t,omega
6.231250,1.012593
6.256250,1.012511
6.281250,1.012502
6.306250,1.012572
6.331250,1.012722
6.356250,1.012953
6.381250,1.013261
6.406250,1.013633
6.436250,1.014145
6.461250,1.014615
6.491250,1.015220
6.516250,1.015752
6.551250,1.016532
6.586250,1.017339
6.611250,1.017928
6.641250,1.018642
6.671250,1.019361
6.696250,1.019960
6.736250,1.020913
6.761250,1.021500
6.791250,1.022189
6.816250,1.022728
6.846250,1.023345
6.896250,1.024340
6.946250,1.025286
6.991250,1.026089
7.036250,1.026843
7.076250,1.027472
7.101250,1.027841
7.126250,1.028184
7.141367,1.028384
7.151211,1.028407
7.176211,1.028473
7.206211,1.028556
7.231211,1.028557
7.266211,1.028436
7.301211,1.028234
7.331211,1.028002
7.356211,1.027761
7.386211,1.027463
7.421211,1.027097
7.451211,1.026764
7.486211,1.026353
7.521211,1.025916
7.546211,1.025588
7.591211,1.024965
7.621211,1.024527
7.661211,1.023917
7.691211,1.023443
7.731211,1.022787
7.771211,1.022105
7.816211,1.021310
7.861211,1.020486
7.906211,1.019634
7.936211,1.019053
7.971211,1.018361
8.001211,1.017759
8.046211,1.016841
8.081211,1.016117
8.106211,1.015597
8.131211,1.015075
8.161211,1.014447
8.196211,1.013714
8.231211,1.012984
8.271211,1.012155
8.316211,1.011234
8.341211,1.010729
8.376211,1.010033
8.401211,1.009543
8.441211,1.008774
8.486211,1.007931
8.531211,1.007112
8.561211,1.006579
8.596211,1.005967
8.641211,1.005195
8.691211,1.004350
8.741211,1.003513
8.791211,1.002676
8.841211,1.001837
8.886211,1.001075
8.936211,1.000222
8.981211,0.999448
9.026211,0.998671
9.066211,0.997979
9.116211,0.997117
9.166211,0.996263
9.216211,0.995420
9.261211,0.994674
9.311211,0.993862
9.356211,0.993147
9.406211,0.992369
9.456211,0.991609
9.506211,0.990863
9.551211,0.990202
9.601211,0.989476
9.646211,0.988828
9.696211,0.988114
9.746211,0.987402
9.796211,0.986692
9.841211,0.986054
9.886211,0.985419
9.936211,0.984717
9.986211,0.984021
10.031211,0.983400
10.081211,0.982718
10.131211,0.982046
10.181211,0.981385
10.231211,0.980736
10.276211,0.980160
10.321211,0.979593
10.366211,0.979033
10.401211,0.978625
10.436211,0.978348
10.481211,0.978004
10.526211,0.977659
10.576211,0.977286
10.621211,0.977043
10.671211,0.976850
10.721211,0.976683
10.771211,0.976552
10.821211,0.976462
10.861211,0.976419
10.886211,0.976398
10.931211,0.976349
10.971211,0.976333
11.021211,0.976344
11.071211,0.976385
11.121211,0.976447
11.171211,0.976526
11.221211,0.976614
11.271211,0.976706
11.321211,0.976798
11.371211,0.976885
11.421211,0.976966
11.471211,0.977042
11.521211,0.977112
11.571211,0.977179
11.621211,0.977245
11.671211,0.977313
11.721211,0.977384
11.771211,0.977460
11.821211,0.977542
11.871211,0.977631
11.921211,0.977727
11.971211,0.977828
12.021211,0.977936
12.071211,0.978048
12.121211,0.978162
12.171211,0.978278
12.221211,0.978392
12.271211,0.978506
12.321211,0.978617
12.371211,0.978726
12.421211,0.978835
12.471211,0.978944
12.521211,0.979054
12.571211,0.979168
12.621211,0.979285
12.671211,0.979406
12.721211,0.979532
12.771211,0.979661
12.821211,0.979794
12.871211,0.979929
12.921211,0.980066
12.971211,0.980204
13.021211,0.980342
13.071211,0.980479
13.121211,0.980616
13.171211,0.980751
13.221211,0.980884
13.271211,0.981018
13.321211,0.981151
13.371211,0.981286
13.421211,0.981422
13.471211,0.981561
13.521211,0.981703
13.571211,0.981848
13.621211,0.981996
13.671211,0.982146
13.721211,0.982297
13.771211,0.982449
13.821211,0.982601
13.871211,0.982753
13.921211,0.982904
13.971211,0.983053
14.021211,0.983200
14.071211,0.983347
14.121211,0.983492
14.171211,0.983636
14.221211,0.983781
14.271211,0.983927
14.321211,0.984073
14.371211,0.984222
14.421211,0.984372
14.471211,0.984524
14.521211,0.984678
14.571211,0.984833
14.621211,0.984989
14.671211,0.985144
14.721211,0.985299
14.771211,0.985453
14.821211,0.985605
14.871211,0.985756
14.921211,0.985905
14.971211,0.986053
15.021211,0.986199
15.071211,0.986345
15.121211,0.986490
15.171211,0.986636
15.221211,0.986781
15.271211,0.986928
15.321211,0.987075
15.371211,0.987224
15.421211,0.987373
15.471211,0.987522
15.521211,0.987672
15.571211,0.987821
15.621211,0.987970
15.671211,0.988117
15.721211,0.988263
15.771211,0.988407
15.821211,0.988550
15.871211,0.988691
15.921211,0.988831
15.971211,0.988970
16.021211,0.989107
16.071211,0.989245
16.121211,0.989381
16.171211,0.989518
16.221211,0.989655
16.271211,0.989793
16.321211,0.989930
16.371211,0.990067
16.421211,0.990205
16.471211,0.990341
16.521211,0.990477
16.571211,0.990612
16.621211,0.990746
16.671211,0.990877
16.721211,0.991008
16.771211,0.991137
16.821211,0.991264
16.871211,0.991390
16.921211,0.991514
16.971211,0.991638
17.021211,0.991761
17.071211,0.991883
17.121211,0.992005
17.171211,0.992127
17.221211,0.992248
17.271211,0.992369
17.321211,0.992490
17.371211,0.992610
17.421211,0.992729
17.471211,0.992848
17.521211,0.992965
17.571211,0.993080
17.621211,0.993194
17.671211,0.993307
17.721211,0.993418
17.771211,0.993527
17.821211,0.993635
17.871211,0.993742
17.921211,0.993848
17.971211,0.993952
18.021211,0.994057
18.071211,0.994160
18.121211,0.994263
18.171211,0.994366
18.221211,0.994468
18.271211,0.994569
18.321211,0.994669
18.371211,0.994769
18.421211,0.994867
18.471211,0.994964
18.521211,0.995060
18.571211,0.995154
18.621211,0.995246
18.671211,0.995337
18.721211,0.995427
18.771211,0.995515
18.821211,0.995603
18.871211,0.995689
18.921211,0.995774
18.971211,0.995858
19.021211,0.995942
19.071211,0.996025
19.121211,0.996107
19.171211,0.996189
19.221211,0.996270
19.271211,0.996350
19.321211,0.996429
19.371211,0.996506
19.421211,0.996583
19.471211,0.996658
19.521211,0.996731
19.571211,0.996804
19.621211,0.996875
19.671211,0.996944
19.721211,0.997012
19.771211,0.997080
19.821211,0.997146
19.871211,0.997212
19.921211,0.997276
19.971211,0.997340
20.021211,0.997403
20.071211,0.997466
20.121211,0.997527
20.171211,0.997588
20.221211,0.997648
20.271211,0.997706
20.321211,0.997764
20.371211,0.997821
20.421211,0.997876
20.471211,0.997930
20.521211,0.997983
20.571211,0.998034
20.621211,0.998085
20.671211,0.998134
20.721211,0.998182
20.771211,0.998230
20.821211,0.998276
20.871211,0.998322
20.921211,0.998367
20.971211,0.998412
21.021211,0.998456
21.071211,0.998499
21.121211,0.998541
21.171211,0.998582
21.221211,0.998622
21.271211,0.998661
21.321211,0.998700
21.371211,0.998737
21.421211,0.998773
21.471211,0.998808
21.521211,0.998842
21.571211,0.998875
21.621211,0.998907
21.671211,0.998938
21.721211,0.998969
21.771211,0.998998
21.821211,0.999027
21.871211,0.999056
21.921211,0.999083
21.971211,0.999111
22.021211,0.999137
22.071211,0.999162
22.121211,0.999187
22.171211,0.999211
22.221211,0.999234
22.271211,0.999257
22.321211,0.999278
22.371211,0.999299
22.421211,0.999318
22.471211,0.999337
22.521211,0.999355
22.571211,0.999372
22.621211,0.999388
22.671211,0.999404
22.721211,0.999419
22.771211,0.999434
22.821211,0.999448
22.871211,0.999461
22.921211,0.999474
22.971211,0.999486
23.021211,0.999498
23.071211,0.999509
23.121211,0.999519
23.171211,0.999529
23.221211,0.999538
23.271211,0.999546
23.321211,0.999554
23.371211,0.999560
23.421211,0.999566
23.471211,0.999572
23.521211,0.999577
23.571211,0.999581
23.621211,0.999585
23.671211,0.999588
23.721211,0.999591
23.771211,0.999593
23.821211,0.999595
23.871211,0.999596
23.921211,0.999597
23.971211,0.999598
24.021211,0.999597
24.071211,0.999597
24.121211,0.999596
24.171211,0.999594
24.221211,0.999592
24.271211,0.999589
24.321211,0.999586
24.371211,0.999582
24.421211,0.999577
24.471211,0.999572
24.521211,0.999567
24.571211,0.999562
24.621211,0.999556
24.671211,0.999549
24.721211,0.999543
24.771211,0.999536
24.821211,0.999528
24.871211,0.999520
24.921211,0.999512
24.971211,0.999504
25.021211,0.999495
25.071211,0.999486
25.121211,0.999476
25.171211,0.999466
25.221211,0.999456
25.271211,0.999445
25.321211,0.999434
25.371211,0.999422
25.421211,0.999410
25.471211,0.999398
25.521211,0.999386
25.571211,0.999373
25.621211,0.999360
25.671211,0.999347
25.721211,0.999334
25.771211,0.999320
25.821211,0.999306
25.871211,0.999292
25.921211,0.999278
25.971211,0.999263
26.021211,0.999248
26.071211,0.999233
26.121211,0.999218
26.171211,0.999202
26.221211,0.999186
26.271211,0.999170
26.321211,0.999154
26.371211,0.999137
26.421211,0.999121
26.471211,0.999104
26.521211,0.999087
26.571211,0.999070
26.621211,0.999053
26.671211,0.999035
26.721211,0.999018
26.771211,0.999000
26.821211,0.998982
26.871211,0.998964
26.921211,0.998946
26.971211,0.998928
27.021211,0.998910
27.071211,0.998891
27.121211,0.998872
27.171211,0.998854
27.221211,0.998835
27.271211,0.998816
27.321211,0.998796
27.371211,0.998777
27.421211,0.998758
27.471211,0.998739
27.521211,0.998719
27.571211,0.998700
27.621211,0.998680
27.671211,0.998661
27.721211,0.998641
27.771211,0.998622
27.821211,0.998602
27.871211,0.998583
27.921211,0.998563
27.971211,0.998543
28.021211,0.998523
28.071211,0.998503
28.121211,0.998483
28.171211,0.998463
28.221211,0.998443
28.271211,0.998423
28.321211,0.998403
28.371211,0.998383
28.421211,0.998363
28.471211,0.998343
28.521211,0.998324
28.571211,0.998304
28.621211,0.998284
28.671211,0.998264
28.721211,0.998244
28.771211,0.998224
28.821211,0.998205
28.871211,0.998185
28.921211,0.998165
28.971211,0.998145
29.021211,0.998126
29.071211,0.998106
29.121211,0.998086
29.171211,0.998067
29.221211,0.998047
29.271211,0.998028
29.321211,0.998009
29.371211,0.997989
29.421211,0.997970
29.471211,0.997951
29.521211,0.997932
29.571211,0.997913
29.621211,0.997894
29.671211,0.997875
29.721211,0.997856
29.771211,0.997838
29.821211,0.997819
29.871211,0.997800
29.921211,0.997782
29.971211,0.997764
30.021211,0.997745
30.071211,0.997727
30.121211,0.997709
30.171211,0.997691
30.221211,0.997673
30.271211,0.997655
30.321211,0.997637
30.371211,0.997620
30.421211,0.997602
30.471211,0.997585
30.521211,0.997568
30.571211,0.997551
30.621211,0.997534
30.671211,0.997517
30.721211,0.997500
30.771211,0.997483
30.821211,0.997467
30.871211,0.997450
30.921211,0.997434
30.971211,0.997418
31.021211,0.997402
31.071211,0.997386
31.121211,0.997370
31.171211,0.997354
31.221211,0.997339
31.271211,0.997323
31.321211,0.997308
31.371211,0.997293
31.421211,0.997278
31.471211,0.997263
31.521211,0.997248
31.571211,0.997233
31.621211,0.997219
31.671211,0.997204
31.721211,0.997190
31.771211,0.997176
31.821211,0.997162
31.871211,0.997148
31.921211,0.997134
31.971211,0.997121
32.021211,0.997107
32.071211,0.997094
32.121211,0.997081
32.171211,0.997068
32.221211,0.997055
32.271211,0.997042
32.321211,0.997030
32.371211,0.997017
32.421211,0.997005
32.471211,0.996993
32.521211,0.996981
32.571211,0.996969
32.621211,0.996958
32.671211,0.996946
32.721211,0.996935
32.771211,0.996923
32.821211,0.996912
32.871211,0.996901
32.921211,0.996890
32.971211,0.996879
33.021211,0.996869
33.071211,0.996858
33.121211,0.996848
33.171211,0.996838
33.221211,0.996828
33.271211,0.996818
33.321211,0.996808
33.371211,0.996799
33.421211,0.996789
33.471211,0.996780
33.521211,0.996771
33.571211,0.996762
33.621211,0.996753
33.671211,0.996744
33.721211,0.996736
33.771211,0.996727
33.821211,0.996719
33.871211,0.996711
33.921211,0.996703
33.971211,0.996695
34.021211,0.996687
34.071211,0.996679
34.121211,0.996672
34.171211,0.996665
34.221211,0.996657
34.271211,0.996650
34.321211,0.996643
34.371211,0.996636
34.421211,0.996630
34.471211,0.996623
34.521211,0.996617
34.571211,0.996610
34.621211,0.996604
34.671211,0.996598
34.721211,0.996592
34.771211,0.996586
34.821211,0.996581
34.871211,0.996575
34.921211,0.996570
34.971211,0.996564
35.021211,0.996559
35.071211,0.996554
35.121211,0.996549
35.171211,0.996544
35.221211,0.996540
35.271211,0.996535
35.321211,0.996531
35.371211,0.996526
35.421211,0.996522
35.471211,0.996518
35.521211,0.996514
35.571211,0.996510
35.621211,0.996506
35.671211,0.996503
35.721211,0.996499
35.771211,0.996496
35.821211,0.996492
35.871211,0.996489
35.921211,0.996486
35.971211,0.996483
36.021211,0.996480
36.071211,0.996477
36.121211,0.996475
36.171211,0.996472
36.221211,0.996469
36.271211,0.996467
36.321211,0.996465
36.371211,0.996462
36.421211,0.996460
36.471211,0.996458
36.521211,0.996456
36.571211,0.996455
36.621211,0.996453
36.671211,0.996451
36.721211,0.996450
36.771211,0.996448
36.821211,0.996447
36.871211,0.996445
36.921211,0.996444
36.971211,0.996443
37.021211,0.996442
37.071211,0.996441
37.121211,0.996440
37.171211,0.996439
37.221211,0.996439
37.271211,0.996438
37.321211,0.996438
37.371211,0.996437
37.421211,0.996437
37.471211,0.996436
37.521211,0.996436
37.571211,0.996436
37.621211,0.996436
37.671211,0.996436
37.721211,0.996436
37.771211,0.996436
37.821211,0.996436
37.871211,0.996436
37.921211,0.996437
37.971211,0.996437
38.021211,0.996437
38.071211,0.996438
38.121211,0.996439
38.171211,0.996439
38.221211,0.996440
38.271211,0.996441
38.321211,0.996441
38.371211,0.996442
38.421211,0.996443
38.471211,0.996444
38.521211,0.996445
38.571211,0.996446
38.621211,0.996447
38.671211,0.996448
38.721211,0.996450
38.771211,0.996451
38.821211,0.996452
38.871211,0.996454
38.921211,0.996455
38.971211,0.996457
39.021211,0.996458
39.071211,0.996460
39.121211,0.996461
39.171211,0.996463
39.221211,0.996464
39.271211,0.996466
39.321211,0.996468
39.371211,0.996470
39.421211,0.996472
39.471211,0.996473
39.521211,0.996475
39.571211,0.996477
39.621211,0.996479
39.671211,0.996481
39.721211,0.996483
39.771211,0.996485
39.821211,0.996487
39.871211,0.996490
39.921211,0.996492
39.971211,0.996494
40.021211,0.996496
40.071211,0.996498
40.121211,0.996501
40.171211,0.996503
40.221211,0.996505
40.271211,0.996508
40.321211,0.996510
40.371211,0.996512
40.421211,0.996515
40.471211,0.996517
40.521211,0.996520
40.571211,0.996522
40.621211,0.996525
40.671211,0.996527
40.721211,0.996530
40.771211,0.996532
40.821211,0.996535
40.871211,0.996537
40.921211,0.996540
40.971211,0.996542
41.021211,0.996545
41.071211,0.996548
41.121211,0.996550
41.171211,0.996553
41.221211,0.996555
41.271211,0.996558
41.321211,0.996561
41.371211,0.996563
41.421211,0.996566
41.471211,0.996569
41.521211,0.996572
41.571211,0.996574
41.621211,0.996577
41.671211,0.996580
41.721211,0.996582
41.771211,0.996585
41.821211,0.996588
41.871211,0.996590
41.921211,0.996593
41.971211,0.996596
42.021211,0.996599
42.071211,0.996601
42.121211,0.996604
42.171211,0.996607
42.221211,0.996610
42.271211,0.996612
42.321211,0.996615
42.371211,0.996618
42.421211,0.996620
42.471211,0.996623
42.521211,0.996626
42.571211,0.996629
42.621211,0.996631
42.671211,0.996634
42.721211,0.996637
42.771211,0.996639
42.821211,0.996642
42.871211,0.996645
42.921211,0.996647
42.971211,0.996650
43.021211,0.996653
43.071211,0.996655
43.121211,0.996658
43.171211,0.996661
43.221211,0.996663
43.271211,0.996666
43.321211,0.996668
43.371211,0.996671
43.421211,0.996674
43.471211,0.996676
43.521211,0.996679
43.571211,0.996681
43.621211,0.996684
43.671211,0.996686
43.721211,0.996689
43.771211,0.996691
43.821211,0.996694
43.871211,0.996696
43.921211,0.996699
43.971211,0.996701
44.021211,0.996703
44.071211,0.996706
44.121211,0.996708
44.171211,0.996711
44.221211,0.996713
44.271211,0.996715
44.321211,0.996718
44.371211,0.996720
44.421211,0.996722
44.471211,0.996725
44.521211,0.996727
44.571211,0.996729
44.621211,0.996731
44.671211,0.996734
44.721211,0.996736
44.771211,0.996738
44.821211,0.996740
44.871211,0.996742
44.921211,0.996744
44.971211,0.996746
45.021211,0.996749
45.071211,0.996751
45.121211,0.996753
45.171211,0.996755
45.221211,0.996757
45.271211,0.996759
45.321211,0.996761
45.371211,0.996763
45.421211,0.996765
45.471211,0.996767
45.521211,0.996769
45.571211,0.996770
45.621211,0.996772
45.671211,0.996774
45.721211,0.996776
45.771211,0.996778
45.821211,0.996780
45.871211,0.996781
45.921211,0.996783
45.971211,0.996785
46.021211,0.996787
46.071211,0.996788
46.121211,0.996790
46.171211,0.996792
46.221211,0.996793
46.271211,0.996795
46.321211,0.996797
46.371211,0.996798
46.421211,0.996800
46.471211,0.996801
46.521211,0.996803
46.571211,0.996804
46.621211,0.996806
46.671211,0.996807
46.721211,0.996809
46.771211,0.996810
46.821211,0.996812
46.871211,0.996813
46.921211,0.996814
46.971211,0.996816
47.021211,0.996817
47.071211,0.996818
47.121211,0.996820
47.171211,0.996821
47.221211,0.996822
47.271211,0.996823
47.321211,0.996825
47.371211,0.996826
47.421211,0.996827
47.471211,0.996828
47.521211,0.996829
47.571211,0.996831
47.621211,0.996832
47.671211,0.996833
47.721211,0.996834
47.771211,0.996835
47.821211,0.996836
47.871211,0.996837
47.921211,0.996838
47.971211,0.996839
48.021211,0.996840
48.071211,0.996841
48.121211,0.996842
48.171211,0.996843
48.221211,0.996843
48.271211,0.996844
48.321211,0.996845
48.371211,0.996846
48.421211,0.996847
48.471211,0.996848
48.521211,0.996848
48.571211,0.996849
48.621211,0.996850
48.671211,0.996851
48.721211,0.996851
48.771211,0.996852
48.821211,0.996853
48.871211,0.996853
48.921211,0.996854
48.971211,0.996855
49.021211,0.996855
49.071211,0.996856
49.121211,0.996857
49.171211,0.996857
49.221211,0.996858
49.271211,0.996858
49.321211,0.996859
49.371211,0.996859
49.421211,0.996860
49.471211,0.996860
49.521211,0.996861
49.571211,0.996861
49.621211,0.996862
49.671211,0.996862
49.721211,0.996862
49.771211,0.996863
49.821211,0.996863
49.871211,0.996864
49.921211,0.996864
49.971211,0.996864
50.021211,0.996865
50.071211,0.996865
50.121211,0.996865
50.171211,0.996865
50.221211,0.996866
50.271211,0.996866
50.321211,0.996866
50.371211,0.996867
50.421211,0.996867
50.471211,0.996867
50.521211,0.996867
50.571211,0.996867
50.621211,0.996868
50.671211,0.996868
50.721211,0.996868
50.771211,0.996868
50.821211,0.996868
50.871211,0.996868
50.921211,0.996868
50.971211,0.996868
51.021211,0.996868
51.071211,0.996869
51.121211,0.996869
51.171211,0.996869
51.221211,0.996869
51.271211,0.996869
51.321211,0.996869
51.371211,0.996869
51.421211,0.996869
51.471211,0.996869
51.521211,0.996869
51.571211,0.996869
51.621211,0.996869
51.671211,0.996869
51.721211,0.996869
51.771211,0.996869
51.821211,0.996869
51.871211,0.996868
51.921211,0.996868
51.971211,0.996868
52.021211,0.996868
52.071211,0.996868
52.121211,0.996868
52.171211,0.996868
52.221211,0.996868
52.271211,0.996868
52.321211,0.996867
52.371211,0.996867
52.421211,0.996867
52.471211,0.996867
52.521211,0.996867
52.571211,0.996867
52.621211,0.996866
52.671211,0.996866
52.721211,0.996866
52.771211,0.996866
52.821211,0.996866
52.871211,0.996865
52.921211,0.996865
52.971211,0.996865
53.021211,0.996865
53.071211,0.996864
53.121211,0.996864
53.171211,0.996864
53.221211,0.996864
53.271211,0.996863
53.321211,0.996863
53.371211,0.996863
53.421211,0.996863
53.471211,0.996862
53.521211,0.996862
53.571211,0.996862
53.621211,0.996862
53.671211,0.996861
53.721211,0.996861
53.771211,0.996861
53.821211,0.996860
53.871211,0.996860
53.921211,0.996860
53.971211,0.996859
54.021211,0.996859
54.071211,0.996859
54.121211,0.996858
54.171211,0.996858
54.221211,0.996858
54.271211,0.996858
54.321211,0.996857
54.371211,0.996857
54.421211,0.996856
54.471211,0.996856
54.521211,0.996856
54.571211,0.996855
54.621211,0.996855
54.671211,0.996855
54.721211,0.996854
54.771211,0.996854
54.821211,0.996854
54.871211,0.996853
54.921211,0.996853
54.971211,0.996853
55.021211,0.996852
55.071211,0.996852
55.121211,0.996852
55.171211,0.996851
55.221211,0.996851
55.271211,0.996851
55.321211,0.996850
55.371211,0.996850
55.421211,0.996849
55.471211,0.996849
55.521211,0.996849
55.571211,0.996848
55.621211,0.996848
55.671211,0.996848
55.721211,0.996847
55.771211,0.996847
55.821211,0.996846
55.871211,0.996846
55.921211,0.996846
55.971211,0.996845
56.021211,0.996845
56.071211,0.996845
56.121211,0.996844
56.171211,0.996844
56.221211,0.996844
56.271211,0.996843
56.321211,0.996843
56.371211,0.996842
56.421211,0.996842
56.471211,0.996842
56.521211,0.996841
56.571211,0.996841
56.621211,0.996841
56.671211,0.996840
56.721211,0.996840
56.771211,0.996840
56.821211,0.996839
56.871211,0.996839
56.921211,0.996839
56.971211,0.996838
57.021211,0.996838
57.071211,0.996837
57.121211,0.996837
57.171211,0.996837
57.221211,0.996836
57.271211,0.996836
57.321211,0.996836
57.371211,0.996835
57.421211,0.996835
57.471211,0.996835
57.521211,0.996834
57.571211,0.996834
57.621211,0.996834
57.671211,0.996833
57.721211,0.996833
57.771211,0.996833
57.821211,0.996832
57.871211,0.996832
57.921211,0.996832
57.971211,0.996831
58.021211,0.996831
58.071211,0.996831
58.121211,0.996831
58.171211,0.996830
58.221211,0.996830
58.271211,0.996830
58.321211,0.996829
58.371211,0.996829
58.421211,0.996829
58.471211,0.996828
58.521211,0.996828
58.571211,0.996828
58.621211,0.996828
58.671211,0.996827
58.721211,0.996827
58.771211,0.996827
58.821211,0.996826
58.871211,0.996826
58.921211,0.996826
58.971211,0.996826
59.021211,0.996825
59.071211,0.996825
59.121211,0.996825
59.171211,0.996825
59.221211,0.996824
59.271211,0.996824
59.321211,0.996824
59.371211,0.996824
59.421211,0.996823
59.471211,0.996823
59.521211,0.996823
59.571211,0.996823
59.621211,0.996822
59.671211,0.996822
59.721211,0.996822
59.771211,0.996822
59.821211,0.996821
59.871211,0.996821
59.921211,0.996821
59.971211,0.996821
