t,omega
6.342500,1.016782
6.367500,1.017123
6.392500,1.017519
6.417500,1.017959
6.442500,1.018438
6.467500,1.018946
6.492500,1.019480
6.517500,1.020034
6.542500,1.020603
6.567500,1.021183
6.592500,1.021770
6.617500,1.022357
6.652500,1.023185
6.692500,1.024137
6.722500,1.024845
6.747500,1.025419
6.792500,1.026422
6.842500,1.027509
6.892500,1.028556
6.927500,1.029260
6.952500,1.029742
6.977500,1.030171
7.007500,1.030576
7.032500,1.030797
7.062500,1.030913
7.087500,1.030864
7.117500,1.030714
7.142500,1.030567
7.172500,1.030344
7.207500,1.030057
7.237500,1.029782
7.262500,1.029531
7.292500,1.029205
7.317500,1.028910
7.342500,1.028596
7.382500,1.028052
7.417500,1.027535
7.452500,1.026979
7.482500,1.026475
7.507500,1.026038
7.547500,1.025309
7.582500,1.024649
7.622500,1.023875
7.647500,1.023384
7.692500,1.022493
7.742500,1.021499
7.777500,1.020803
7.817500,1.020008
7.867500,1.019017
7.912500,1.018125
7.947500,1.017430
7.972500,1.016933
8.002500,1.016336
8.032500,1.015738
8.072500,1.014940
8.117500,1.014042
8.152500,1.013343
8.197500,1.012447
8.232500,1.011753
8.257500,1.011258
8.287500,1.010667
8.327500,1.009882
8.362500,1.009199
8.392500,1.008617
8.437500,1.007750
8.482500,1.006892
8.532500,1.005951
8.577500,1.005117
8.627500,1.004207
8.667500,1.003491
8.707500,1.002788
8.747500,1.002095
8.797500,1.001243
8.842500,1.000485
8.887500,0.999733
8.932500,0.998985
8.982500,0.998156
9.032500,0.997330
9.077500,0.996588
9.127500,0.995765
9.172500,0.995028
9.222500,0.994212
9.272500,0.993400
9.317500,0.992673
9.362500,0.991950
9.412500,0.991152
9.462500,0.990363
9.507500,0.989661
9.557500,0.988893
9.607500,0.988141
9.657500,0.987406
9.707500,0.986688
9.757500,0.985985
9.807500,0.985296
9.857500,0.984616
9.907500,0.983944
9.957500,0.983278
10.007500,0.982616
10.057500,0.981957
10.097500,0.981432
10.147500,0.980779
10.197500,0.980128
10.242500,0.979544
10.292500,0.978897
10.322500,0.978551
10.352500,0.978304
10.397500,0.977945
10.447500,0.977550
10.492500,0.977210
10.542500,0.976978
10.592500,0.976800
10.642500,0.976659
10.692500,0.976562
10.742500,0.976508
10.792500,0.976497
10.842500,0.976523
10.887500,0.976576
10.937500,0.976660
10.987500,0.976767
11.032500,0.976879
11.082500,0.977014
11.132500,0.977157
11.182500,0.977303
11.232500,0.977448
11.277500,0.977577
11.327500,0.977719
11.377500,0.977859
11.427500,0.978000
11.477500,0.978142
11.527500,0.978289
11.577500,0.978440
11.627500,0.978597
11.677500,0.978759
11.727500,0.978926
11.777500,0.979097
11.827500,0.979272
11.877500,0.979449
11.922500,0.979609
11.972500,0.979787
12.022500,0.979964
12.067500,0.980122
12.107500,0.980261
12.157500,0.980434
12.207500,0.980606
12.257500,0.980776
12.307500,0.980947
12.357500,0.981118
12.407500,0.981293
12.457500,0.981471
12.507500,0.981653
12.557500,0.981841
12.607500,0.982032
12.657500,0.982225
12.707500,0.982421
12.757500,0.982617
12.802500,0.982794
12.842500,0.982949
12.882500,0.983103
12.917500,0.983237
12.942500,0.983331
12.977500,0.983463
13.017500,0.983612
13.067500,0.983796
13.117500,0.983980
13.167500,0.984162
13.217500,0.984344
13.267500,0.984527
13.317500,0.984713
13.367500,0.984902
13.417500,0.985094
13.467500,0.985289
13.517500,0.985486
13.567500,0.985686
13.617500,0.985886
13.667500,0.986085
13.707500,0.986244
13.737500,0.986362
13.772500,0.986498
13.807500,0.986632
13.842500,0.986765
13.877500,0.986897
13.917500,0.987045
13.967500,0.987229
14.017500,0.987412
14.067500,0.987593
14.117500,0.987773
14.167500,0.987954
14.217500,0.988136
14.267500,0.988320
14.317500,0.988506
14.367500,0.988693
14.417500,0.988883
14.467500,0.989073
14.517500,0.989264
14.567500,0.989453
14.607500,0.989604
14.642500,0.989734
14.677500,0.989862
14.707500,0.989972
14.737500,0.990080
14.767500,0.990187
14.807500,0.990328
14.847500,0.990467
14.897500,0.990639
14.947500,0.990810
14.997500,0.990979
15.047500,0.991148
15.097500,0.991316
15.147500,0.991485
15.197500,0.991655
15.247500,0.991826
15.297500,0.991998
15.347500,0.992170
15.397500,0.992342
15.447500,0.992514
15.487500,0.992650
15.522500,0.992768
15.557500,0.992885
15.587500,0.992985
15.622500,0.993099
15.657500,0.993212
15.692500,0.993324
15.727500,0.993435
15.772500,0.993575
15.817500,0.993714
15.867500,0.993866
15.917500,0.994017
15.967500,0.994167
16.017500,0.994316
16.067500,0.994465
16.117500,0.994614
16.167500,0.994763
16.217500,0.994913
16.267500,0.995062
16.317500,0.995211
16.367500,0.995359
16.407500,0.995477
16.447500,0.995593
16.482500,0.995693
16.517500,0.995793
16.557500,0.995905
16.587500,0.995988
16.627500,0.996097
16.667500,0.996205
16.712500,0.996324
16.757500,0.996442
16.807500,0.996571
16.857500,0.996699
16.907500,0.996826
16.957500,0.996952
17.007500,0.997077
17.057500,0.997202
17.107500,0.997327
17.157500,0.997451
17.207500,0.997575
17.257500,0.997698
17.307500,0.997820
17.347500,0.997916
17.387500,0.998012
17.427500,0.998106
17.467500,0.998198
17.502500,0.998278
17.542500,0.998368
17.587500,0.998467
17.627500,0.998554
17.677500,0.998661
17.727500,0.998766
17.777500,0.998870
17.827500,0.998972
17.877500,0.999074
17.927500,0.999174
17.977500,0.999274
18.027500,0.999373
18.077500,0.999472
18.127500,0.999570
18.177500,0.999667
18.227500,0.999763
18.272500,0.999849
18.317500,0.999933
18.357500,1.000006
18.397500,1.000079
18.437500,1.000150
18.487500,1.000237
18.527500,1.000305
18.572500,1.000380
18.622500,1.000462
18.672500,1.000542
18.722500,1.000621
18.772500,1.000699
18.822500,1.000775
18.872500,1.000851
18.922500,1.000925
18.972500,1.000999
19.022500,1.001072
19.072500,1.001144
19.122500,1.001215
19.172500,1.001284
19.222500,1.001353
19.272500,1.001419
19.312500,1.001471
19.362500,1.001534
19.412500,1.001596
19.462500,1.001655
19.512500,1.001713
19.562500,1.001769
19.612500,1.001824
19.662500,1.001877
19.712500,1.001929
19.762500,1.001980
19.812500,1.002029
19.862500,1.002078
19.912500,1.002126
19.962500,1.002173
20.012500,1.002220
20.062500,1.002265
20.112500,1.002309
20.162500,1.002352
20.212500,1.002393
20.262500,1.002433
20.312500,1.002471
20.362500,1.002508
20.412500,1.002543
20.462500,1.002577
20.512500,1.002609
20.562500,1.002641
20.612500,1.002671
20.662500,1.002699
20.712500,1.002727
20.762500,1.002755
20.812500,1.002781
20.862500,1.002807
20.912500,1.002831
20.962500,1.002855
21.012500,1.002878
21.062500,1.002901
21.112500,1.002922
21.162500,1.002942
21.212500,1.002960
21.262500,1.002978
21.312500,1.002994
21.362500,1.003009
21.412500,1.003023
21.462500,1.003036
21.512500,1.003048
21.562500,1.003058
21.612500,1.003069
21.662500,1.003078
21.712500,1.003087
21.762500,1.003095
21.812500,1.003102
21.862500,1.003109
21.912500,1.003115
21.962500,1.003121
22.012500,1.003125
22.062500,1.003129
22.112500,1.003132
22.162500,1.003134
22.212500,1.003135
22.262500,1.003135
22.312500,1.003135
22.362500,1.003133
22.412500,1.003131
22.462500,1.003127
22.512500,1.003124
22.562500,1.003119
22.612500,1.003114
22.662500,1.003109
22.712500,1.003103
22.762500,1.003097
22.812500,1.003090
22.862500,1.003083
22.912500,1.003075
22.962500,1.003067
23.012500,1.003058
23.062500,1.003048
23.112500,1.003038
23.162500,1.003027
23.212500,1.003016
23.262500,1.003004
23.312500,1.002991
23.362500,1.002977
23.412500,1.002964
23.462500,1.002949
23.512500,1.002935
23.562500,1.002920
23.612500,1.002905
23.662500,1.002889
23.712500,1.002873
23.762500,1.002857
23.812500,1.002841
23.862500,1.002824
23.912500,1.002807
23.962500,1.002789
24.012500,1.002771
24.062500,1.002753
24.112500,1.002734
24.162500,1.002715
24.212500,1.002695
24.262500,1.002675
24.312500,1.002655
24.362500,1.002634
24.412500,1.002613
24.462500,1.002592
24.512500,1.002571
24.562500,1.002549
24.612500,1.002528
24.662500,1.002506
24.712500,1.002484
24.762500,1.002462
24.812500,1.002440
24.862500,1.002418
24.912500,1.002395
24.962500,1.002372
25.012500,1.002349
25.062500,1.002326
25.112500,1.002302
25.162500,1.002278
25.212500,1.002254
25.262500,1.002230
25.312500,1.002206
25.362500,1.002182
25.412500,1.002157
25.462500,1.002133
25.512500,1.002109
25.562500,1.002084
25.612500,1.002060
25.662500,1.002035
25.712500,1.002011
25.762500,1.001986
25.812500,1.001962
25.862500,1.001937
25.912500,1.001912
25.962500,1.001887
26.012500,1.001862
26.062500,1.001837
26.112500,1.001812
26.162500,1.001787
26.212500,1.001762
26.262500,1.001737
26.312500,1.001712
26.362500,1.001687
26.412500,1.001662
26.462500,1.001637
26.512500,1.001612
26.562500,1.001587
26.612500,1.001562
26.662500,1.001538
26.712500,1.001513
26.762500,1.001489
26.812500,1.001464
26.862500,1.001440
26.912500,1.001415
26.962500,1.001391
27.012500,1.001367
27.062500,1.001342
27.112500,1.001318
27.162500,1.001294
27.212500,1.001270
27.262500,1.001246
27.312500,1.001222
27.362500,1.001198
27.412500,1.001175
27.462500,1.001152
27.512500,1.001128
27.562500,1.001105
27.612500,1.001082
27.662500,1.001060
27.712500,1.001037
27.762500,1.001014
27.812500,1.000992
27.862500,1.000969
27.912500,1.000947
27.962500,1.000925
28.012500,1.000903
28.062500,1.000881
28.112500,1.000859
28.162500,1.000838
28.212500,1.000816
28.262500,1.000795
28.312500,1.000774
28.362500,1.000753
28.412500,1.000733
28.462500,1.000712
28.512500,1.000692
28.562500,1.000672
28.612500,1.000652
28.662500,1.000632
28.712500,1.000612
28.762500,1.000593
28.812500,1.000574
28.862500,1.000554
28.912500,1.000535
28.962500,1.000517
29.012500,1.000498
29.062500,1.000479
29.112500,1.000461
29.162500,1.000443
29.212500,1.000425
29.262500,1.000408
29.312500,1.000390
29.362500,1.000373
29.412500,1.000356
29.462500,1.000339
29.512500,1.000322
29.562500,1.000306
29.612500,1.000290
29.662500,1.000274
29.712500,1.000258
29.762500,1.000242
29.812500,1.000227
29.862500,1.000211
29.912500,1.000196
29.962500,1.000181
30.012500,1.000166
30.062500,1.000152
30.112500,1.000137
30.162500,1.000123
30.212500,1.000109
30.262500,1.000096
30.312500,1.000082
30.357500,1.000070
30.407500,1.000057
30.457500,1.000044
30.507500,1.000031
30.557500,1.000019
30.607500,1.000006
30.657500,0.999994
30.707500,0.999982
30.757500,0.999970
30.807500,0.999958
30.857500,0.999947
30.907500,0.999935
30.957500,0.999924
31.007500,0.999913
31.057500,0.999902
31.107500,0.999892
31.157500,0.999881
31.207500,0.999871
31.257500,0.999860
31.307500,0.999850
31.357500,0.999840
31.407500,0.999831
31.457500,0.999821
31.507500,0.999812
31.557500,0.999803
31.607500,0.999793
31.657500,0.999784
31.707500,0.999776
31.757500,0.999767
31.807500,0.999759
31.857500,0.999750
31.907500,0.999742
31.957500,0.999734
32.007500,0.999726
32.057500,0.999718
32.107500,0.999711
32.157500,0.999703
32.207500,0.999696
32.257500,0.999689
32.307500,0.999682
32.357500,0.999675
32.407500,0.999669
32.457500,0.999662
32.507500,0.999656
32.557500,0.999650
32.607500,0.999643
32.657500,0.999638
32.707500,0.999632
32.757500,0.999626
32.807500,0.999620
32.857500,0.999615
32.907500,0.999610
32.957500,0.999605
33.007500,0.999600
33.057500,0.999595
33.107500,0.999590
33.157500,0.999585
33.207500,0.999581
33.257500,0.999577
33.307500,0.999572
33.357500,0.999568
33.407500,0.999564
33.457500,0.999561
33.507500,0.999557
33.557500,0.999553
33.607500,0.999550
33.657500,0.999547
33.707500,0.999543
33.757500,0.999540
33.807500,0.999537
33.857500,0.999534
33.907500,0.999532
33.957500,0.999529
34.007500,0.999526
34.057500,0.999524
34.107500,0.999522
34.157500,0.999519
34.207500,0.999517
34.257500,0.999515
34.307500,0.999514
34.357500,0.999512
34.407500,0.999510
34.457500,0.999509
34.507500,0.999507
34.557500,0.999506
34.607500,0.999504
34.657500,0.999503
34.707500,0.999502
34.757500,0.999501
34.807500,0.999500
34.857500,0.999499
34.907500,0.999499
34.957500,0.999498
35.007500,0.999498
35.057500,0.999497
35.107500,0.999497
35.157500,0.999497
35.207500,0.999496
35.257500,0.999496
35.307500,0.999496
35.357500,0.999496
35.407500,0.999496
35.457500,0.999497
35.507500,0.999497
35.557500,0.999497
35.607500,0.999498
35.657500,0.999498
35.707500,0.999499
35.757500,0.999500
35.807500,0.999500
35.857500,0.999501
35.907500,0.999502
35.957500,0.999503
36.007500,0.999504
36.057500,0.999505
36.107500,0.999506
36.157500,0.999507
36.207500,0.999509
36.257500,0.999510
36.307500,0.999511
36.357500,0.999513
36.407500,0.999514
36.457500,0.999516
36.507500,0.999517
36.557500,0.999519
36.607500,0.999521
36.657500,0.999522
36.707500,0.999524
36.757500,0.999526
36.807500,0.999528
36.857500,0.999530
36.907500,0.999532
36.957500,0.999534
37.007500,0.999536
37.057500,0.999538
37.107500,0.999540
37.157500,0.999543
37.207500,0.999545
37.257500,0.999547
37.307500,0.999550
37.357500,0.999552
37.407500,0.999554
37.457500,0.999557
37.507500,0.999559
37.557500,0.999562
37.607500,0.999564
37.657500,0.999567
37.707500,0.999569
37.757500,0.999572
37.807500,0.999575
37.857500,0.999577
37.907500,0.999580
37.957500,0.999583
38.007500,0.999586
38.057500,0.999588
38.107500,0.999591
38.157500,0.999594
38.207500,0.999597
38.257500,0.999600
38.307500,0.999603
38.357500,0.999606
38.407500,0.999609
38.457500,0.999611
38.507500,0.999614
38.557500,0.999617
38.607500,0.999620
38.657500,0.999623
38.707500,0.999626
38.757500,0.999630
38.807500,0.999633
38.857500,0.999636
38.907500,0.999639
38.957500,0.999642
39.007500,0.999645
39.057500,0.999648
39.107500,0.999651
39.157500,0.999654
39.207500,0.999657
39.257500,0.999661
39.307500,0.999664
39.357500,0.999667
39.407500,0.999670
39.457500,0.999673
39.507500,0.999676
39.557500,0.999679
39.607500,0.999683
39.657500,0.999686
39.707500,0.999689
39.757500,0.999692
39.807500,0.999695
39.857500,0.999698
39.907500,0.999702
39.957500,0.999705
40.007500,0.999708
40.057500,0.999711
40.107500,0.999714
40.157500,0.999717
40.207500,0.999720
40.257500,0.999724
40.307500,0.999727
40.357500,0.999730
40.407500,0.999733
40.457500,0.999736
40.507500,0.999739
40.557500,0.999742
40.607500,0.999745
40.657500,0.999748
40.707500,0.999751
40.757500,0.999754
40.807500,0.999757
40.857500,0.999761
40.907500,0.999764
40.957500,0.999767
41.007500,0.999770
41.057500,0.999773
41.107500,0.999775
41.157500,0.999778
41.207500,0.999781
41.257500,0.999784
41.307500,0.999787
41.357500,0.999790
41.407500,0.999793
41.457500,0.999796
41.507500,0.999799
41.557500,0.999802
41.607500,0.999804
41.657500,0.999807
41.707500,0.999810
41.757500,0.999813
41.807500,0.999816
41.857500,0.999818
41.907500,0.999821
41.957500,0.999824
42.007500,0.999826
42.057500,0.999829
42.107500,0.999832
42.157500,0.999834
42.207500,0.999837
42.257500,0.999840
42.307500,0.999842
42.357500,0.999845
42.407500,0.999847
42.457500,0.999850
42.507500,0.999852
42.557500,0.999855
42.607500,0.999857
42.657500,0.999860
42.707500,0.999862
42.757500,0.999864
42.807500,0.999867
42.857500,0.999869
42.907500,0.999871
42.957500,0.999874
43.007500,0.999876
43.057500,0.999878
43.107500,0.999881
43.157500,0.999883
43.207500,0.999885
43.257500,0.999887
43.307500,0.999889
43.357500,0.999892
43.407500,0.999894
43.457500,0.999896
43.507500,0.999898
43.557500,0.999900
43.607500,0.999902
43.657500,0.999904
43.707500,0.999906
43.757500,0.999908
43.807500,0.999910
43.857500,0.999912
43.907500,0.999914
43.957500,0.999915
44.007500,0.999917
44.057500,0.999919
44.107500,0.999921
44.157500,0.999923
44.207500,0.999924
44.257500,0.999926
44.307500,0.999928
44.357500,0.999930
44.407500,0.999931
44.457500,0.999933
44.507500,0.999935
44.557500,0.999936
44.607500,0.999938
44.657500,0.999939
44.707500,0.999941
44.757500,0.999942
44.807500,0.999944
44.857500,0.999945
44.907500,0.999947
44.957500,0.999948
45.007500,0.999950
45.057500,0.999951
45.107500,0.999952
45.157500,0.999954
45.207500,0.999955
45.257500,0.999956
45.307500,0.999958
45.357500,0.999959
45.407500,0.999960
45.457500,0.999961
45.507500,0.999963
45.557500,0.999964
45.607500,0.999965
45.657500,0.999966
45.707500,0.999967
45.757500,0.999968
45.807500,0.999969
45.857500,0.999970
45.907500,0.999971
45.957500,0.999972
46.007500,0.999973
46.057500,0.999974
46.107500,0.999975
46.157500,0.999976
46.207500,0.999977
46.257500,0.999978
46.307500,0.999979
46.357500,0.999980
46.407500,0.999980
46.457500,0.999981
46.507500,0.999982
46.557500,0.999983
46.607500,0.999984
46.657500,0.999984
46.707500,0.999985
46.757500,0.999986
46.807500,0.999986
46.857500,0.999987
46.907500,0.999988
46.957500,0.999988
47.007500,0.999989
47.057500,0.999990
47.107500,0.999990
47.157500,0.999991
47.207500,0.999991
47.257500,0.999992
47.307500,0.999992
47.357500,0.999993
47.407500,0.999993
47.457500,0.999994
47.507500,0.999994
47.557500,0.999995
47.607500,0.999995
47.657500,0.999995
47.707500,0.999996
47.757500,0.999996
47.807500,0.999996
47.857500,0.999997
47.907500,0.999997
47.957500,0.999997
48.007500,0.999998
48.057500,0.999998
48.107500,0.999998
48.157500,0.999999
48.207500,0.999999
48.257500,0.999999
48.307500,0.999999
48.357500,0.999999
48.407500,1.000000
48.457500,1.000000
48.507500,1.000000
48.557500,1.000000
48.607500,1.000000
48.657500,1.000000
48.707500,1.000000
48.757500,1.000000
48.807500,1.000001
48.857500,1.000001
48.907500,1.000001
48.957500,1.000001
49.007500,1.000001
49.057500,1.000001
49.107500,1.000001
49.157500,1.000001
49.207500,1.000001
49.257500,1.000001
49.307500,1.000001
49.357500,1.000001
49.407500,1.000001
49.457500,1.000001
49.507500,1.000001
49.557500,1.000000
49.607500,1.000000
49.657500,1.000000
49.707500,1.000000
49.757500,1.000000
49.807500,1.000000
49.857500,1.000000
49.907500,1.000000
49.957500,1.000000
50.007500,0.999999
50.057500,0.999999
50.107500,0.999999
50.157500,0.999999
50.207500,0.999999
50.257500,0.999998
50.307500,0.999998
50.357500,0.999998
50.407500,0.999998
50.457500,0.999998
50.507500,0.999997
50.557500,0.999997
50.607500,0.999997
50.657500,0.999997
50.707500,0.999996
50.757500,0.999996
50.807500,0.999996
50.857500,0.999996
50.907500,0.999995
50.957500,0.999995
51.007500,0.999995
51.057500,0.999994
51.107500,0.999994
51.157500,0.999994
51.207500,0.999994
51.257500,0.999993
51.307500,0.999993
51.357500,0.999993
51.407500,0.999992
51.457500,0.999992
51.507500,0.999992
51.557500,0.999991
51.607500,0.999991
51.657500,0.999991
51.707500,0.999990
51.757500,0.999990
51.807500,0.999989
51.857500,0.999989
51.907500,0.999989
51.957500,0.999988
52.007500,0.999988
52.057500,0.999988
52.107500,0.999987
52.157500,0.999987
52.207500,0.999987
52.257500,0.999986
52.307500,0.999986
52.357500,0.999985
52.407500,0.999985
52.457500,0.999985
52.507500,0.999984
52.557500,0.999984
52.607500,0.999983
52.657500,0.999983
52.707500,0.999983
52.757500,0.999982
52.807500,0.999982
52.857500,0.999981
52.907500,0.999981
52.957500,0.999981
53.007500,0.999980
53.057500,0.999980
53.107500,0.999979
53.157500,0.999979
53.207500,0.999979
53.257500,0.999978
53.307500,0.999978
53.357500,0.999977
53.407500,0.999977
53.457500,0.999976
53.507500,0.999976
53.557500,0.999976
53.607500,0.999975
53.657500,0.999975
53.707500,0.999974
53.757500,0.999974
53.807500,0.999974
53.857500,0.999973
53.907500,0.999973
53.957500,0.999972
54.007500,0.999972
54.057500,0.999972
54.107500,0.999971
54.157500,0.999971
54.207500,0.999970
54.257500,0.999970
54.307500,0.999970
54.357500,0.999969
54.407500,0.999969
54.457500,0.999968
54.507500,0.999968
54.557500,0.999968
54.607500,0.999967
54.657500,0.999967
54.707500,0.999966
54.757500,0.999966
54.807500,0.999966
54.857500,0.999965
54.907500,0.999965
54.957500,0.999964
55.007500,0.999964
55.057500,0.999964
55.107500,0.999963
55.157500,0.999963
55.207500,0.999962
55.257500,0.999962
55.307500,0.999962
55.357500,0.999961
55.407500,0.999961
55.457500,0.999961
55.507500,0.999960
55.557500,0.999960
55.607500,0.999960
55.657500,0.999959
55.707500,0.999959
55.757500,0.999958
55.807500,0.999958
55.857500,0.999958
55.907500,0.999957
55.957500,0.999957
56.007500,0.999957
56.057500,0.999956
56.107500,0.999956
56.157500,0.999956
56.207500,0.999955
56.257500,0.999955
56.307500,0.999955
56.357500,0.999954
56.407500,0.999954
56.457500,0.999954
56.507500,0.999954
56.557500,0.999953
56.607500,0.999953
56.657500,0.999953
56.707500,0.999952
56.757500,0.999952
56.807500,0.999952
56.857500,0.999951
56.907500,0.999951
56.957500,0.999951
57.007500,0.999951
57.057500,0.999950
57.107500,0.999950
57.157500,0.999950
57.207500,0.999949
57.257500,0.999949
57.307500,0.999949
57.357500,0.999949
57.407500,0.999948
57.457500,0.999948
57.507500,0.999948
57.557500,0.999948
57.607500,0.999947
57.657500,0.999947
57.707500,0.999947
57.757500,0.999947
57.807500,0.999946
57.857500,0.999946
57.907500,0.999946
57.957500,0.999946
58.007500,0.999945
58.057500,0.999945
58.107500,0.999945
58.157500,0.999945
58.207500,0.999945
58.257500,0.999944
58.307500,0.999944
58.357500,0.999944
58.407500,0.999944
58.457500,0.999943
58.507500,0.999943
58.557500,0.999943
58.607500,0.999943
58.657500,0.999943
58.707500,0.999943
58.757500,0.999942
58.807500,0.999942
58.857500,0.999942
58.907500,0.999942
58.957500,0.999942
59.007500,0.999941
59.057500,0.999941
59.107500,0.999941
59.157500,0.999941
59.207500,0.999941
59.257500,0.999941
59.307500,0.999940
59.357500,0.999940
59.407500,0.999940
59.457500,0.999940
59.507500,0.999940
59.557500,0.999940
59.607500,0.999940
59.657500,0.999939
59.707500,0.999939
59.757500,0.999939
59.807500,0.999939
59.857500,0.999939
59.907500,0.999939
59.957500,0.999939
