t,omega
6.245000,1.015839
6.270000,1.015911
6.295000,1.016074
6.320000,1.016328
6.345000,1.016658
6.370000,1.017049
6.395000,1.017491
6.420000,1.017974
6.445000,1.018490
6.475000,1.019139
6.505000,1.019813
6.540000,1.020621
6.590000,1.021805
6.640000,1.023008
6.685000,1.024095
6.735000,1.025297
6.785000,1.026479
6.810000,1.027058
6.840000,1.027729
6.870000,1.028380
6.895000,1.028893
6.930000,1.029590
6.955000,1.030073
6.980000,1.030525
7.025000,1.031301
7.075000,1.032117
7.115000,1.032735
7.145000,1.033177
7.170000,1.033447
7.200000,1.033621
7.225000,1.033626
7.255000,1.033535
7.285000,1.033341
7.315000,1.033049
7.355000,1.032652
7.380000,1.032390
7.415000,1.032001
7.450000,1.031581
7.480000,1.031194
7.510000,1.030782
7.535000,1.030421
7.560000,1.030043
7.585000,1.029649
7.620000,1.029074
7.665000,1.028295
7.695000,1.027752
7.740000,1.026906
7.780000,1.026122
7.810000,1.025517
7.845000,1.024794
7.885000,1.023946
7.920000,1.023187
7.960000,1.022303
8.005000,1.021290
8.055000,1.020147
8.100000,1.019109
8.130000,1.018414
8.160000,1.017718
8.190000,1.017024
8.220000,1.016332
8.245000,1.015758
8.275000,1.015074
8.320000,1.014060
8.370000,1.012955
8.395000,1.012412
8.425000,1.011769
8.455000,1.011138
8.495000,1.010312
8.540000,1.009403
8.590000,1.008416
8.615000,1.007930
8.650000,1.007255
8.690000,1.006490
8.725000,1.005823
8.765000,1.005063
8.815000,1.004110
8.860000,1.003248
8.910000,1.002285
8.960000,1.001317
9.010000,1.000346
9.060000,0.999375
9.105000,0.998505
9.150000,0.997642
9.200000,0.996696
9.250000,0.995766
9.300000,0.994855
9.345000,0.994052
9.395000,0.993178
9.445000,0.992321
9.490000,0.991562
9.540000,0.990730
9.590000,0.989905
9.640000,0.989087
9.685000,0.988354
9.735000,0.987543
9.785000,0.986735
9.835000,0.985930
9.885000,0.985130
9.935000,0.984336
9.980000,0.983628
10.030000,0.982851
10.080000,0.982084
10.130000,0.981329
10.180000,0.980588
10.225000,0.979931
10.265000,0.979355
10.315000,0.978645
10.345000,0.978295
10.380000,0.978000
10.425000,0.977622
10.475000,0.977201
10.515000,0.976949
10.560000,0.976750
10.610000,0.976553
10.660000,0.976391
10.710000,0.976275
10.755000,0.976212
10.805000,0.976188
10.850000,0.976207
10.900000,0.976267
10.945000,0.976352
10.995000,0.976476
11.045000,0.976624
11.095000,0.976791
11.145000,0.976969
11.195000,0.977153
11.245000,0.977338
11.295000,0.977519
11.345000,0.977694
11.395000,0.977863
11.445000,0.978025
11.495000,0.978184
11.545000,0.978341
11.595000,0.978500
11.645000,0.978664
11.695000,0.978834
11.745000,0.979012
11.795000,0.979198
11.845000,0.979391
11.895000,0.979591
11.945000,0.979795
11.995000,0.980004
12.045000,0.980213
12.095000,0.980422
12.145000,0.980628
12.195000,0.980831
12.245000,0.981029
12.295000,0.981224
12.345000,0.981416
12.395000,0.981608
12.445000,0.981800
12.495000,0.981995
12.545000,0.982194
12.595000,0.982398
12.645000,0.982606
12.695000,0.982819
12.745000,0.983034
12.795000,0.983252
12.845000,0.983471
12.895000,0.983689
12.945000,0.983906
12.995000,0.984121
13.045000,0.984333
13.095000,0.984542
13.145000,0.984748
13.195000,0.984953
13.245000,0.985156
13.295000,0.985359
13.345000,0.985564
13.395000,0.985770
13.445000,0.985979
13.495000,0.986191
13.545000,0.986406
13.595000,0.986623
13.645000,0.986840
13.695000,0.987058
13.745000,0.987275
13.795000,0.987490
13.845000,0.987703
13.895000,0.987913
13.945000,0.988121
13.995000,0.988325
14.045000,0.988528
14.095000,0.988728
14.145000,0.988928
14.195000,0.989127
14.245000,0.989327
14.295000,0.989527
14.345000,0.989729
14.395000,0.989932
14.445000,0.990137
14.495000,0.990342
14.545000,0.990547
14.595000,0.990751
14.645000,0.990955
14.695000,0.991156
14.745000,0.991354
14.795000,0.991551
14.845000,0.991744
14.895000,0.991935
14.945000,0.992123
14.995000,0.992310
15.045000,0.992495
15.095000,0.992679
15.145000,0.992862
15.195000,0.993046
15.245000,0.993229
15.295000,0.993413
15.345000,0.993598
15.395000,0.993782
15.445000,0.993966
15.495000,0.994149
15.545000,0.994330
15.595000,0.994510
15.645000,0.994688
15.695000,0.994863
15.745000,0.995035
15.795000,0.995205
15.845000,0.995372
15.895000,0.995538
15.945000,0.995701
15.995000,0.995863
16.045000,0.996024
16.095000,0.996184
16.145000,0.996344
16.195000,0.996503
16.245000,0.996662
16.295000,0.996821
16.345000,0.996979
16.395000,0.997136
16.445000,0.997291
16.495000,0.997445
16.545000,0.997597
16.595000,0.997747
16.645000,0.997894
16.695000,0.998039
16.745000,0.998182
16.795000,0.998322
16.845000,0.998460
16.895000,0.998597
16.945000,0.998732
16.995000,0.998866
17.045000,0.998999
17.095000,0.999131
17.145000,0.999262
17.195000,0.999393
17.245000,0.999523
17.295000,0.999652
17.345000,0.999780
17.395000,0.999906
17.445000,1.000031
17.495000,1.000153
17.545000,1.000274
17.595000,1.000392
17.640000,1.000496
17.690000,1.000610
17.740000,1.000722
17.790000,1.000832
17.840000,1.000941
17.890000,1.001047
17.940000,1.001153
17.990000,1.001257
18.040000,1.001360
18.090000,1.001462
18.140000,1.001563
18.190000,1.001663
18.240000,1.001761
18.290000,1.001858
18.340000,1.001953
18.390000,1.002046
18.440000,1.002136
18.490000,1.002225
18.540000,1.002312
18.590000,1.002396
18.640000,1.002478
18.690000,1.002559
18.740000,1.002637
18.790000,1.002714
18.840000,1.002790
18.890000,1.002864
18.940000,1.002936
18.990000,1.003008
19.040000,1.003079
19.090000,1.003148
19.140000,1.003216
19.190000,1.003283
19.240000,1.003348
19.290000,1.003412
19.340000,1.003474
19.390000,1.003534
19.440000,1.003592
19.490000,1.003648
19.540000,1.003703
19.590000,1.003756
19.640000,1.003807
19.690000,1.003856
19.740000,1.003904
19.790000,1.003951
19.840000,1.003997
19.890000,1.004041
19.940000,1.004085
19.990000,1.004127
20.040000,1.004169
20.090000,1.004209
20.140000,1.004248
20.190000,1.004286
20.240000,1.004322
20.290000,1.004357
20.340000,1.004390
20.390000,1.004422
20.440000,1.004452
20.490000,1.004481
20.540000,1.004508
20.590000,1.004534
20.640000,1.004559
20.690000,1.004583
20.740000,1.004605
20.790000,1.004627
20.840000,1.004648
20.890000,1.004668
20.940000,1.004687
20.990000,1.004705
21.040000,1.004722
21.090000,1.004738
21.140000,1.004753
21.190000,1.004767
21.240000,1.004780
21.290000,1.004791
21.340000,1.004802
21.390000,1.004811
21.440000,1.004819
21.490000,1.004826
21.540000,1.004832
21.590000,1.004837
21.640000,1.004841
21.690000,1.004844
21.740000,1.004847
21.790000,1.004848
21.840000,1.004850
21.890000,1.004850
21.940000,1.004850
21.990000,1.004849
22.040000,1.004847
22.090000,1.004845
22.140000,1.004842
22.190000,1.004837
22.240000,1.004832
22.290000,1.004826
22.340000,1.004819
22.390000,1.004812
22.440000,1.004803
22.490000,1.004794
22.540000,1.004784
22.590000,1.004773
22.640000,1.004762
22.690000,1.004751
22.740000,1.004739
22.790000,1.004726
22.840000,1.004713
22.890000,1.004700
22.940000,1.004686
22.990000,1.004671
23.040000,1.004656
23.090000,1.004641
23.140000,1.004624
23.190000,1.004607
23.240000,1.004590
23.290000,1.004572
23.340000,1.004553
23.390000,1.004534
23.440000,1.004514
23.490000,1.004494
23.540000,1.004473
23.590000,1.004453
23.640000,1.004431
23.690000,1.004410
23.740000,1.004388
23.790000,1.004366
23.840000,1.004344
23.890000,1.004322
23.940000,1.004299
23.990000,1.004275
24.040000,1.004252
24.090000,1.004228
24.140000,1.004203
24.190000,1.004179
24.240000,1.004154
24.290000,1.004128
24.340000,1.004102
24.390000,1.004076
24.440000,1.004050
24.490000,1.004024
24.540000,1.003997
24.590000,1.003971
24.640000,1.003944
24.690000,1.003917
24.740000,1.003890
24.790000,1.003863
24.840000,1.003836
24.890000,1.003808
24.940000,1.003781
24.990000,1.003753
25.040000,1.003725
25.090000,1.003697
25.140000,1.003669
25.190000,1.003640
25.240000,1.003612
25.290000,1.003583
25.340000,1.003554
25.390000,1.003526
25.440000,1.003497
25.490000,1.003468
25.540000,1.003439
25.590000,1.003410
25.640000,1.003381
25.690000,1.003353
25.740000,1.003324
25.790000,1.003295
25.840000,1.003266
25.890000,1.003238
25.940000,1.003209
25.990000,1.003180
26.040000,1.003151
26.090000,1.003122
26.140000,1.003093
26.190000,1.003064
26.240000,1.003036
26.290000,1.003007
26.340000,1.002978
26.390000,1.002949
26.440000,1.002921
26.490000,1.002893
26.540000,1.002864
26.590000,1.002836
26.640000,1.002808
26.690000,1.002780
26.740000,1.002752
26.790000,1.002724
26.840000,1.002697
26.890000,1.002669
26.940000,1.002642
26.990000,1.002614
27.040000,1.002587
27.090000,1.002560
27.140000,1.002533
27.190000,1.002506
27.240000,1.002479
27.290000,1.002452
27.340000,1.002426
27.390000,1.002400
27.440000,1.002373
27.490000,1.002348
27.540000,1.002322
27.590000,1.002296
27.640000,1.002271
27.690000,1.002246
27.740000,1.002221
27.790000,1.002196
27.840000,1.002171
27.890000,1.002147
27.940000,1.002122
27.990000,1.002098
28.040000,1.002074
28.090000,1.002050
28.140000,1.002026
28.190000,1.002003
28.240000,1.001980
28.290000,1.001957
28.340000,1.001934
28.390000,1.001911
28.440000,1.001889
28.490000,1.001867
28.540000,1.001845
28.590000,1.001823
28.640000,1.001801
28.690000,1.001780
28.740000,1.001759
28.790000,1.001738
28.840000,1.001718
28.890000,1.001697
28.940000,1.001677
28.990000,1.001657
29.040000,1.001637
29.090000,1.001617
29.140000,1.001598
29.190000,1.001579
29.240000,1.001560
29.290000,1.001541
29.340000,1.001523
29.390000,1.001505
29.440000,1.001487
29.490000,1.001469
29.540000,1.001451
29.590000,1.001434
29.640000,1.001417
29.690000,1.001400
29.740000,1.001384
29.790000,1.001367
29.840000,1.001351
29.890000,1.001335
29.940000,1.001319
29.990000,1.001304
30.040000,1.001289
30.090000,1.001274
30.140000,1.001259
30.190000,1.001244
30.240000,1.001230
30.290000,1.001216
30.340000,1.001202
30.390000,1.001188
30.440000,1.001175
30.490000,1.001162
30.540000,1.001149
30.590000,1.001136
30.640000,1.001124
30.690000,1.001111
30.740000,1.001099
30.790000,1.001087
30.840000,1.001076
30.890000,1.001064
30.940000,1.001053
30.990000,1.001042
31.040000,1.001031
31.090000,1.001021
31.140000,1.001010
31.190000,1.001000
31.240000,1.000990
31.290000,1.000981
31.340000,1.000971
31.390000,1.000962
31.440000,1.000953
31.490000,1.000944
31.540000,1.000935
31.590000,1.000927
31.640000,1.000919
31.690000,1.000910
31.740000,1.000903
31.790000,1.000895
31.840000,1.000887
31.890000,1.000880
31.940000,1.000873
31.990000,1.000866
32.040000,1.000859
32.090000,1.000853
32.140000,1.000846
32.190000,1.000840
32.240000,1.000834
32.290000,1.000828
32.340000,1.000823
32.390000,1.000817
32.440000,1.000812
32.490000,1.000807
32.540000,1.000802
32.590000,1.000797
32.640000,1.000793
32.690000,1.000788
32.740000,1.000784
32.790000,1.000780
32.840000,1.000776
32.890000,1.000772
32.940000,1.000769
32.990000,1.000765
33.040000,1.000762
33.090000,1.000759
33.140000,1.000756
33.190000,1.000753
33.240000,1.000750
33.290000,1.000748
33.340000,1.000745
33.390000,1.000743
33.440000,1.000741
33.490000,1.000739
33.540000,1.000737
33.590000,1.000735
33.640000,1.000734
33.690000,1.000732
33.740000,1.000731
33.790000,1.000730
33.840000,1.000729
33.890000,1.000728
33.940000,1.000727
33.990000,1.000726
34.040000,1.000726
34.090000,1.000725
34.140000,1.000725
34.190000,1.000725
34.240000,1.000725
34.290000,1.000725
34.340000,1.000725
34.390000,1.000725
34.440000,1.000725
34.490000,1.000726
34.540000,1.000726
34.590000,1.000727
34.640000,1.000728
34.690000,1.000729
34.740000,1.000729
34.790000,1.000730
34.840000,1.000732
34.890000,1.000733
34.940000,1.000734
34.990000,1.000735
35.040000,1.000737
35.090000,1.000738
35.140000,1.000740
35.190000,1.000742
35.240000,1.000743
35.290000,1.000745
35.340000,1.000747
35.390000,1.000749
35.440000,1.000751
35.490000,1.000753
35.540000,1.000755
35.590000,1.000758
35.640000,1.000760
35.690000,1.000762
35.740000,1.000765
35.790000,1.000767
35.840000,1.000770
35.890000,1.000773
35.940000,1.000775
35.990000,1.000778
36.040000,1.000781
36.090000,1.000784
36.140000,1.000786
36.190000,1.000789
36.240000,1.000792
36.290000,1.000795
36.340000,1.000798
36.390000,1.000801
36.440000,1.000805
36.490000,1.000808
36.540000,1.000811
36.590000,1.000814
36.640000,1.000818
36.690000,1.000821
36.740000,1.000824
36.790000,1.000828
36.840000,1.000831
36.890000,1.000834
36.940000,1.000838
36.990000,1.000841
37.040000,1.000845
37.090000,1.000849
37.140000,1.000852
37.190000,1.000856
37.240000,1.000859
37.290000,1.000863
37.340000,1.000867
37.390000,1.000870
37.440000,1.000874
37.490000,1.000878
37.540000,1.000881
37.590000,1.000885
37.640000,1.000889
37.690000,1.000893
37.740000,1.000896
37.790000,1.000900
37.840000,1.000904
37.890000,1.000908
37.940000,1.000911
37.990000,1.000915
38.040000,1.000919
38.090000,1.000923
38.140000,1.000927
38.190000,1.000930
38.240000,1.000934
38.290000,1.000938
38.340000,1.000942
38.390000,1.000946
38.440000,1.000949
38.490000,1.000953
38.540000,1.000957
38.590000,1.000961
38.640000,1.000964
38.690000,1.000968
38.740000,1.000972
38.790000,1.000976
38.840000,1.000979
38.890000,1.000983
38.940000,1.000987
38.990000,1.000991
39.040000,1.000994
39.090000,1.000998
39.140000,1.001002
39.190000,1.001005
39.240000,1.001009
39.290000,1.001013
39.340000,1.001016
39.390000,1.001020
39.440000,1.001023
39.490000,1.001027
39.540000,1.001030
39.590000,1.001034
39.640000,1.001037
39.690000,1.001041
39.740000,1.001044
39.790000,1.001048
39.840000,1.001051
39.890000,1.001055
39.940000,1.001058
39.990000,1.001061
40.040000,1.001065
40.090000,1.001068
40.140000,1.001071
40.190000,1.001075
40.240000,1.001078
40.290000,1.001081
40.340000,1.001084
40.390000,1.001087
40.440000,1.001091
40.490000,1.001094
40.540000,1.001097
40.590000,1.001100
40.640000,1.001103
40.690000,1.001106
40.740000,1.001109
40.790000,1.001112
40.840000,1.001115
40.890000,1.001118
40.940000,1.001121
40.990000,1.001123
41.040000,1.001126
41.090000,1.001129
41.140000,1.001132
41.190000,1.001135
41.240000,1.001137
41.290000,1.001140
41.340000,1.001143
41.390000,1.001145
41.440000,1.001148
41.490000,1.001150
41.540000,1.001153
41.590000,1.001155
41.640000,1.001158
41.690000,1.001160
41.740000,1.001163
41.790000,1.001165
41.840000,1.001168
41.890000,1.001170
41.940000,1.001172
41.990000,1.001174
42.040000,1.001177
42.090000,1.001179
42.140000,1.001181
42.190000,1.001183
42.240000,1.001185
42.290000,1.001187
42.340000,1.001189
42.390000,1.001191
42.440000,1.001193
42.490000,1.001195
42.540000,1.001197
42.590000,1.001199
42.640000,1.001201
42.690000,1.001203
42.740000,1.001205
42.790000,1.001207
42.840000,1.001208
42.890000,1.001210
42.940000,1.001212
42.990000,1.001214
43.040000,1.001215
43.090000,1.001217
43.140000,1.001218
43.190000,1.001220
43.240000,1.001221
43.290000,1.001223
43.340000,1.001224
43.390000,1.001226
43.440000,1.001227
43.490000,1.001229
43.540000,1.001230
43.590000,1.001231
43.640000,1.001233
43.690000,1.001234
43.740000,1.001235
43.790000,1.001236
43.840000,1.001238
43.890000,1.001239
43.940000,1.001240
43.990000,1.001241
44.040000,1.001242
44.090000,1.001243
44.140000,1.001244
44.190000,1.001245
44.240000,1.001246
44.290000,1.001247
44.340000,1.001248
44.390000,1.001249
44.440000,1.001250
44.490000,1.001251
44.540000,1.001252
44.590000,1.001253
44.640000,1.001253
44.690000,1.001254
44.740000,1.001255
44.790000,1.001256
44.840000,1.001256
44.890000,1.001257
44.940000,1.001258
44.990000,1.001258
45.040000,1.001259
45.090000,1.001259
45.140000,1.001260
45.190000,1.001261
45.240000,1.001261
45.290000,1.001262
45.340000,1.001262
45.390000,1.001263
45.440000,1.001263
45.490000,1.001263
45.540000,1.001264
45.590000,1.001264
45.640000,1.001265
45.690000,1.001265
45.740000,1.001265
45.790000,1.001266
45.840000,1.001266
45.890000,1.001266
45.940000,1.001266
45.990000,1.001267
46.040000,1.001267
46.090000,1.001267
46.140000,1.001267
46.190000,1.001267
46.240000,1.001268
46.290000,1.001268
46.340000,1.001268
46.390000,1.001268
46.440000,1.001268
46.490000,1.001268
46.540000,1.001268
46.590000,1.001268
46.640000,1.001268
46.690000,1.001268
46.740000,1.001268
46.790000,1.001268
46.840000,1.001268
46.890000,1.001268
46.940000,1.001268
46.990000,1.001268
47.040000,1.001268
47.090000,1.001268
47.140000,1.001268
47.190000,1.001268
47.240000,1.001267
47.290000,1.001267
47.340000,1.001267
47.390000,1.001267
47.440000,1.001267
47.490000,1.001267
47.540000,1.001266
47.590000,1.001266
47.640000,1.001266
47.690000,1.001266
47.740000,1.001266
47.790000,1.001265
47.840000,1.001265
47.890000,1.001265
47.940000,1.001264
47.990000,1.001264
48.040000,1.001264
48.090000,1.001264
48.140000,1.001263
48.190000,1.001263
48.240000,1.001263
48.290000,1.001262
48.340000,1.001262
48.390000,1.001262
48.440000,1.001261
48.490000,1.001261
48.540000,1.001261
48.590000,1.001260
48.640000,1.001260
48.690000,1.001259
48.740000,1.001259
48.790000,1.001259
48.840000,1.001258
48.890000,1.001258
48.940000,1.001258
48.990000,1.001257
49.040000,1.001257
49.090000,1.001256
49.140000,1.001256
49.190000,1.001255
49.240000,1.001255
49.290000,1.001255
49.340000,1.001254
49.390000,1.001254
49.440000,1.001253
49.490000,1.001253
49.540000,1.001252
49.590000,1.001252
49.640000,1.001251
49.690000,1.001251
49.740000,1.001250
49.790000,1.001250
49.840000,1.001249
49.890000,1.001249
49.940000,1.001249
49.990000,1.001248
50.040000,1.001248
50.090000,1.001247
50.140000,1.001247
50.190000,1.001246
50.240000,1.001246
50.290000,1.001245
50.340000,1.001245
50.390000,1.001244
50.440000,1.001244
50.490000,1.001243
50.540000,1.001243
50.590000,1.001242
50.640000,1.001242
50.690000,1.001241
50.740000,1.001241
50.790000,1.001240
50.840000,1.001240
50.890000,1.001239
50.940000,1.001239
50.990000,1.001238
51.040000,1.001238
51.090000,1.001237
51.140000,1.001237
51.190000,1.001236
51.240000,1.001236
51.290000,1.001236
51.340000,1.001235
51.390000,1.001235
51.440000,1.001234
51.490000,1.001234
51.540000,1.001233
51.590000,1.001233
51.640000,1.001232
51.690000,1.001232
51.740000,1.001231
51.790000,1.001231
51.840000,1.001230
51.890000,1.001230
51.940000,1.001229
51.990000,1.001229
52.040000,1.001229
52.090000,1.001228
52.140000,1.001228
52.190000,1.001227
52.240000,1.001227
52.290000,1.001226
52.340000,1.001226
52.390000,1.001226
52.440000,1.001225
52.490000,1.001225
52.540000,1.001224
52.590000,1.001224
52.640000,1.001223
52.690000,1.001223
52.740000,1.001223
52.790000,1.001222
52.840000,1.001222
52.890000,1.001221
52.940000,1.001221
52.990000,1.001221
53.040000,1.001220
53.090000,1.001220
53.140000,1.001219
53.190000,1.001219
53.240000,1.001219
53.290000,1.001218
53.340000,1.001218
53.390000,1.001218
53.440000,1.001217
53.490000,1.001217
53.540000,1.001216
53.590000,1.001216
53.640000,1.001216
53.690000,1.001215
53.740000,1.001215
53.790000,1.001215
53.840000,1.001214
53.890000,1.001214
53.940000,1.001214
53.990000,1.001213
54.040000,1.001213
54.090000,1.001213
54.140000,1.001213
54.190000,1.001212
54.240000,1.001212
54.290000,1.001212
54.340000,1.001211
54.390000,1.001211
54.440000,1.001211
54.490000,1.001210
54.540000,1.001210
54.590000,1.001210
54.640000,1.001210
54.690000,1.001209
54.740000,1.001209
54.790000,1.001209
54.840000,1.001209
54.890000,1.001208
54.940000,1.001208
54.990000,1.001208
55.040000,1.001208
55.090000,1.001207
55.140000,1.001207
55.190000,1.001207
55.240000,1.001207
55.290000,1.001206
55.340000,1.001206
55.390000,1.001206
55.440000,1.001206
55.490000,1.001206
55.540000,1.001205
55.590000,1.001205
55.640000,1.001205
55.690000,1.001205
55.740000,1.001205
55.790000,1.001204
55.840000,1.001204
55.890000,1.001204
55.940000,1.001204
55.990000,1.001204
56.040000,1.001204
56.090000,1.001203
56.140000,1.001203
56.190000,1.001203
56.240000,1.001203
56.290000,1.001203
56.340000,1.001203
56.390000,1.001202
56.440000,1.001202
56.490000,1.001202
56.540000,1.001202
56.590000,1.001202
56.640000,1.001202
56.690000,1.001202
56.740000,1.001202
56.790000,1.001201
56.840000,1.001201
56.890000,1.001201
56.940000,1.001201
56.990000,1.001201
57.040000,1.001201
57.090000,1.001201
57.140000,1.001201
57.190000,1.001201
57.240000,1.001201
57.290000,1.001200
57.340000,1.001200
57.390000,1.001200
57.440000,1.001200
57.490000,1.001200
57.540000,1.001200
57.590000,1.001200
57.640000,1.001200
57.690000,1.001200
57.740000,1.001200
57.790000,1.001200
57.840000,1.001200
57.890000,1.001200
57.940000,1.001200
57.990000,1.001200
58.040000,1.001199
58.090000,1.001199
58.140000,1.001199
58.190000,1.001199
58.240000,1.001199
58.290000,1.001199
58.340000,1.001199
58.390000,1.001199
58.440000,1.001199
58.490000,1.001199
58.540000,1.001199
58.590000,1.001199
58.640000,1.001199
58.690000,1.001199
58.740000,1.001199
58.790000,1.001199
58.840000,1.001199
58.890000,1.001199
58.940000,1.001199
58.990000,1.001199
59.040000,1.001199
59.090000,1.001199
59.140000,1.001199
59.190000,1.001199
59.240000,1.001199
59.290000,1.001199
59.340000,1.001199
59.390000,1.001199
59.440000,1.001199
59.490000,1.001199
59.540000,1.001199
59.590000,1.001199
59.640000,1.001199
59.690000,1.001199
59.740000,1.001199
59.790000,1.001199
59.840000,1.001199
59.890000,1.001199
59.940000,1.001199
59.990000,1.001199
