time_95	V4_95	time_5	V4_5
2.675	1.049825	2.395	1.049831
2.69	1.049824	2.41	1.049831
2.705	1.049823	2.425	1.049831
2.72	1.049823	2.44	1.049831
2.735	1.049822	2.455	1.049831
2.75	1.049822	2.47	1.049831
2.765	1.049821	2.485	1.049831
2.78	1.049821	2.5	1.049831
2.795	1.04982	2.515	1.049831
2.81	1.04982	2.53	1.049831
2.825	1.049819	2.545	1.049831
2.84	1.049819	2.56	1.049831
2.855	1.049818	2.575	1.049831
2.87	1.049818	2.59	1.049831
2.885	1.049818	2.605	1.049831
2.9	1.049817	2.62	1.049831
2.915	1.049817	2.635	1.049831
2.93	1.049817	2.65	1.049831
2.945	1.049816	2.665	1.049831
2.96	1.049816	2.68	1.049831
2.975	1.049816	2.695	1.049831
2.99	1.049815	2.71	1.04983
3.005	1.049815	2.725	1.04983
3.02	1.049815	2.74	1.04983
3.035	1.049815	2.755	1.04983
3.05	1.049815	2.77	1.04983
3.065	1.049815	2.785	1.04983
3.08	1.049815	2.8	1.04983
3.095	1.049815	2.815	1.04983
3.11	1.049815	2.83	1.04983
3.125	1.049815	2.845	1.04983
3.14	1.049815	2.86	1.04983
3.155	1.049815	2.875	1.049829
3.17	1.049815	2.89	1.049829
3.185	1.049815	2.905	1.049829
3.2	1.049815	2.92	1.049829
3.215	1.049815	2.935	1.049829
3.23	1.049816	2.95	1.049829
3.245	1.049816	2.965	1.049829
3.26	1.049816	2.98	1.049829
3.275	1.049816	2.995	1.049829
3.29	1.049817	3.01	1.049829
3.305	1.049817	3.025	1.049829
3.32	1.049817	3.04	1.049829
3.335	1.049818	3.055	1.049829
3.35	1.049818	3.07	1.049829
3.365	1.049819	3.085	1.049829
3.38	1.049819	3.1	1.049829
3.395	1.049819	3.115	1.049829
3.41	1.04982	3.13	1.049829
3.425	1.04982	3.145	1.049829
3.44	1.049821	3.16	1.049829
3.455	1.049821	3.175	1.049829
3.47	1.049822	3.19	1.049829
3.485	1.049822	3.205	1.049829
3.5	1.049823	3.22	1.04983
3.515	1.049823	3.235	1.04983
3.53	1.049824	3.25	1.04983
3.545	1.049824	3.265	1.04983
3.56	1.049825	3.28	1.04983
3.575	1.049826	3.295	1.04983
3.59	1.049826	3.31	1.049831
3.605	1.049827	3.325	1.049831
3.62	1.049827	3.34	1.049831
3.635	1.049828	3.355	1.049831
3.65	1.049828	3.37	1.049831
3.665	1.049829	3.385	1.049831
3.68	1.049829	3.4	1.049832
3.695	1.04983	3.415	1.049832
3.71	1.04983	3.43	1.049832
3.725	1.049831	3.445	1.049832
3.74	1.049831	3.46	1.049832
3.755	1.049832	3.475	1.049832
3.77	1.049832	3.49	1.049832
3.785	1.049833	3.505	1.049832
3.8	1.049833	3.52	1.049833
3.815	1.049834	3.535	1.049833
3.83	1.049834	3.55	1.049833
3.845	1.049835	3.565	1.049833
3.86	1.049835	3.58	1.049833
3.875	1.049835	3.595	1.049833
3.89	1.049836	3.61	1.049833
3.905	1.049836	3.625	1.049833
3.92	1.049837	3.64	1.049833
3.935	1.049837	3.655	1.049833
3.95	1.049837	3.67	1.049833
3.965	1.049838	3.685	1.049833
3.98	1.049838	3.7	1.049833
3.995	1.049839	3.715	1.049833
4.01	1.049839	3.73	1.049833
4.025	1.049839	3.745	1.049833
4.04	1.04984	3.76	1.049833
4.055	1.04984	3.775	1.049833
4.07	1.04984	3.79	1.049833
4.085	1.049841	3.805	1.049833
4.1	1.049841	3.82	1.049832
4.115	1.049841	3.835	1.049832
4.13	1.049841	3.85	1.049832
4.145	1.049842	3.865	1.049832
4.16	1.049842	3.88	1.049832
4.175	1.049842	3.895	1.049832
4.19	1.049842	3.91	1.049832
4.205	1.049842	3.925	1.049832
4.22	1.049842	3.94	1.049832
4.235	1.049843	3.955	1.049832
4.25	1.049843	3.97	1.049832
4.265	1.049843	3.985	1.049832
4.28	1.049843	4	1.049831
4.295	1.049843	4.015	1.049831
4.31	1.049843	4.03	1.049831
4.325	1.049843	4.045	1.049831
4.34	1.049843	4.06	1.049831
4.355	1.049843	4.075	1.049831
4.37	1.049843	4.09	1.049831
4.385	1.049843	4.105	1.049831
4.4	1.049842	4.12	1.049831
4.415	1.049842	4.135	1.049831
4.43	1.049842	4.15	1.049831
4.445	1.049842	4.165	1.049831
4.46	1.049842	4.18	1.049831
4.475	1.049842	4.195	1.049831
4.49	1.049841	4.21	1.049831
4.505	1.049841	4.225	1.049831
4.52	1.049841	4.24	1.049831
4.535	1.049841	4.255	1.049831
4.55	1.04984	4.27	1.049831
4.565	1.04984	4.285	1.049831
4.58	1.04984	4.3	1.049831
4.595	1.049839	4.315	1.04983
4.61	1.049839	4.33	1.04983
4.625	1.049838	4.345	1.04983
4.64	1.049838	4.36	1.04983
4.655	1.049838	4.375	1.04983
4.67	1.049837	4.39	1.04983
4.685	1.049837	4.405	1.04983
4.7	1.049836	4.42	1.04983
4.715	1.049836	4.435	1.04983
4.73	1.049835	4.45	1.04983
4.745	1.049835	4.465	1.04983
4.76	1.049834	4.48	1.04983
4.775	1.049834	4.495	1.04983
4.79	1.049833	4.51	1.04983
4.805	1.049833	4.525	1.04983
4.82	1.049832	4.54	1.04983
4.835	1.049832	4.555	1.04983
4.85	1.049831	4.57	1.04983
4.865	1.049831	4.585	1.04983
4.88	1.04983	4.6	1.04983
4.895	1.04983	4.615	1.04983
4.91	1.049829	4.63	1.04983
4.925	1.049829	4.645	1.04983
4.94	1.049828	4.66	1.04983
4.955	1.049828	4.675	1.04983
4.97	1.049827	4.69	1.049829
4.985	1.049827	4.705	1.049829
5	0.007084	4.72	1.049829
5.015	0.005907	4.735	1.049829
5.03	0.005281	4.75	1.049829
5.045	0.005345	4.765	1.049829
5.065	0.005498	4.78	1.049829
5.08	0.005585	4.795	1.049829
5.1	0.005669	4.81	1.049829
5.115	0.956502	4.825	1.049829
5.13	0.967409	4.84	1.049829
5.145	0.966459	4.855	1.049829
5.165	0.958426	4.87	1.049829
5.18	0.951324	4.885	1.049829
5.195	0.943857	4.9	1.049829
5.215	0.934818	4.915	1.049829
5.23	0.92912	4.93	1.049829
5.245	0.924342	4.945	1.049829
5.265	0.919325	4.96	1.049829
5.28	0.916826	4.975	1.049829
5.295	0.915369	4.99	1.049829
5.31	0.914983	5.005	0.006676
5.325	0.9157	5.02	0.006119
5.34	0.917236	5.035	0.005783
5.365	0.921756	5.05	0.005739
5.39	0.928431	5.065	0.005829
5.42	0.938727	5.08	0.005903
5.44	0.946689	5.1	0.869676
5.46	0.955312	5.115	1.00774
5.485	0.966737	5.13	1.015763
5.5	0.973802	5.15	1.001611
5.515	0.980843	5.17	0.987348
5.535	0.989916	5.19	0.974567
5.55	0.99644	5.21	0.963412
5.58	1.00885	5.225	0.956567
5.595	1.014689	5.24	0.951073
5.615	1.022036	5.255	0.946607
5.635	1.028707	5.27	0.943225
5.66	1.036114	5.285	0.940859
5.675	1.039938	5.31	0.939069
5.7	1.046158	5.33	0.939787
5.72	1.05049	5.345	0.94144
5.74	1.054219	5.37	0.945825
5.76	1.057371	5.39	0.950939
5.78	1.057591	5.41	0.957168
5.795	1.05847	5.43	0.96432
5.815	1.058716	5.445	0.970164
5.835	1.058763	5.47	0.980558
5.855	1.058711	5.485	0.987048
5.875	1.057095	5.505	0.995826
5.9	1.058648	5.52	1.002207
5.92	1.057868	5.54	1.010369
5.945	1.057139	5.56	1.018115
5.97	1.058616	5.585	1.027109
5.985	1.057794	5.61	1.035216
6.005	1.058216	5.635	1.04243
6.03	1.056927	5.655	1.047519
6.06	1.056526	5.685	1.05402
6.08	1.055822	5.715	1.059267
6.1	1.055111	5.74	1.062795
6.12	1.054753	5.77	1.066148
6.135	1.054383	5.8	1.068657
6.15	1.054177	5.83	1.070402
6.165	1.054176	5.86	1.071421
6.18	1.054378	5.89	1.071727
6.2	1.054654	5.92	1.071335
6.225	1.055824	5.945	1.070505
6.245	1.057154	5.975	1.068981
6.26	1.056931	6.005	1.067011
6.28	1.058366	6.03	1.065158
6.3	1.056983	6.055	1.063246
6.315	1.058354	6.08	1.061404
6.33	1.057728	6.105	1.059765
6.355	1.057717	6.135	1.058243
6.37	1.058061	6.16	1.057465
6.385	1.058115	6.19	1.057227
6.4	1.058596	6.215	1.057647
6.415	1.058825	6.24	1.058628
6.435	1.058266	6.27	1.060497
6.45	1.058959	6.295	1.062553
6.465	1.059295	6.325	1.065487
6.48	1.060153	6.35	1.068195
6.5	1.059771	6.37	1.070451
6.515	1.059377	6.395	1.073288
6.53	1.060597	6.42	1.07604
6.55	1.059169	6.45	1.079095
6.57	1.05982	6.48	1.081751
6.595	1.059487	6.505	1.083591
6.61	1.059696	6.525	1.084795
6.63	1.059493	6.55	1.085953
6.645	1.060086	6.58	1.086844
6.665	1.060388	6.605	1.087191
6.68	1.058821	6.635	1.08718
6.7	1.059429	6.665	1.086756
6.715	1.059375	6.695	1.085981
6.73	1.058721	6.72	1.085106
6.745	1.059908	6.75	1.083821
6.765	1.05878	6.78	1.082319
6.78	1.05824	6.81	1.080637
6.795	1.058172	6.84	1.078812
6.815	1.057751	6.87	1.076883
6.835	1.058729	6.9	1.074896
6.855	1.059296	6.93	1.072903
6.875	1.058903	6.96	1.070959
6.895	1.057818	6.99	1.06912
6.91	1.057623	7.02	1.067437
6.935	1.056753	7.05	1.065954
6.96	1.058718	7.08	1.064703
6.975	1.057088	7.11	1.0637
6.995	1.05868	7.14	1.062947
7.015	1.057907	7.17	1.062431
7.035	1.058282	7.195	1.062162
7.05	1.058288	7.22	1.062016
7.065	1.058126	7.25	1.061966
7.08	1.058267	7.275	1.061994
7.095	1.058483	7.305	1.062065
7.11	1.057144	7.335	1.062129
7.13	1.057065	7.365	1.062139
7.145	1.057468	7.395	1.062055
7.16	1.057956	7.415	1.061929
7.175	1.058462	7.445	1.061622
7.19	1.057646	7.47	1.061244
7.205	1.05738	7.495	1.060752
7.22	1.058016	7.525	1.060007
7.235	1.058573	7.555	1.059097
7.25	1.057757	7.585	1.05803
7.265	1.058261	7.61	1.057028
7.28	1.057921	7.635	1.055932
7.295	1.058357	7.665	1.054504
7.31	1.058728	7.695	1.052968
7.325	1.057628	7.725	1.051341
7.34	1.057879	7.755	1.049648
7.355	1.057958	7.785	1.047911
7.37	1.05797	7.815	1.046161
7.385	1.05787	7.84	1.044716
7.405	1.056623	7.87	1.043029
7.43	1.058319	7.9	1.04143
7.45	1.05823	7.93	1.039957
7.465	1.057664	7.96	1.038649
7.48	1.057119	7.99	1.037539
7.5	1.057961	8.02	1.036657
7.515	1.056975	8.05	1.036028
7.535	1.057518	8.075	1.035706
7.555	1.056539	8.105	1.03557
7.575	1.05674	8.135	1.035706
7.595	1.056884	8.165	1.036102
7.615	1.056836	8.195	1.03674
7.635	1.056495	8.22	1.037437
7.655	1.056062	8.25	1.038444
7.675	1.055819	8.28	1.039602
7.7	1.055175	8.31	1.040871
7.72	1.054579	8.34	1.042208
7.74	1.054144	8.37	1.04357
7.76	1.053698	8.4	1.044918
7.78	1.053156	8.43	1.046212
7.805	1.05263	8.46	1.04742
7.82	1.052375	8.49	1.048511
7.84	1.052001	8.52	1.049463
7.86	1.051841	8.55	1.050257
7.88	1.051613	8.58	1.050881
7.9	1.051466	8.61	1.051331
7.915	1.051337	8.64	1.051604
7.93	1.05139	8.67	1.051707
7.95	1.051318	8.7	1.05165
7.965	1.051478	8.73	1.051448
7.99	1.051396	8.76	1.05112
8.015	1.051714	8.79	1.050691
8.035	1.051946	8.82	1.050186
8.06	1.052179	8.85	1.049636
8.08	1.052569	8.88	1.049068
8.11	1.053025	8.91	1.048514
8.14	1.053578	8.94	1.048001
8.17	1.054199	8.97	1.047553
8.2	1.054862	9	1.047191
8.23	1.055542	9.03	1.04693
8.26	1.056215	9.06	1.046778
8.29	1.056861	9.09	1.046738
8.31	1.055898	9.12	1.046804
8.34	1.056734	9.15	1.046968
8.365	1.055963	9.18	1.047214
8.39	1.056646	9.21	1.047523
8.41	1.056897	9.24	1.047871
8.43	1.055708	9.27	1.048236
8.46	1.056446	9.3	1.048593
8.49	1.057002	9.33	1.048918
8.51	1.056998	9.36	1.049191
8.53	1.055834	9.39	1.049393
8.56	1.0562	9.42	1.049508
8.59	1.056329	9.45	1.049525
8.62	1.056261	9.48	1.049438
8.65	1.056043	9.51	1.049241
8.68	1.055714	9.54	1.048937
8.71	1.055308	9.57	1.04853
8.74	1.054852	9.6	1.04803
8.77	1.054371	9.63	1.047446
8.8	1.053884	9.66	1.046794
8.82	1.053719	9.69	1.046091
8.845	1.053324	9.72	1.045354
8.87	1.053087	9.75	1.044605
8.895	1.05274	9.78	1.043863
8.925	1.052335	9.81	1.043147
8.955	1.051966	9.84	1.042477
8.985	1.051628	9.87	1.041869
9.015	1.051315	9.9	1.041338
9.045	1.051019	9.93	1.040895
9.075	1.050729	9.96	1.040548
9.105	1.050434	9.99	1.040302
9.135	1.05012		
9.165	1.049778		
9.195	1.049395		
9.225	1.048962		
9.255	1.048469		
9.285	1.047912		
9.315	1.047283		
9.345	1.046582		
9.365	1.046225		
9.385	1.045817		
9.41	1.045103		
9.43	1.044636		
9.455	1.043973		
9.475	1.043591		
9.495	1.043017		
9.515	1.042456		
9.535	1.042011		
9.56	1.041354		
9.58	1.040747		
9.6	1.040152		
9.62	1.039696		
9.635	1.039418		
9.655	1.038848		
9.675	1.03843		
9.695	1.038034		
9.715	1.037799		
9.74	1.037316		
9.76	1.0369		
9.78	1.036657		
9.8	1.036459		
9.82	1.036309		
9.84	1.036335		
9.86	1.036143		
9.88	1.036147		
9.9	1.036071		
9.92	1.036179		
9.935	1.036222		
9.96	1.036403		
9.975	1.03665		
9.99	1.036793		
