time	V4_0	V4_1	V4_2	V4_3	V4_4	V4_5	V4_6	V4_7	V4_8	V4_9	V4_10	V4_11	V4_12	V4_13	V4_14	V4_15	V4_16	V4_17	V4_18	V4_19	V4_20	V4_21	V4_22	V4_23	V4_24	V4_25	V4_26	V4_27	V4_28	V4_29	V4_30	V4_31	V4_32	V4_33	V4_34	V4_35	V4_36	V4_37	V4_38	V4_39	V4_40	V4_41	V4_42	V4_43	V4_44	V4_45	V4_46	V4_47	V4_48	V4_49
5.48	0.974058	0.941321	0.919171125	0.7895745	0.966628	0.948807	0.878875	0.934649	0.8856795	0.958775	0.88964175	0.962615	0.970282	0.95926	0.958017	0.945963	0.959276	0.963092	0.920129	0.96354	0.91953675	0.695109554	0.958574	0.980208	0.963165	0.938468	0.958978	0.954139	0.961584	0.972645	0.930245	0.978105	0.803068875	0.944375	0.945645	0.9547595	0.9439	0.81225	0.957811	0.968428	0.956221	0.938832	0.94433225	0.948172	0.948746	0.9056645	0.910097	0.8891855	0.96773725	0.89016
5.5	0.974323	0.940787	0.9177175	0.780369875	0.96573	0.948504	0.878123	0.93467675	0.885642	0.95816625	0.887271	0.962937	0.970506	0.958803	0.957291	0.94581	0.959571	0.962802	0.919064	0.963147	0.9198215	0.683112526	0.958794	0.980684	0.962585	0.938476	0.958673	0.953685	0.960803	0.972994	0.929477	0.977699	0.796163875	0.943963	0.944936	0.954825	0.942851	0.807796	0.957381	0.968136	0.955487	0.938798	0.94370925	0.9471975	0.948531	0.9060335	0.909147	0.88603025	0.967741	0.88891
5.52	0.97475	0.94045	0.91616125	0.771229375	0.965053	0.948363	0.877333	0.934732	0.88565	0.9577165	0.88477075	0.963412	0.970873	0.958505	0.956828	0.945272	0.960015	0.962703	0.918069	0.962956	0.92012775	0.676536499	0.959085	0.981287	0.962252	0.938584	0.958481	0.953414	0.96026	0.973481	0.928617	0.977538	0.789804125	0.943738	0.944371	0.9549685	0.942073	0.8035705	0.957136	0.968539	0.954925	0.938724	0.94323825	0.94636275	0.948448	0.906415	0.908094	0.882417375	0.96787675	0.887866
5.54	0.975305	0.940244	0.914455625	0.76246225	0.964573	0.948372	0.876577	0.934809625	0.885688	0.95740525	0.8822275	0.964018	0.971361	0.958386	0.956625	0.945196	0.96059	0.962782	0.917322	0.962948	0.9204305	0.668910565	0.959498	0.98199	0.962123	0.938759	0.958385	0.953319	0.95993	0.97408	0.927736	0.977593	0.78387725	0.943671	0.943989	0.9551055	0.941535	0.799542	0.957075	0.968642	0.954318	0.938536	0.942952	0.945789	0.948496	0.9068505	0.906928	0.878398625	0.96813175	0.886979
5.56	0.975965	0.940157	0.912414875	0.7541235	0.964282	0.948524	0.875876	0.934875	0.885799	0.95723525	0.87959825	0.96473	0.971954	0.958434	0.956628	0.945293	0.961279	0.963029	0.916565	0.963116	0.9208425	0.619051694	0.960023	0.98277	0.96218	0.938984	0.958407	0.953397	0.959793	0.97477	0.926943	0.977836	0.7783205	0.943733	0.943787	0.955277	0.941134	0.795659	0.957172	0.968486	0.953906	0.938407	0.9428465	0.94542775	0.948626	0.907382	0.905638	0.8742425	0.96848125	0.886247
5.58	0.976714	0.940061	0.9102445	0.746226125	0.964168	0.948818	0.875236	0.934936375	0.885944	0.9571965	0.8767495	0.965464	0.972645	0.95864	0.956809	0.945237	0.962073	0.963433	0.915696	0.963448	0.92135875	0.614824516	0.960657	0.983611	0.962439	0.939285	0.958562	0.953644	0.959835	0.975538	0.926158	0.978246	0.772982625	0.943896	0.943729	0.955016	0.940843	0.7918685	0.957346	0.968579	0.953667	0.938337	0.942942	0.94519	0.948849	0.9080125	0.904226	0.86948125	0.9689	0.88566
5.6	0.977543	0.940031	0.90811	0.738640875	0.964218	0.949254	0.874611	0.93513925	0.886153	0.95729825	0.8738565	0.966286	0.973426	0.95895	0.957096	0.945361	0.962948	0.963988	0.914836	0.963932	0.9219835	0.579910039	0.961398	0.984504	0.962864	0.939596	0.958852	0.954056	0.960042	0.976377	0.925412	0.978806	0.767679	0.944083	0.943805	0.9548185	0.940638	0.788176	0.957659	0.968907	0.953499	0.938258	0.94326375	0.944988	0.949191	0.908744	0.902656	0.86381425	0.96943125	0.885203
5.62	0.978447	0.940125	0.906016625	0.731512125	0.964426	0.949835	0.873983	0.935505625	0.886442	0.957539	0.87074875	0.967197	0.974297	0.959309	0.957488	0.945645	0.963916	0.964687	0.914086	0.964494	0.922719	0.565945977	0.962244	0.985447	0.963441	0.939962	0.959282	0.954633	0.960407	0.977284	0.924603	0.979502	0.762910125	0.944301	0.944007	0.9551775	0.940509	0.7845555	0.958109	0.969457	0.953409	0.938248	0.94378475	0.94489425	0.949645	0.9095955	0.900899	0.857072125	0.97007525	0.88485
5.64	0.979424	0.940335	0.90394575	0.722787625	0.964749	0.950563	0.873394	0.936052625	0.886818	0.957921	0.86740925	0.968193	0.975256	0.959774	0.95802	0.946079	0.964974	0.965523	0.913296	0.965131	0.92362475	0.521953783	0.963193	0.986438	0.964118	0.940371	0.95985	0.955372	0.96092	0.978257	0.923724	0.980325	0.75842375	0.944618	0.944319	0.955198	0.940448	0.7809165	0.958668	0.96971	0.953624	0.93832	0.94447425	0.94491675	0.950217	0.9105575	0.898984	0.849329875	0.97079675	0.884612
5.66	0.980469	0.940684	0.90194025	0.716774463	0.965185	0.951381	0.872891	0.936795	0.8867815	0.95844575	0.86398975	0.969269	0.976272	0.960405	0.958664	0.946655	0.966121	0.96649	0.912449	0.965929	0.92457175	0.505178194	0.964244	0.987477	0.964941	0.940826	0.960513	0.955955	0.961577	0.979298	0.922765	0.981264	0.75353925	0.945022	0.944651	0.9553415	0.940449	0.77715	0.959274	0.970279	0.953917	0.938499	0.9453375	0.94505825	0.950908	0.911656	0.897047	0.84123875	0.9715485	0.884479
5.68	0.981579	0.94117	0.89999725	0.709418842	0.965774	0.952301	0.87244	0.937676625	0.886885	0.95911175	0.86021875	0.970418	0.977381	0.961193	0.95942	0.947366	0.967343	0.967581	0.9116	0.96688	0.925595	0.463944844	0.965393	0.988563	0.965881	0.941325	0.9613	0.956723	0.96237	0.980405	0.921741	0.98231	0.748119625	0.945502	0.94504	0.955211	0.940512	0.773169	0.959982	0.970584	0.954396	0.938762	0.946367	0.945323	0.951713	0.912807	0.895023	0.832203125	0.97242625	0.884434
5.7	0.982746	0.941764	0.898188875	0.702381953	0.966506	0.953383	0.87204	0.938582375	0.8866455	0.9599195	0.85609725	0.971634	0.978544	0.962086	0.960282	0.948199	0.968611	0.968789	0.910852	0.967915	0.926833	0.432810922	0.966633	0.989695	0.966918	0.941932	0.962225	0.957685	0.963292	0.981575	0.920675	0.983451	0.742175	0.945883	0.945553	0.9553805	0.940322	0.768989	0.960674	0.971677	0.955039	0.939117	0.94754725	0.9457215	0.952631	0.914063	0.892746	0.822406096	0.9734235	0.884481
5.72	0.983959	0.942269	0.896438875	0.696050408	0.967356	0.954616	0.87166	0.939596625	0.887368	0.96086575	0.85336225	0.972906	0.979761	0.963111	0.961225	0.949131	0.969961	0.970105	0.909995	0.969083	0.92818975	0.426768628	0.967954	0.990865	0.968097	0.942644	0.963282	0.958827	0.964333	0.982803	0.919555	0.984676	0.735532625	0.946291	0.946187	0.9557965	0.940328	0.76467	0.961513	0.972447	0.955834	0.939592	0.948751	0.94620925	0.953496	0.915503	0.890308	0.811724475	0.9745305	0.884607
5.74	0.985204	0.942766	0.894693125	0.690285032	0.968177	0.955984	0.871299	0.94070775	0.887213	0.961945	0.8502275	0.974224	0.981063	0.964253	0.96218	0.950121	0.971385	0.971517	0.909044	0.970375	0.9297475	0.416604107	0.969347	0.992066	0.969404	0.943474	0.964354	0.959627	0.965483	0.984082	0.918423	0.985968	0.728167046	0.946792	0.946941	0.956421	0.940422	0.760176	0.962501	0.973418	0.956771	0.940186	0.9501015	0.94668275	0.954332	0.917113	0.88777	0.790412925	0.975732	0.884812
5.76	0.986468	0.943364	0.892957375	0.685188879	0.969088	0.957413	0.870976	0.942035375	0.887306	0.9631505	0.846905552	0.975578	0.982437	0.965456	0.963235	0.95122	0.972876	0.973014	0.908021	0.971647	0.93138725	0.387276206	0.970798	0.993287	0.970804	0.944427	0.965473	0.960424	0.966731	0.9854	0.917295	0.987315	0.695978126	0.947313	0.947811	0.957226	0.940503	0.7555945	0.963628	0.97452	0.956964	0.940865	0.95159025	0.9473155	0.955318	0.918834	0.88491	0.774956856	0.9770135	0.885089
5.78	0.987726	0.944125	0.891348	0.640475371	0.970133	0.958905	0.870693	0.943565125	0.887372	0.96447575	0.835312955	0.976957	0.983866	0.9667	0.964394	0.952332	0.974422	0.974582	0.90695	0.973016	0.9330755	0.375700574	0.972296	0.994516	0.972246	0.945283	0.966724	0.961428	0.968066	0.986744	0.916115	0.9887	0.691384555	0.947729	0.948797	0.9581925	0.940683	0.751081	0.964784	0.97571	0.957788	0.941619	0.95298975	0.9481885	0.956419	0.920672	0.881659	0.756729154	0.97836	0.885414
5.8	0.988949	0.945055	0.889815	0.636757039	0.971226	0.960516	0.870387	0.945268	0.8876115	0.96591275	0.830694427	0.97835	0.985335	0.968022	0.965653	0.953533	0.976015	0.976208	0.905837	0.974478	0.93489825	0.374535099	0.973829	0.995742	0.973767	0.946283	0.96799	0.962618	0.96948	0.988104	0.914889	0.99011	0.685491267	0.948271	0.949902	0.959302	0.94085	0.746796	0.966058	0.976931	0.958413	0.94249	0.95445925	0.9493245	0.957672	0.9225935	0.878012	0.737706522	0.97975675	0.885798
5.82	0.990152	0.946178	0.888276375	0.62119202	0.972395	0.962011	0.87014	0.947114	0.887801	0.96745675	0.82053555	0.979753	0.986834	0.969411	0.966944	0.954855	0.977647	0.977885	0.904682	0.976023	0.9368425	0.376671546	0.975377	0.996955	0.975219	0.947429	0.969353	0.963971	0.970967	0.989468	0.91363	0.991535	0.648807788	0.948922	0.951129	0.960539	0.941217	0.735509787	0.967447	0.978114	0.959215	0.943388	0.95610025	0.9506085	0.959067	0.9245545	0.873877	0.714564189	0.98119075	0.886257
5.84	0.991326	0.947474	0.8868995	0.604771606	0.973666	0.96355	0.869947	0.94907725	0.888207	0.9691055	0.808307394	0.98116	0.988352	0.970856	0.968355	0.956292	0.979311	0.97959	0.903361	0.97764	0.9389245	0.381771067	0.976907	0.998123	0.976738	0.948711	0.970846	0.965466	0.97252	0.990827	0.912353	0.992876	0.638509108	0.949647	0.952483	0.961889	0.941565	0.731259387	0.968942	0.979287	0.960222	0.944199	0.95789125	0.95204325	0.960495	0.926645	0.86958	0.680782064	0.98265325	0.886783
5.86	0.992403	0.948926	0.885522125	0.568914125	0.974988	0.965237	0.869801	0.95113375	0.8885255	0.9708525	0.792467718	0.98257	0.989882	0.972353	0.969853	0.957843	0.981003	0.981319	0.901854	0.979325	0.94112075	0.387899835	0.978408	0.999264	0.978322	0.95012	0.97246	0.967084	0.974141	0.992172	0.911073	0.994113	0.552408753	0.950394	0.953972	0.963338	0.942004	0.723980161	0.970539	0.980434	0.961419	0.945029	0.95979525	0.95368225	0.96207	0.928846	0.864917	0.673323452	0.9841375	0.887366
5.88	0.993229	0.950542	0.884115375	0.56835856	0.976295	0.966908	0.869707	0.95326375	0.8890855	0.9727	0.775142014	0.983984	0.991423	0.973899	0.971372	0.959512	0.982721	0.983058	0.900164	0.981073	0.94340875	0.394769996	0.979885	1.000377	0.979963	0.951647	0.974186	0.96881	0.975832	0.993289	0.909811	0.995362	0.534445968	0.951233	0.955605	0.9643	0.942534	0.717766065	0.972234	0.981548	0.962794	0.946129	0.96180125	0.955449	0.963783	0.931142	0.859865	0.657073827	0.9856405	0.88804
5.9	0.994031	0.952324	0.882688	0.561305825	0.977705	0.968712	0.869697	0.9553525	0.889871	0.97463725	0.751062833	0.985405	0.99297	0.975495	0.973067	0.961303	0.984466	0.984839	0.898309	0.982882	0.94577	0.402107691	0.981412	1.001458	0.981639	0.953284	0.976019	0.970634	0.977596	0.994399	0.908577	0.996555	0.516403408	0.952162	0.957392	0.9656895	0.943155	0.682466156	0.974027	0.982629	0.964298	0.947491	0.9638625	0.9573095	0.96561	0.933517	0.854487	0.642849744	0.987162	0.888836
5.92	0.994823	0.954265	0.881238125	0.533891393	0.97922	0.970645	0.869761	0.95717675	0.890886	0.976654	0.700532524	0.98683	0.994516	0.977144	0.974932	0.963221	0.986235	0.986661	0.896288	0.984753	0.94817925	0.40964754	0.98299	1.002507	0.983254	0.95488	0.977958	0.972545	0.979441	0.99551	0.907376	0.997785	0.498009573	0.95318	0.959326	0.967014	0.943842	0.657443512	0.975917	0.983682	0.965954	0.948782	0.9659955	0.95937925	0.967521	0.93593	0.84853	0.638155425	0.98870425	0.88977
5.94	0.99561	0.956389	0.8797765	0.528132154	0.980841	0.972699	0.869918	0.959145	0.892181	0.978717	0.679931746	0.988252	0.996064	0.978854	0.976963	0.965274	0.988032	0.988525	0.894211	0.986537	0.95048025	0.417123971	0.984597	1.003518	0.984824	0.956435	0.980001	0.974513	0.981372	0.996625	0.906243	0.999009	0.475863075	0.954157	0.96138	0.9685855	0.944337	0.632795388	0.977908	0.984717	0.967695	0.950414	0.96819825	0.961671	0.969491	0.9382735	0.841865	0.580662784	0.99027075	0.890816
5.96	0.996392	0.95867	0.87834	0.513028134	0.982555	0.974866	0.870143	0.961241375	0.893789	0.98088225	0.660697795	0.98967	0.997624	0.980628	0.979151	0.967465	0.989856	0.99043	0.892026	0.988262	0.95285175	0.424322844	0.986245	1.004485	0.986461	0.957813	0.982143	0.976561	0.983393	0.997742	0.905228	1.000259	0.451104401	0.955205	0.963556	0.969526	0.94447	0.599768508	0.98	0.985744	0.969577	0.952386	0.97055975	0.9641905	0.971623	0.9405335	0.834881	0.566596336	0.99186275	0.892003
5.98	0.997156	0.961177	0.877385375	0.502331873	0.984373	0.977122	0.870496	0.963384125	0.895674	0.98315475	0.651994976	0.991104	0.9992	0.982468	0.981491	0.969795	0.991706	0.992373	0.889377	0.990085	0.95528975	0.43100146	0.987948	1.0054	0.988165	0.958996	0.984368	0.978687	0.985503	0.99886	0.904382	1.001549	0.435059802	0.956381	0.965874	0.970732	0.944871	0.6040479	0.982193	0.986775	0.971639	0.954543	0.97307925	0.966938	0.973945	0.942808	0.827781	0.56720517	0.9934315	0.8934365
6	0.997914	0.963847	0.876631125	0.493193973	0.986304	0.979419	0.870896	0.965563625	0.897678	0.98553375	0.620318027	0.992561	1.000791	0.984376	0.983969	0.972258	0.993559	0.994351	0.886435	0.992002	0.95778925	0.436953315	0.989702	1.006279	0.989927	0.960364	0.986654	0.980883	0.987702	0.999962	0.903755	1.00285	0.436072629	0.957684	0.968433	0.972108	0.945464	0.563198464	0.984483	0.987819	0.973878	0.957039	0.9757315	0.96988425	0.976335	0.9452415	0.820743	0.547924098	0.9949395	0.895125
6.02	0.998665	0.966638	0.876038375	0.485769884	0.988316	0.98177	0.871453	0.967832875	0.899838	0.98801875	0.609846071	0.994033	1.002392	0.986348	0.986572	0.974837	0.995421	0.996347	0.883842	0.993997	0.96028125	0.441250003	0.991469	1.007133	0.991737	0.961912	0.989004	0.983121	0.989983	1.001043	0.903403	1.00407	0.433451224	0.959105	0.971166	0.973448	0.946045	0.546368432	0.986865	0.988886	0.976285	0.959861	0.97851675	0.973002	0.97878	0.9477745	0.813918	0.496375313	0.9964805	0.897099
6.04	0.999465	0.96958	0.875549875	0.469324414	0.990426	0.984202	0.872264	0.97010325	0.90233	0.99059475	0.601474404	0.995511	1.003991	0.988377	0.989278	0.977506	0.997291	0.998358	0.881743	0.99603	0.96268475	0.445309437	0.993268	1.007963	0.993585	0.96363	0.991396	0.985375	0.992297	1.002117	0.903389	1.005333	0.427435927	0.960641	0.974037	0.975223	0.946867	0.533547112	0.989325	0.989978	0.97885	0.962986	0.9814115	0.9763295	0.981221	0.950042	0.807297	0.500016683	0.998051	0.899354
6.06	1.000191	0.972764	0.875165125	0.474588556	0.992603	0.986725	0.873309	0.972446375	0.905139	0.993239	0.595915066	0.996982	1.00558	0.990449	0.992052	0.980262	0.999157	1.000372	0.880399	0.998092	0.96513425	0.447632488	0.995078	1.008763	0.995449	0.965499	0.993855	0.987617	0.994667	1.003151	0.903782	1.00657	0.417287225	0.96228	0.977094	0.97735	0.947922	0.518047728	0.991846	0.991095	0.981537	0.966385	0.9843875	0.97985675	0.983836	0.9523175	0.751594	0.490821052	0.99964075	0.9017265
6.08	1.000943	0.97611	0.874897125	0.477960741	0.994814	0.989313	0.874548	0.97481575	0.908268	0.995917	0.591968794	0.998427	1.00714	0.992548	0.994824	0.982842	1.001003	1.002368	0.879439	1.000184	0.96759675	0.449503343	0.996852	1.009532	0.997313	0.967496	0.996335	0.989871	0.997074	1.004184	0.904653	1.007805	0.408711028	0.964014	0.980249	0.979738	0.949199	0.495415156	0.994388	0.992231	0.984341	0.969959	0.9874095	0.9835485	0.986597	0.954818	0.738009	0.474759875	1.00123025	0.9043625
6.1	1.001665	0.979615	0.874768	0.482003485	0.997003	0.991921	0.876054	0.97714075	0.9116885	0.9985885	0.589866779	0.999829	1.008666	0.994639	0.997488	0.985486	1.002809	1.004326	0.878838	1.002276	0.9699495	0.450307163	0.998544	1.010262	0.999161	0.9696	0.998802	0.992113	0.999489	1.005161	0.906057	1.009019	0.408058084	0.965829	0.983522	0.982289	0.950679	0.491047963	0.996947	0.993375	0.987237	0.973556	0.990441	0.9873625	0.989462	0.9573555	0.721352	0.479888563	1.00280875	0.907231
6.12	1.002342	0.983165	0.874855375	0.485111766	0.999186	0.994519	0.877867	0.979220625	0.915509	1.00122375	0.589444696	1.001166	1.010144	0.996702	1.00015	0.988142	1.004429	1.006223	0.878624	1.004322	0.97211875	0.450112843	1.000187	1.010942	1.000949	0.971782	1.00123	0.994319	1.00187	1.006075	0.908054	1.010177	0.40846761	0.967711	0.986869	0.984962	0.952343	0.454489155	0.999496	0.994511	0.990193	0.977394	0.9934255	0.9911575	0.992386	0.9598005	0.713838	0.47607532	1.00434975	0.910472
6.14	1.003012	0.986698	0.8751405	0.486686626	1.001329	0.997069	0.879985	0.981315375	0.919727	1.003792	0.590618996	1.002421	1.011558	0.998716	1.002776	0.990798	1.006033	1.008031	0.87879	1.006281	0.9742045	0.44862767	1.001763	1.011569	1.00265	0.973999	1.003605	0.996449	1.004199	1.00697	0.910641	1.01127	0.407027713	0.969645	0.990207	0.9877305	0.954169	0.443906363	1.002004	0.99562	0.993172	0.981441	0.996324	0.99488125	0.995319	0.962332	0.706818	0.464317386	1.005834	0.914082
6.16	1.003612	0.990255	0.875596125	0.487076155	1.003383	0.999515	0.882266	0.983384375	0.923993	1.0062475	0.59049376	1.003567	1.012885	1.000657	1.005327	0.993415	1.007548	1.009727	0.879335	1.008085	0.976101	0.44677259	1.003239	1.01213	1.004231	0.976192	1.005851	0.99847	1.006435	1.007776	0.913793	1.012291	0.4055529	0.971612	0.993457	0.9905405	0.956134	0.439884725	1.00443	0.996678	0.996134	0.98563	0.99909825	0.99856875	0.998212	0.9648825	0.70052	0.460532293	1.00723375	0.9178305
6.18	1.004131	0.993781	0.87622	0.486753966	1.005343	1.001842	0.884719	0.985372875	0.928361	1.0085535	0.59414129	1.004588	1.014104	1.002489	1.007769	0.995948	1.008946	1.011284	0.880246	1.009823	0.9777835	0.44394675	1.004598	1.012616	1.005715	0.978361	1.007971	1.000351	1.008531	1.00852	0.917548	1.013198	0.398708641	0.973595	0.996539	0.993315	0.95821	0.42574877	1.006753	0.997661	0.99903	0.989856	1.00168625	1.00219	1.001011	0.967387	0.692364	0.460100117	1.00852425	0.9219745
6.2	1.004674	0.997225	0.877025375	0.484586802	1.007182	1.004015	0.887542	0.987152875	0.932487	1.01058125	0.59722629	1.005462	1.015195	1.004185	1.010064	0.998365	1.010197	1.01267	0.88152	1.011372	0.97928175	0.440980015	1.005857	1.013017	1.007044	0.980487	1.009928	1.002046	1.01048	1.009126	0.921892	1.014014	0.401516348	0.975574	0.999494	0.9960575	0.960364	0.414474088	1.00893	0.998543	1.001831	0.994081	1.00408025	1.00569575	1.003633	0.9697895	0.686073	0.462743785	1.009682	0.926456
6.22	1.005053	1.000529	0.878019375	0.482368691	1.00887	1.005975	0.890826	0.988760125	0.9365975	1.01237725	0.596528458	1.006175	1.016139	1.005716	1.012182	1.000627	1.011351	1.013872	0.883166	1.01277	0.98056075	0.437643178	1.006942	1.01334	1.008218	0.98255	1.011694	1.003526	1.012248	1.009694	0.926832	1.014715	0.399664265	0.97753	1.002289	0.998724	0.962541	0.397458971	1.010942	0.999299	1.00448	0.998236	1.00625	1.0090335	1.005975	0.972037	0.680854555	0.459996709	1.01068375	0.931314
6.24	1.005371	1.003637	0.879205375	0.477499352	1.010385	1.007701	0.894475	0.990156375	0.940758	1.0140575	0.597203628	1.006714	1.016926	1.007056	1.014096	1.002703	1.012311	1.014864	0.885132	1.013964	0.9816095	0.432632862	1.007813	1.013568	1.009194	0.984516	1.013241	1.004761	1.013818	1.010138	0.93219	1.015235	0.401319885	0.979443	1.004868	1.001276	0.964709	0.389155628	1.012753	0.999908	1.006944	1.00211	1.00816275	1.0121455	1.008133	0.9740795	0.676793994	0.457540938	1.011512	0.936414
6.26	1.005572	1.006489	0.88018875	0.465843134	1.011708	1.009165	0.898382	0.991323125	0.945023	1.0155225	0.604955604	1.00707	1.01753	1.008185	1.015786	1.004568	1.013062	1.015635	0.887129	1.014932	0.98239975	0.428193705	1.008463	1.013687	1.009954	0.986357	1.014543	1.005728	1.015166	1.010451	0.937648	1.015627	0.401924011	0.981296	1.007214	1.003682	0.966896	0.385202114	1.014341	1.000352	1.009187	1.005682	1.009798	1.0149945	1.010035	0.9758735	0.66571943	0.45436716	1.01214775	0.941694
6.28	1.005657	1.009054	0.8813735	0.457919712	1.012824	1.010341	0.902468	0.992212	0.949212	1.01672125	0.60977785	1.007238	1.017953	1.009082	1.017236	1.006184	1.013594	1.01617	0.889496	1.015679	0.9829105	0.422830049	1.008883	1.013696	1.010485	0.988044	1.015581	1.006403	1.016272	1.010625	0.942083	1.015803	0.402144175	0.983073	1.009308	1.0058735	0.969075	0.377984154	1.015685	1.000618	1.011183	1.008978	1.011134	1.0175545	1.011664	0.9773815	0.661643638	0.454363118	1.01265125	0.947039
6.3	1.005638	1.011291	0.88281575	0.45070892	1.013721	1.011209	0.906663	0.992795625	0.953249	1.0176425	0.614792517	1.00722	1.018183	1.009739	1.01843	1.00755	1.0139	1.016462	0.891977	1.016155	0.98311475	0.411880514	1.009061	1.013594	1.010782	0.989556	1.016343	1.006778	1.017126	1.010656	0.9465725	1.015853	0.401639038	0.984762	1.011111	1.007828	0.97122	0.375924865	1.016771	1.000702	1.012912	1.011974	1.012155	1.01980175	1.012975	0.9785735	0.644507675	0.451511443	1.013011	0.9522575
6.32	1.005509	1.01322	0.87374025	0.440963296	1.014395	1.011754	0.9109	0.993051125	0.957008	1.01827425	0.589245728	1.007021	1.018217	1.010149	1.019368	1.008667	1.013979	1.01651	0.894684	1.016393	0.983019	0.400224408	1.009008	1.013391	1.010853	0.990832	1.01682	1.006841	1.01772	1.010652	0.951271	1.015752	0.395158798	0.986252	1.012628	1.009527	0.973306	0.375119854	1.01759	1.000602	1.014351	1.014629	1.0128515	1.0217145	1.013977	0.979425	0.64058328	0.44778323	1.013161	0.9568965
6.34	1.005286	1.014835	0.86516875	0.430821734	1.014849	1.011987	0.915218	0.99297875	0.960459	1.01861925	0.589327957	1.00665	1.018054	1.010311	1.020045	1.009517	1.013835	1.01632	0.898977	1.016385	0.98264025	0.387569322	1.008752	1.013088	1.010682	0.991924	1.017014	1.006585	1.018068	1.010625	0.956475	1.015543	0.392601251	0.987597	1.013848	1.010962	0.975221	0.372351017	1.018136	1.000327	1.015491	1.016913	1.01322625	1.023251	1.014669	0.9798855	0.636449483	0.444300794	1.0131135	0.961045
6.36	1.004973	1.016124	0.86527675	0.425488181	1.015082	1.011899	0.919622	0.992561	0.963703	1.018678	0.594762683	1.006156	1.017708	1.010246	1.020463	1.0101	1.013475	1.015903	0.904764	1.016124	0.9819955	0.378961229	1.008283	1.012701	1.010288	0.99278	1.016929	1.006042	1.018176	1.010463	0.962227	1.015208	0.386890689	0.988876	1.014762	1.0121095	0.976928	0.376018919	1.018412	0.999892	1.016322	1.018802	1.01328325	1.024389	1.015029	0.980125	0.63245212	0.442231346	1.01287775	0.9646455
6.38	1.004583	1.017102	0.8653805	0.417576022	1.01516	1.011494	0.923907	0.99184975	0.966691	1.018461	0.592345312	1.005522	1.017202	1.009957	1.020628	1.010416	1.012917	1.015269	0.911551	1.01568	0.9811415	0.374541065	1.007613	1.012238	1.009691	0.99338	1.016594	1.00525	1.01803	1.010156	0.968575	1.014725	0.380743885	0.989997	1.015387	1.012958	0.978534	0.37647664	1.018422	0.999316	1.016843	1.020294	1.0130575	1.02518375	1.015095	0.980168	0.622689394	0.433105	1.01245875	0.9678275
6.4	1.004145	1.01779	0.865688875	0.410020198	1.015051	1.0108	0.928028	0.990874125	0.969436	1.017978	0.588385582	1.004797	1.01654	1.009453	1.020549	1.010476	1.012177	1.014444	0.91888	1.015021	0.980068	0.370715065	1.006765	1.011711	1.008916	0.993739	1.016023	1.004232	1.017648	1.009754	0.974645	1.014168	0.375964499	0.990987	1.015721	1.0134945	0.980032	0.380598893	1.018177	0.998623	1.017058	1.021401	1.0125225	1.02564175	1.014854	0.97984	0.613781332	0.428204	1.01187325	0.970625
6.42	1.003678	1.01816	0.866612375	0.403713028	1.014742	1.009841	0.931853	0.989736125	0.971856	1.017246	0.581430056	1.003977	1.015749	1.008755	1.020268	1.010309	1.011304	1.013457	0.925679	1.014216	0.97883825	0.365135637	1.005787	1.011135	1.008182	0.993844	1.015239	1.002994	1.017051	1.009266	0.980031	1.013651	0.365519878	0.99189	1.015756	1.0137165	0.981408	0.38484635	1.01769	0.997841	1.016975	1.022113	1.01168625	1.0257315	1.014319	0.9791375	0.602001165	0.420732	1.011146	0.9731565
6.44	1.003187	1.018224	0.8683315	0.393508653	1.014256	1.008649	0.935168	0.9883685	0.973955	1.01628975	0.576005479	1.003089	1.014855	1.007884	1.019903	1.010175	1.010298	1.012329	0.931909	1.013399	0.97757025	0.351714885	1.004713	1.010555	1.007341	0.993717	1.014257	1.001564	1.016248	1.008686	0.984956	1.013134	0.356680414	0.992668	1.015543	1.0136255	0.982657	0.388081615	1.016979	0.997	1.016606	1.022456	1.01057175	1.0255675	1.013468	0.9780845	0.588886503	0.40583	1.01030075	0.975491
6.46	1.002678	1.018004	0.870947125	0.386426642	1.013616	1.007267	0.89595	0.986795125	0.975754	1.01513675	0.570171116	1.00215	1.013897	1.00687	1.01935	1.009798	1.009186	1.011089	0.937918	1.01245	0.976142	0.345334303	1.003553	1.009961	1.006391	0.993349	1.013138	0.999976	1.015258	1.008058	0.989682	1.012533	0.347466224	0.99327	1.015157	1.0132325	0.983776	0.392317163	1.016065	0.996127	1.015967	1.022457	1.0092085	1.025101	1.012353	0.976728	0.590811416	0.395979	1.009366	0.9776225
6.48	1.002201	1.017488	0.874433625	0.379172925	1.012835	1.005746	0.898514	0.985114125	0.977215	1.01379075	0.571686024	1.001191	1.012905	1.005738	1.0186	1.00919	1.007998	1.009767	0.943762	1.011428	0.97463025	0.340851915	1.002338	1.00937	1.005392	0.992792	1.011863	0.998271	1.014104	1.007406	0.994239	1.011899	0.336303096	0.993803	1.014509	1.012573	0.984765	0.395785876	1.014971	0.995252	1.01508	1.022221	1.0076255	1.02435	1.010981	0.975125	0.5885975	0.378363	1.00837	0.979545
