time_95	V16_95	time_5	V16_5
0.43	1.031182	0.31	1.031201
0.435	1.031182	0.315	1.031201
0.44	1.031182	0.315	1.031201
0.445	1.031182	0.32	1.031201
0.45	1.031182	0.32	1.031201
0.455	1.031182	0.325	1.031202
0.455	1.031182	0.325	1.031202
0.46	1.031182	0.33	1.031202
0.465	1.031182	0.33	1.031202
0.47	1.031182	0.335	1.031202
0.475	1.031182	0.335	1.031202
0.48	1.031182	0.34	1.031202
0.485	1.031182	0.34	1.031202
0.49	1.031182	0.345	1.031202
0.49	1.031182	0.345	1.031202
0.495	1.031182	0.35	1.031202
0.5	1.031182	0.35	1.031202
0.505	1.031182	0.355	1.031202
0.51	1.031182	0.355	1.031202
0.51	1.031182	0.36	1.031202
0.515	1.031182	0.36	1.031202
0.52	1.031182	0.365	1.031202
0.525	1.031182	0.365	1.031202
0.53	1.031182	0.37	1.031202
0.53	1.031182	0.37	1.031202
0.535	1.031182	0.375	1.031202
0.535	1.031182	0.375	1.031202
0.54	1.031182	0.38	1.031202
0.54	1.031182	0.38	1.031202
0.545	1.031182	0.385	1.031203
0.55	1.031182	0.385	1.031203
0.555	1.031182	0.39	1.031203
0.56	1.031182	0.39	1.031203
0.565	1.031182	0.395	1.031203
0.565	1.031182	0.395	1.031203
0.57	1.031182	0.4	1.031203
0.575	1.031182	0.4	1.031203
0.575	1.031182	0.405	1.031203
0.58	1.031182	0.405	1.031203
0.58	1.031182	0.41	1.031203
0.585	1.031182	0.41	1.031203
0.59	1.031182	0.415	1.031203
0.59	1.031182	0.415	1.031203
0.595	1.031182	0.42	1.031203
0.6	1.031182	0.42	1.031203
0.605	1.031182	0.425	1.031203
0.605	1.031182	0.425	1.031203
0.61	1.031182	0.43	1.031203
0.615	1.031182	0.43	1.031203
0.62	1.031182	0.435	1.031203
0.625	1.031182	0.435	1.031203
0.63	1.031182	0.44	1.031203
0.635	1.031182	0.44	1.031203
0.64	1.031182	0.445	1.031203
0.645	1.031182	0.445	1.031203
0.65	1.031182	0.45	1.031203
0.655	1.031182	0.45	1.031203
0.66	1.031182	0.455	1.031203
0.665	1.031183	0.455	1.031203
0.67	1.031183	0.46	1.031203
0.675	1.031183	0.46	1.031203
0.68	1.031183	0.465	1.031204
0.685	1.031183	0.465	1.031204
0.69	1.031183	0.47	1.031204
0.695	1.031183	0.47	1.031204
0.7	1.031183	0.475	1.031204
0.705	1.031183	0.475	1.031204
0.71	1.031183	0.48	1.031204
0.715	1.031183	0.48	1.031204
0.72	1.031183	0.485	1.031204
0.725	1.031183	0.485	1.031204
0.73	1.031183	0.49	1.031204
0.735	1.031183	0.49	1.031204
0.74	1.031184	0.495	1.031204
0.745	1.031184	0.495	1.031204
0.75	1.031184	0.5	1.031204
0.755	1.031184	0.5	1.031204
0.76	1.031184	0.505	1.031204
0.765	1.031184	0.505	1.031204
0.77	1.031184	0.51	1.031204
0.775	1.031184	0.51	1.031204
0.78	1.031184	0.515	1.031204
0.785	1.031184	0.515	1.031204
0.79	1.031184	0.52	1.031204
0.795	1.031185	0.52	1.031204
0.8	1.031185	0.525	1.031204
0.805	1.031185	0.525	1.031204
0.805	1.031185	0.53	1.031204
0.81	1.031185	0.53	1.031204
0.81	1.031185	0.535	1.031204
0.815	1.031185	0.535	1.031204
0.815	1.031185	0.54	1.031204
0.82	1.031185	0.54	1.031204
0.82	1.031185	0.545	1.031204
0.825	1.031185	0.545	1.031204
0.825	1.031185	0.55	1.031204
0.83	1.031185	0.55	1.031204
0.83	1.031185	0.555	1.031204
0.835	1.031185	0.555	1.031204
0.835	1.031185	0.56	1.031204
0.84	1.031186	0.56	1.031204
0.84	1.031186	0.565	1.031204
0.845	1.031186	0.565	1.031204
0.845	1.031186	0.57	1.031204
0.85	1.031186	0.57	1.031204
0.85	1.031186	0.575	1.031204
0.855	1.031186	0.575	1.031204
0.855	1.031186	0.58	1.031204
0.86	1.031186	0.58	1.031204
0.86	1.031186	0.585	1.031205
0.865	1.031186	0.585	1.031205
0.865	1.031186	0.59	1.031205
0.87	1.031186	0.59	1.031205
0.87	1.031186	0.595	1.031205
0.875	1.031186	0.595	1.031205
0.875	1.031186	0.6	1.031205
0.88	1.031187	0.6	1.031205
0.88	1.031187	0.605	1.031205
0.885	1.031187	0.605	1.031205
0.885	1.031187	0.61	1.031205
0.89	1.031187	0.61	1.031205
0.89	1.031187	0.615	1.031205
0.895	1.031187	0.615	1.031205
0.895	1.031187	0.62	1.031205
0.9	1.031187	0.62	1.031205
0.9	1.031187	0.625	1.031205
0.905	1.031187	0.625	1.031205
0.905	1.031187	0.63	1.031205
0.91	1.031187	0.63	1.031205
0.91	1.031187	0.635	1.031205
0.915	1.031188	0.635	1.031205
0.915	1.031188	0.64	1.031205
0.92	1.031188	0.64	1.031205
0.92	1.031188	0.645	1.031205
0.925	1.031188	0.645	1.031205
0.925	1.031188	0.65	1.031205
0.93	1.031188	0.65	1.031205
0.93	1.031188	0.655	1.031205
0.935	1.031188	0.655	1.031205
0.935	1.031188	0.66	1.031205
0.94	1.031188	0.66	1.031205
0.94	1.031188	0.665	1.031205
0.945	1.031188	0.665	1.031205
0.945	1.031188	0.67	1.031205
0.95	1.031189	0.67	1.031205
0.95	1.031189	0.675	1.031205
0.955	1.031189	0.675	1.031205
0.955	1.031189	0.68	1.031205
0.96	1.031189	0.68	1.031205
0.96	1.031189	0.685	1.031205
0.965	1.031189	0.685	1.031205
0.965	1.031189	0.69	1.031205
0.97	1.031189	0.69	1.031205
0.97	1.031189	0.695	1.031206
0.975	1.031189	0.695	1.031206
0.975	1.031189	0.7	1.031206
0.98	1.03119	0.7	1.031206
0.98	1.03119	0.705	1.031206
0.985	1.03119	0.705	1.031206
0.985	1.03119	0.71	1.031206
0.99	1.03119	0.71	1.031206
0.99	1.03119	0.715	1.031206
0.995	1.03119	0.715	1.031206
0.995	1.03119	0.72	1.031206
1	1.03119	0.72	1.031206
1	1.03119	0.725	1.031206
1.005	1.03119	0.725	1.031206
1.005	1.03119	0.73	1.031206
1.01	1.031191	0.73	1.031206
1.01	1.031191	0.735	1.031206
1.015	1.031191	0.735	1.031206
1.015	1.031191	0.74	1.031206
1.02	1.031191	0.74	1.031206
1.02	1.031191	0.745	1.031206
1.025	1.031191	0.745	1.031206
1.025	1.031191	0.75	1.031206
1.03	1.031191	0.75	1.031206
1.03	1.031191	0.755	1.031206
1.035	1.031191	0.755	1.031206
1.035	1.031191	0.76	1.031206
1.04	1.031192	0.76	1.031206
1.04	1.031192	0.765	1.031206
1.045	1.031192	0.765	1.031206
1.045	1.031192	0.77	1.031207
1.05	1.031192	0.77	1.031207
1.05	1.031192	0.775	1.031207
1.055	1.031192	0.775	1.031207
1.055	1.031192	0.78	1.031207
1.06	1.031192	0.78	1.031207
1.06	1.031192	0.785	1.031207
1.065	1.031192	0.785	1.031207
1.065	1.031192	0.79	1.031207
1.07	1.031193	0.79	1.031207
1.07	1.031193	0.795	1.031207
1.075	1.031193	0.795	1.031207
1.075	1.031193	0.8	1.031207
1.08	1.031193	0.8	1.031207
1.08	1.031193	0.805	1.031207
1.085	1.031193	0.805	1.031207
1.085	1.031193	0.81	1.031207
1.09	1.031193	0.81	1.031207
1.09	1.031193	0.815	1.031207
1.095	1.031194	0.815	1.031207
1.095	1.031194	0.82	1.031207
1.1	1.031194	0.82	1.031207
1.1	1.031194	0.825	1.031207
1.105	1.031194	0.825	1.031207
1.105	1.031194	0.83	1.031207
1.11	1.031194	0.83	1.031207
1.11	1.031194	0.835	1.031208
1.115	1.031194	0.835	1.031208
1.115	1.031194	0.84	1.031208
1.12	1.031194	0.84	1.031208
1.12	1.031194	0.845	1.031208
1.125	1.031195	0.845	1.031208
1.125	1.031195	0.85	1.031208
1.13	1.031195	0.85	1.031208
1.13	1.031195	0.855	1.031208
1.135	1.031195	0.855	1.031208
1.135	1.031195	0.86	1.031208
1.14	1.031195	0.86	1.031208
1.14	1.031195	0.865	1.031208
1.145	1.031195	0.865	1.031208
1.145	1.031195	0.87	1.031208
1.15	1.031195	0.87	1.031208
1.15	1.031195	0.875	1.031208
1.155	1.031196	0.875	1.031208
1.155	1.031196	0.88	1.031208
1.16	1.031196	0.88	1.031208
1.16	1.031196	0.885	1.031209
1.165	1.031196	0.885	1.031209
1.165	1.031196	0.89	1.031209
1.17	1.031196	0.89	1.031209
1.17	1.031196	0.895	1.031209
1.175	1.031196	0.895	1.031209
1.175	1.031196	0.9	1.031209
1.18	1.031196	0.9	1.031209
1.18	1.031196	0.905	1.031209
1.185	1.031197	0.905	1.031209
1.185	1.031197	0.91	1.031209
1.19	1.031197	0.91	1.031209
1.19	1.031197	0.915	1.031209
1.195	1.031197	0.915	1.031209
1.195	1.031197	0.92	1.031209
1.2	1.031197	0.92	1.031209
1.2	1.031197	0.925	1.031209
1.205	1.031197	0.925	1.031209
1.205	1.031197	0.93	1.031209
1.21	1.031197	0.93	1.031209
1.21	1.031197	0.935	1.03121
1.215	1.031198	0.935	1.03121
1.215	1.031198	0.94	1.03121
1.22	1.031198	0.94	1.03121
1.22	1.031198	0.945	1.03121
1.225	1.031198	0.945	1.03121
1.225	1.031198	0.95	1.03121
1.23	1.031198	0.95	1.03121
1.23	1.031198	0.955	1.03121
1.235	1.031198	0.955	1.03121
1.235	1.031198	0.96	1.03121
1.24	1.031198	0.96	1.03121
1.24	1.031198	0.965	1.03121
1.245	1.031198	0.965	1.03121
1.245	1.031198	0.97	1.03121
1.25	1.031199	0.97	1.03121
1.25	1.031199	0.975	1.03121
1.255	1.031199	0.975	1.03121
1.255	1.031199	0.98	1.03121
1.26	1.031199	0.98	1.03121
1.26	1.031199	0.985	1.031211
1.265	1.031199	0.985	1.031211
1.265	1.031199	0.99	1.031211
1.27	1.031199	0.99	1.031211
1.27	1.031199	0.995	1.031211
1.275	1.031199	0.995	1.031211
1.275	1.031199	1	1.031211
1.28	1.0312	1	1.031211
1.28	1.0312	1.005	1.031211
1.285	1.0312	1.005	1.031211
1.285	1.0312	1.01	1.031211
1.29	1.0312	1.01	1.031211
1.29	1.0312	1.015	1.031211
1.295	1.0312	1.015	1.031211
1.295	1.0312	1.02	1.031211
1.3	1.0312	1.02	1.031211
1.3	1.0312	1.025	1.031211
1.305	1.0312	1.025	1.031211
1.305	1.0312	1.03	1.031211
1.31	1.0312	1.03	1.031211
1.31	1.0312	1.035	1.031212
1.315	1.031201	1.035	1.031212
1.315	1.031201	1.04	1.031212
1.32	1.031201	1.04	1.031212
1.32	1.031201	1.045	1.031212
1.325	1.031201	1.045	1.031212
1.325	1.031201	1.05	1.031212
1.33	1.031201	1.05	1.031212
1.33	1.031201	1.055	1.031212
1.335	1.031201	1.055	1.031212
1.335	1.031201	1.06	1.031212
1.34	1.031201	1.06	1.031212
1.34	1.031201	1.065	1.031212
1.345	1.031201	1.065	1.031212
1.345	1.031201	1.07	1.031212
1.35	1.031201	1.07	1.031212
1.35	1.031201	1.075	1.031212
1.355	1.031202	1.075	1.031212
1.355	1.031202	1.08	1.031212
1.36	1.031202	1.08	1.031212
1.36	1.031202	1.085	1.031212
1.365	1.031202	1.085	1.031212
1.365	1.031202	1.09	1.031213
1.37	1.031202	1.09	1.031213
1.37	1.031202	1.095	1.031213
1.375	1.031202	1.095	1.031213
1.375	1.031202	1.1	1.031213
1.38	1.031202	1.1	1.031213
1.38	1.031202	1.105	1.031213
1.385	1.031202	1.105	1.031213
1.385	1.031202	1.11	1.031213
1.39	1.031202	1.11	1.031213
1.39	1.031202	1.115	1.031213
1.395	1.031202	1.115	1.031213
1.395	1.031202	1.12	1.031213
1.4	1.031203	1.12	1.031213
1.4	1.031203	1.125	1.031213
1.405	1.031203	1.125	1.031213
1.405	1.031203	1.13	1.031213
1.41	1.031203	1.13	1.031213
1.41	1.031203	1.135	1.031213
1.415	1.031203	1.135	1.031213
1.415	1.031203	1.14	1.031213
1.42	1.031203	1.14	1.031213
1.42	1.031203	1.145	1.031213
1.425	1.031203	1.145	1.031213
1.425	1.031203	1.15	1.031214
1.43	1.031203	1.15	1.031214
1.43	1.031203	1.155	1.031214
1.435	1.031203	1.155	1.031214
1.435	1.031203	1.16	1.031214
1.44	1.031203	1.16	1.031214
1.44	1.031203	1.165	1.031214
1.445	1.031203	1.165	1.031214
1.445	1.031203	1.17	1.031214
1.45	1.031204	1.17	1.031214
1.45	1.031204	1.175	1.031214
1.455	1.031204	1.175	1.031214
1.455	1.031204	1.18	1.031214
1.46	1.031204	1.18	1.031214
1.46	1.031204	1.185	1.031214
1.465	1.031204	1.185	1.031214
1.465	1.031204	1.19	1.031214
1.47	1.031204	1.19	1.031214
1.47	1.031204	1.195	1.031214
1.475	1.031204	1.195	1.031214
1.475	1.031204	1.2	1.031214
1.48	1.031204	1.2	1.031214
1.48	1.031204	1.205	1.031214
1.485	1.031204	1.205	1.031214
1.485	1.031204	1.21	1.031214
1.49	1.031204	1.21	1.031214
1.49	1.031204	1.215	1.031214
1.495	1.031204	1.215	1.031214
1.495	1.031204	1.22	1.031214
1.5	1.031204	1.22	1.031214
1.5	1.031204	1.225	1.031214
1.505	1.031204	1.225	1.031214
1.505	1.031204	1.23	1.031214
1.51	1.031205	1.23	1.031214
1.51	1.031205	1.235	1.031214
1.515	1.031205	1.235	1.031214
1.515	1.031205	1.24	1.031214
1.52	1.031205	1.24	1.031214
1.52	1.031205	1.245	1.031215
1.525	1.031205	1.245	1.031215
1.525	1.031205	1.25	1.031215
1.53	1.031205	1.25	1.031215
1.53	1.031205	1.255	1.031215
1.535	1.031205	1.255	1.031215
1.535	1.031205	1.26	1.031215
1.54	1.031205	1.26	1.031215
1.54	1.031205	1.265	1.031215
1.545	1.031205	1.265	1.031215
1.545	1.031205	1.27	1.031215
1.55	1.031205	1.27	1.031215
1.55	1.031205	1.275	1.031215
1.555	1.031205	1.275	1.031215
1.555	1.031205	1.28	1.031215
1.56	1.031205	1.28	1.031215
1.56	1.031205	1.285	1.031215
1.565	1.031205	1.285	1.031215
1.565	1.031205	1.29	1.031215
1.57	1.031205	1.29	1.031215
1.57	1.031205	1.295	1.031215
1.575	1.031205	1.295	1.031215
1.575	1.031205	1.3	1.031215
1.58	1.031205	1.3	1.031215
1.58	1.031205	1.305	1.031215
1.585	1.031206	1.305	1.031215
1.585	1.031206	1.31	1.031215
1.59	1.031206	1.31	1.031215
1.59	1.031206	1.315	1.031215
1.595	1.031206	1.315	1.031215
1.595	1.031206	1.32	1.031215
1.6	1.031206	1.32	1.031215
1.6	1.031206	1.325	1.031215
1.605	1.031206	1.325	1.031215
1.605	1.031206	1.33	1.031215
1.61	1.031206	1.33	1.031215
1.61	1.031206	1.335	1.031215
1.615	1.031206	1.335	1.031215
1.615	1.031206	1.34	1.031215
1.62	1.031206	1.34	1.031215
1.62	1.031206	1.345	1.031215
1.625	1.031206	1.345	1.031215
1.625	1.031206	1.35	1.031215
1.63	1.031206	1.35	1.031215
1.63	1.031206	1.355	1.031215
1.635	1.031206	1.355	1.031215
1.635	1.031206	1.36	1.031215
1.64	1.031206	1.36	1.031215
1.64	1.031206	1.365	1.031215
1.645	1.031206	1.365	1.031215
1.645	1.031206	1.37	1.031215
1.65	1.031206	1.37	1.031215
1.65	1.031206	1.375	1.031215
1.655	1.031206	1.375	1.031215
1.655	1.031206	1.38	1.031215
1.66	1.031206	1.38	1.031215
1.66	1.031206	1.385	1.031215
1.665	1.031206	1.385	1.031215
1.665	1.031206	1.39	1.031215
1.67	1.031206	1.39	1.031215
1.67	1.031206	1.395	1.031215
1.675	1.031206	1.395	1.031215
1.675	1.031206	1.4	1.031215
1.68	1.031206	1.4	1.031215
1.68	1.031206	1.405	1.031215
1.685	1.031206	1.405	1.031215
1.685	1.031206	1.41	1.031215
1.69	1.031206	1.41	1.031215
1.69	1.031206	1.415	1.031215
1.695	1.031206	1.415	1.031215
1.695	1.031206	1.42	1.031215
1.7	1.031206	1.42	1.031215
1.7	1.031206	1.425	1.031214
1.705	1.031206	1.425	1.031214
1.705	1.031206	1.43	1.031214
1.71	1.031206	1.43	1.031214
1.71	1.031206	1.435	1.031214
1.715	1.031206	1.435	1.031214
1.715	1.031206	1.44	1.031214
1.72	1.031206	1.44	1.031214
1.72	1.031206	1.445	1.031214
1.725	1.031206	1.445	1.031214
1.725	1.031206	1.45	1.031214
1.73	1.031206	1.45	1.031214
1.73	1.031206	1.455	1.031214
1.735	1.031206	1.455	1.031214
1.735	1.031206	1.46	1.031214
1.74	1.031206	1.46	1.031214
1.74	1.031206	1.465	1.031214
1.745	1.031206	1.465	1.031214
1.745	1.031206	1.47	1.031214
1.75	1.031206	1.47	1.031214
1.75	1.031206	1.475	1.031214
1.755	1.031206	1.475	1.031214
1.755	1.031206	1.48	1.031214
1.76	1.031206	1.48	1.031214
1.76	1.031206	1.485	1.031214
1.765	1.031206	1.485	1.031214
1.765	1.031206	1.49	1.031214
1.77	1.031207	1.49	1.031214
1.77	1.031207	1.495	1.031214
1.775	1.031207	1.495	1.031214
1.775	1.031207	1.5	1.031214
1.78	1.031207	1.5	1.031214
1.78	1.031207	1.505	1.031214
1.785	1.031207	1.505	1.031214
1.785	1.031207	1.51	1.031214
1.79	1.031207	1.51	1.031214
1.79	1.031207	1.515	1.031214
1.795	1.031207	1.515	1.031214
1.795	1.031207	1.52	1.031214
1.8	1.031206	1.52	1.031214
1.8	1.031206	1.525	1.031214
1.805	1.031206	1.525	1.031214
1.805	1.031206	1.53	1.031214
1.81	1.031206	1.53	1.031214
1.81	1.031206	1.535	1.031213
1.815	1.031206	1.535	1.031213
1.815	1.031206	1.54	1.031213
1.82	1.031206	1.54	1.031213
1.82	1.031206	1.545	1.031213
1.825	1.031206	1.545	1.031213
1.825	1.031206	1.55	1.031213
1.83	1.031206	1.55	1.031213
1.83	1.031206	1.555	1.031213
1.835	1.031206	1.555	1.031213
1.835	1.031206	1.56	1.031213
1.84	1.031206	1.56	1.031213
1.84	1.031206	1.565	1.031213
1.845	1.031206	1.565	1.031213
1.845	1.031206	1.57	1.031213
1.85	1.031206	1.57	1.031213
1.85	1.031206	1.575	1.031213
1.855	1.031206	1.575	1.031213
1.855	1.031206	1.58	1.031213
1.86	1.031206	1.58	1.031213
1.86	1.031206	1.585	1.031213
1.865	1.031206	1.585	1.031213
1.865	1.031206	1.59	1.031213
1.87	1.031206	1.59	1.031213
1.87	1.031206	1.595	1.031213
1.875	1.031206	1.595	1.031213
1.875	1.031206	1.6	1.031213
1.88	1.031206	1.6	1.031213
1.88	1.031206	1.605	1.031213
1.885	1.031206	1.605	1.031213
1.885	1.031206	1.61	1.031213
1.89	1.031206	1.61	1.031213
1.89	1.031206	1.615	1.031213
1.895	1.031206	1.615	1.031213
1.895	1.031206	1.62	1.031213
1.9	1.031206	1.62	1.031213
1.9	1.031206	1.625	1.031212
1.905	1.031206	1.625	1.031212
1.905	1.031206	1.63	1.031212
1.91	1.031206	1.63	1.031212
1.91	1.031206	1.635	1.031212
1.915	1.031206	1.635	1.031212
1.915	1.031206	1.64	1.031212
1.92	1.031206	1.64	1.031212
1.92	1.031206	1.645	1.031212
1.925	1.031206	1.645	1.031212
1.925	1.031206	1.65	1.031212
1.93	1.031206	1.65	1.031212
1.93	1.031206	1.655	1.031212
1.935	1.031206	1.655	1.031212
1.935	1.031206	1.66	1.031212
1.94	1.031206	1.66	1.031212
1.94	1.031206	1.665	1.031212
1.945	1.031206	1.665	1.031212
1.945	1.031206	1.67	1.031212
1.95	1.031206	1.67	1.031212
1.95	1.031206	1.675	1.031212
1.955	1.031206	1.675	1.031212
1.955	1.031206	1.68	1.031212
1.96	1.031206	1.68	1.031212
1.96	1.031206	1.685	1.031212
1.965	1.031205	1.685	1.031212
1.965	1.031205	1.69	1.031212
1.97	1.031205	1.69	1.031212
1.97	1.031205	1.695	1.031212
1.975	1.031205	1.695	1.031212
1.975	1.031205	1.7	1.031212
1.98	1.031205	1.7	1.031212
1.98	1.031205	1.705	1.031211
1.985	1.031205	1.705	1.031211
1.985	1.031205	1.71	1.031211
1.99	1.031205	1.71	1.031211
1.99	1.031205	1.715	1.031211
1.995	1.031205	1.715	1.031211
1.995	1.031205	1.72	1.031211
2	1.031205	1.72	1.031211
2	1.031205	1.725	1.031211
2.005	1.031205	1.725	1.031211
2.005	1.031205	1.73	1.031211
2.01	1.031205	1.73	1.031211
2.01	1.031205	1.735	1.031211
2.015	1.031205	1.735	1.031211
2.015	1.031205	1.74	1.031211
2.02	1.031205	1.74	1.031211
2.02	1.031205	1.745	1.031211
2.025	1.031205	1.745	1.031211
2.025	1.031205	1.75	1.031211
2.03	1.031205	1.75	1.031211
2.03	1.031205	1.755	1.031211
2.035	1.031205	1.755	1.031211
2.035	1.031205	1.76	1.031211
2.04	1.031204	1.76	1.031211
2.04	1.031204	1.765	1.031211
2.045	1.031204	1.765	1.031211
2.045	1.031204	1.77	1.031211
2.05	1.031204	1.77	1.031211
2.05	1.031204	1.775	1.031211
2.055	1.031204	1.775	1.031211
2.055	1.031204	1.78	1.031211
2.06	1.031204	1.78	1.031211
2.06	1.031204	1.785	1.031211
2.065	1.031204	1.785	1.031211
2.065	1.031204	1.79	1.031211
2.07	1.031204	1.79	1.031211
2.07	1.031204	1.795	1.031211
2.075	1.031204	1.795	1.031211
2.075	1.031204	1.8	1.03121
2.08	1.031204	1.8	1.03121
2.08	1.031204	1.805	1.03121
2.085	1.031204	1.805	1.03121
2.085	1.031204	1.81	1.03121
2.09	1.031204	1.81	1.03121
2.09	1.031204	1.815	1.03121
2.095	1.031203	1.815	1.03121
2.095	1.031203	1.82	1.03121
2.1	1.031203	1.82	1.03121
2.1	1.031203	1.825	1.03121
2.105	1.031203	1.825	1.03121
2.105	1.031203	1.83	1.03121
2.11	1.031203	1.83	1.03121
2.11	1.031203	1.835	1.03121
2.115	1.031203	1.835	1.03121
2.115	1.031203	1.84	1.03121
2.12	1.031203	1.84	1.03121
2.12	1.031203	1.845	1.03121
2.125	1.031203	1.845	1.03121
2.125	1.031203	1.85	1.03121
2.13	1.031203	1.85	1.03121
2.13	1.031203	1.855	1.03121
2.135	1.031203	1.855	1.03121
2.135	1.031203	1.86	1.03121
2.14	1.031202	1.86	1.03121
2.14	1.031202	1.865	1.03121
2.145	1.031202	1.865	1.03121
2.145	1.031202	1.87	1.03121
2.15	1.031202	1.87	1.03121
2.15	1.031202	1.875	1.03121
2.155	1.031202	1.875	1.03121
2.155	1.031202	1.88	1.03121
2.16	1.031202	1.88	1.03121
2.16	1.031202	1.885	1.03121
2.165	1.031202	1.885	1.03121
2.165	1.031202	1.89	1.03121
2.17	1.031202	1.89	1.03121
2.17	1.031202	1.895	1.03121
2.175	1.031202	1.895	1.03121
2.175	1.031202	1.9	1.03121
2.18	1.031201	1.9	1.03121
2.18	1.031201	1.905	1.03121
2.185	1.031201	1.905	1.03121
2.185	1.031201	1.91	1.031209
2.19	1.031201	1.91	1.031209
2.19	1.031201	1.915	1.031209
2.195	1.031201	1.915	1.031209
2.195	1.031201	1.92	1.031209
2.2	1.031201	1.92	1.031209
2.2	1.031201	1.925	1.031209
2.205	1.031201	1.925	1.031209
2.205	1.031201	1.93	1.031209
2.21	1.031201	1.93	1.031209
2.21	1.031201	1.935	1.031209
2.215	1.0312	1.935	1.031209
2.215	1.0312	1.94	1.031209
2.22	1.0312	1.94	1.031209
2.22	1.0312	1.945	1.031209
2.225	1.0312	1.945	1.031209
2.225	1.0312	1.95	1.031209
2.23	1.0312	1.95	1.031209
2.23	1.0312	1.955	1.031209
2.235	1.0312	1.955	1.031209
2.235	1.0312	1.96	1.031209
2.24	1.0312	1.96	1.031209
2.24	1.0312	1.965	1.031209
2.245	1.0312	1.965	1.031209
2.245	1.0312	1.97	1.031209
2.25	1.031199	1.97	1.031209
2.25	1.031199	1.975	1.031209
2.255	1.031199	1.975	1.031209
2.255	1.031199	1.98	1.031209
2.26	1.031199	1.98	1.031209
2.26	1.031199	1.985	1.031209
2.265	1.031199	1.985	1.031209
2.265	1.031199	1.99	1.031209
2.27	1.031199	1.99	1.031209
2.27	1.031199	1.995	1.031209
2.275	1.031199	1.995	1.031209
2.275	1.031199	2	1.031209
2.28	1.031198	2	1.031209
2.28	1.031198	2.005	1.031209
2.285	1.031198	2.005	1.031209
2.285	1.031198	2.01	1.031209
2.29	1.031198	2.01	1.031209
2.295	1.031198	2.015	1.031209
2.295	1.031198	2.015	1.031209
2.3	1.031198	2.02	1.031209
2.3	1.031198	2.02	1.031209
