time	V1_0	V1_1	V1_2	V1_3	V1_4	V1_5	V1_6	V1_7	V1_8	V1_9	V1_10	V1_11	V1_12	V1_13	V1_14	V1_15	V1_16	V1_17	V1_18	V1_19	V1_20	V1_21	V1_22	V1_23	V1_24	V1_25	V1_26	V1_27	V1_28	V1_29	V1_30	V1_31	V1_32	V1_33	V1_34	V1_35	V1_36	V1_37	V1_38	V1_39	V1_40	V1_41	V1_42	V1_43	V1_44	V1_45	V1_46	V1_47	V1_48	V1_49
4.96	1.000441	1.000448	1.000396	1.000454	1.000442	1.00037	1.000441	1.000424	1.000381	1.000421	1.000414	1.000439	1.000339	1.000418	1.000439	1.000467	1.000439	1.000306	1.000435	1.00035	1.000421	1.000417	1.00038	1.000412	1.000447	1.000334	1.000451	1.000452	1.000378	1.000399	1.000422	1.000424	1.000433	1.000427	1.000468	1.000367	1.000418	1.000441	1.000451	1.000416	1.000397	1.000368	1.00045	1.000449	1.000431	1.000392	1.000355	1.000444	1.000445	1.000445
4.98	1.000441	1.000447	1.000396	1.000454	1.000442	1.00037	1.000441	1.000424	1.00038	1.000421	1.000414	1.000439	1.000339	1.000418	1.000439	1.000467	1.000439	1.000306	1.000434	1.00035	1.000421	1.000416	1.00038	1.000412	1.000446	1.000334	1.000451	1.000452	1.000378	1.000399	1.000422	1.000424	1.000433	1.000427	1.000467	1.000367	1.000418	1.000441	1.000451	1.000416	1.000396	1.000368	1.00045	1.000449	1.000431	1.000392	1.000355	1.000443	1.000445	1.000445
5	0.916012	0.917428	0.91826	0.916288	0.91966	0.910879	0.915847	0.917844	0.911148	0.917535	0.920068	0.91881	0.911457	0.916739	0.919596	0.919283	0.913123	0.913854	0.920582	0.913599	0.914639	0.917278	0.918561	0.912329	0.915129	0.911687	0.916287	0.918858	0.918462	0.916864	0.919712	0.909999	0.920901	0.911533	0.916451	0.91702	0.915939	0.918981	0.918161	0.916443	0.91867	0.915468	0.916387	0.914861	0.915758	0.913852	0.91997	0.917097	0.917176	0.917837
5.02	0.85981	0.850547	0.85089	0.840251	0.853253	0.844929	0.847906	0.852679	0.845378	0.853061	0.851469	0.861556	0.849417	0.855097	0.855389	0.857735	0.849334	0.852481	0.856858	0.846361	0.853375	0.847451	0.857775	0.853255	0.849282	0.844472	0.84968	0.854171	0.848706	0.860878	0.854149	0.844899	0.85057	0.852311	0.850421	0.861703	0.849406	0.852213	0.850714	0.865377	0.853742	0.846855	0.846809	0.846868	0.849829	0.854022	0.852804	0.843866	0.858901	0.854905
5.04	0.871825	0.849261	0.84443	0.839068	0.852235	0.843399	0.845019	0.85408	0.849303	0.850573	0.846208	0.867653	0.853178	0.858221	0.853082	0.860966	0.852533	0.850624	0.855112	0.846232	0.854131	0.840524	0.864094	0.865111	0.847529	0.844243	0.849255	0.852592	0.849123	0.867969	0.848545	0.848081	0.843605	0.856359	0.849372	0.862351	0.851363	0.851813	0.84769	0.883762	0.8538	0.843844	0.842431	0.842749	0.846224	0.856483	0.846537	0.839737	0.86226	0.852488
5.06	0.880482	0.84422	0.833646	0.834006	0.850924	0.839666	0.843922	0.852592	0.852665	0.845371	0.840511	0.870085	0.854434	0.858326	0.847191	0.860057	0.855281	0.848758	0.847791	0.846226	0.852962	0.829823	0.864959	0.873084	0.846289	0.841789	0.846375	0.848268	0.848303	0.872094	0.840952	0.850803	0.833666	0.860104	0.845248	0.854766	0.853164	0.847548	0.844799	0.891151	0.850456	0.837331	0.837111	0.83824	0.84217	0.853684	0.836693	0.8297	0.862124	0.84978
5.08	0.886295	0.836181	0.820059	0.82606	0.848201	0.833997	0.841893	0.849387	0.854259	0.838791	0.832369	0.870186	0.853394	0.856184	0.839417	0.856076	0.856456	0.845359	0.837228	0.844489	0.850829	0.816347	0.862299	0.87813	0.844224	0.83723	0.841876	0.841968	0.845794	0.874747	0.831237	0.852733	0.817328	0.862359	0.839831	0.843547	0.853925	0.839941	0.840049	0.89262	0.844929	0.827474	0.829836	0.832556	0.836399	0.851445	0.824705	0.815836	0.860044	0.845777
5.1	0.952965	0.880606	0.85712	0.869057	0.899727	0.887421	0.895868	0.901781	0.9169	0.88757	0.874439	0.928124	0.913563	0.910788	0.884573	0.905737	0.918804	0.901358	0.876396	0.900608	0.909522	0.852981	0.915036	0.946135	0.899558	0.890829	0.8932	0.888932	0.897834	0.937662	0.87166	0.91828	0.847022	0.92793	0.888764	0.884672	0.912699	0.883538	0.888706	0.951643	0.892183	0.871158	0.876109	0.882071	0.885489	0.907082	0.863019	0.850614	0.915972	0.896819
5.12	1.019307	0.959839	0.936887	0.956115	0.977645	0.964629	0.974261	0.979636	0.99013	0.961737	0.951987	0.99505	0.983889	0.985269	0.962107	0.980174	0.988812	0.971613	0.953333	0.978031	0.980825	0.934421	0.988001	1.011743	0.975884	0.971002	0.970073	0.968236	0.978185	1.005204	0.948443	0.992249	0.930466	0.99644	0.969644	0.95872	0.991537	0.963195	0.96837	1.017032	0.972534	0.948177	0.955168	0.960976	0.964278	0.979494	0.94132	0.937292	0.986652	0.972169
5.14	1.019988	0.968586	0.949733	0.966126	0.987022	0.974731	0.984403	0.987574	0.995486	0.969931	0.961985	0.997364	0.991008	0.992887	0.970206	0.986503	0.993898	0.979439	0.961748	0.98642	0.987207	0.945407	0.993281	1.012772	0.985461	0.983212	0.97834	0.977732	0.986006	1.008887	0.957884	0.999524	0.943449	1.001003	0.976207	0.972239	1.001198	0.971365	0.97913	1.013183	0.98223	0.958762	0.965778	0.969634	0.972686	0.983765	0.950821	0.948252	0.991486	0.979412
5.16	1.018447	0.973673	0.960029	0.971629	0.991339	0.980211	0.988877	0.991581	0.997579	0.975451	0.96849	0.997907	0.994246	0.995353	0.975119	0.988397	0.996403	0.984327	0.968055	0.990832	0.990835	0.956412	0.994567	1.011797	0.99066	0.990296	0.983372	0.982557	0.989717	1.009872	0.964455	1.003718	0.953641	1.002637	0.979259	0.981488	1.005357	0.976144	0.984629	1.007229	0.98684	0.965482	0.973244	0.974994	0.978133	0.985654	0.95885	0.957814	0.993039	0.983527
5.18	1.015664	0.976758	0.967658	0.975655	0.994122	0.983724	0.99155	0.993783	0.998669	0.979726	0.973354	0.997944	0.996135	0.9963	0.978419	0.989412	0.99766	0.987798	0.972394	0.993499	0.9929	0.964504	0.99504	1.009747	0.993777	0.994517	0.986704	0.985132	0.992032	1.009358	0.969981	1.005675	0.961349	1.002865	0.981174	0.985817	1.007143	0.979163	0.98774	1.002536	0.988759	0.970418	0.978291	0.97902	0.981707	0.986386	0.96468	0.964758	0.993874	0.986113
5.2	1.012401	0.978553	0.97295	0.978347	0.995559	0.985932	0.992857	0.994975	0.998373	0.982809	0.977046	0.99715	0.997139	0.996505	0.980617	0.989229	0.997885	0.989913	0.97487	0.994892	0.993868	0.971584	0.99482	1.007245	0.995232	0.997167	0.988786	0.986535	0.993301	1.007822	0.973776	1.006311	0.966554	1.001751	0.98226	0.985287	1.007386	0.980865	0.989381	0.998726	0.989641	0.974118	0.981776	0.981552	0.98396	0.986381	0.96927	0.969424	0.994272	0.987804
5.22	1.009151	0.979603	0.976431	0.979968	0.996115	0.986897	0.993119	0.995321	0.997532	0.984705	0.979604	0.996164	0.997268	0.99609	0.982156	0.988751	0.997431	0.990967	0.975971	0.995197	0.994125	0.976739	0.994221	1.004645	0.995694	0.998303	0.99008	0.987162	0.993574	1.005875	0.976332	1.00586	0.970039	1.000195	0.98272	0.984256	1.00675	0.981955	0.990043	0.995588	0.989614	0.976747	0.984077	0.983121	0.985273	0.985991	0.972721	0.972249	0.994384	0.988463
5.24	1.006109	0.980161	0.978346	0.980756	0.99617	0.987258	0.99287	0.995068	0.99632	0.985789	0.981212	0.994849	0.99689	0.995199	0.982927	0.988063	0.996394	0.991437	0.976619	0.994869	0.99372	0.978899	0.993239	1.002219	0.995483	0.998579	0.990694	0.987301	0.993407	1.003738	0.977899	1.004746	0.972191	0.998481	0.9828	0.983251	1.005549	0.982499	0.989753	0.993166	0.989212	0.978494	0.985292	0.983945	0.985885	0.985393	0.974683	0.973939	0.993969	0.988648
5.26	1.003363	0.980372	0.979375	0.980681	0.995637	0.98721	0.992141	0.994469	0.994964	0.986368	0.982195	0.993468	0.996218	0.994114	0.983347	0.987305	0.995188	0.991322	0.977015	0.994016	0.993056	0.979675	0.99218	0.999982	0.994761	0.998215	0.990585	0.987142	0.992726	1.001589	0.978746	1.003099	0.973517	0.996813	0.982625	0.982284	1.003824	0.982704	0.989203	0.99128	0.988527	0.979513	0.985955	0.984258	0.986079	0.984826	0.975641	0.974946	0.993443	0.98853
5.28	1.000917	0.980345	0.979738	0.980256	0.994806	0.986723	0.991015	0.993701	0.993621	0.98659	0.9827	0.992168	0.995156	0.992979	0.983347	0.986521	0.993892	0.990845	0.977261	0.992943	0.992241	0.979575	0.991143	0.997977	0.9937	0.997374	0.99024	0.986785	0.991834	0.999632	0.979135	1.001467	0.974187	0.995241	0.982305	0.981555	1.001995	0.982672	0.988461	0.990058	0.987717	0.980139	0.986148	0.984225	0.985995	0.984266	0.976202	0.975431	0.992853	0.988186
5.3	0.998917	0.980195	0.97968	0.979641	0.993848	0.98605	0.98983	0.992892	0.992309	0.986572	0.982665	0.991058	0.994047	0.99189	0.983183	0.985781	0.992684	0.990231	0.977385	0.991823	0.991379	0.979117	0.990162	0.996397	0.992562	0.996302	0.98973	0.986349	0.990895	0.997895	0.979195	0.999818	0.974681	0.993817	0.981935	0.981101	1.00023	0.982472	0.987633	0.9892	0.986861	0.980276	0.985892	0.983949	0.985527	0.983892	0.976471	0.975542	0.992246	0.98771
5.32	0.997269	0.979984	0.979558	0.978957	0.992862	0.98543	0.988682	0.992088	0.991088	0.986425	0.982463	0.990192	0.993016	0.990894	0.98292	0.985135	0.991563	0.989568	0.977421	0.990782	0.990549	0.978553	0.989383	0.995055	0.991468	0.995134	0.989155	0.985881	0.989978	0.99642	0.979101	0.998271	0.974914	0.992575	0.981581	0.980834	0.998538	0.982197	0.986845	0.9887	0.98603	0.980235	0.98544	0.983551	0.985034	0.983563	0.976561	0.975413	0.991684	0.98719
5.34	0.995914	0.979755	0.979318	0.97826	0.991925	0.984864	0.987603	0.991359	0.990003	0.986219	0.982179	0.989519	0.99207	0.990012	0.982655	0.984585	0.990581	0.988958	0.977425	0.989858	0.989804	0.977974	0.988781	0.993957	0.990508	0.993933	0.988597	0.985446	0.989158	0.995172	0.978926	0.996844	0.975055	0.991525	0.98125	0.980665	0.996982	0.981911	0.986123	0.988373	0.985273	0.980124	0.984919	0.983111	0.984549	0.983304	0.976574	0.975171	0.991182	0.986691
5.36	0.994863	0.979548	0.979099	0.977597	0.991083	0.984387	0.986647	0.990717	0.989061	0.985997	0.981874	0.989031	0.991225	0.989265	0.982427	0.984142	0.989804	0.988421	0.977422	0.989056	0.98916	0.977427	0.988332	0.993077	0.98967	0.992782	0.988107	0.985076	0.988454	0.994143	0.978723	0.995573	0.975142	0.99066	0.980976	0.980586	0.995616	0.981649	0.985488	0.988195	0.984614	0.98001	0.984378	0.982685	0.984114	0.983115	0.976553	0.974887	0.990769	0.986242
5.38	0.994064	0.979395	0.978899	0.977002	0.990361	0.984002	0.985819	0.990182	0.988275	0.9858	0.981592	0.98871	0.990565	0.988668	0.982258	0.983821	0.989197	0.98799	0.977439	0.988384	0.988627	0.976953	0.988032	0.992402	0.988971	0.991768	0.987684	0.984802	0.987884	0.993324	0.978533	0.994472	0.975216	0.989974	0.980774	0.980593	0.9945	0.981442	0.98497	0.988149	0.984075	0.979916	0.98389	0.982304	0.983752	0.983009	0.976541	0.974621	0.990448	0.985881
5.4	0.993494	0.979317	0.978749	0.976501	0.989768	0.983723	0.985138	0.989771	0.987645	0.985657	0.981363	0.988543	0.990052	0.988226	0.982168	0.983623	0.988738	0.987669	0.9775	0.987853	0.988215	0.976581	0.98786	0.991918	0.988419	0.990909	0.98735	0.984639	0.987454	0.99271	0.978385	0.993556	0.975312	0.989454	0.980662	0.980689	0.993591	0.981313	0.984579	0.98822	0.983671	0.979865	0.983495	0.981998	0.983481	0.982993	0.976569	0.9744	0.99023	0.985619
5.42	0.993128	0.979326	0.97867	0.97611	0.989311	0.983559	0.98461	0.98949	0.987171	0.985588	0.981208	0.988519	0.989687	0.987938	0.982166	0.983549	0.988425	0.987464	0.977618	0.987468	0.987931	0.976318	0.98781	0.991609	0.988017	0.990209	0.987117	0.984594	0.987165	0.992284	0.978302	0.992825	0.975453	0.989093	0.980647	0.980871	0.992888	0.981277	0.98432	0.988396	0.983407	0.979875	0.983201	0.981786	0.983312	0.983071	0.976658	0.974254	0.990118	0.985467
5.44	0.992939	0.979429	0.978673	0.975835	0.989085	0.983508	0.984231	0.989334	0.986847	0.9856	0.98114	0.988618	0.989459	0.987794	0.982255	0.983593	0.988247	0.987373	0.977801	0.987225	0.98777	0.976171	0.987871	0.991455	0.987759	0.989674	0.986988	0.984667	0.987011	0.992028	0.978294	0.992271	0.975653	0.988878	0.980733	0.981133	0.992372	0.981337	0.984193	0.988661	0.98328	0.979956	0.983014	0.981676	0.98325	0.983239	0.976816	0.974195	0.990107	0.985425
5.46	0.992898	0.979621	0.978762	0.975675	0.989029	0.983562	0.983991	0.989295	0.986661	0.985691	0.981163	0.988823	0.989356	0.987778	0.98243	0.983741	0.988192	0.987388	0.978051	0.987112	0.987724	0.976135	0.988028	0.991434	0.987632	0.98929	0.986958	0.984849	0.986982	0.991921	0.978363	0.991879	0.975917	0.988793	0.980915	0.981464	0.99203	0.98149	0.984187	0.988997	0.983277	0.980108	0.982937	0.981668	0.983288	0.98349	0.977046	0.974227	0.990187	0.985488
5.48	0.99298	0.979891	0.978929	0.975621	0.98908	0.983709	0.983873	0.989353	0.986595	0.985855	0.981268	0.989112	0.989361	0.987869	0.982678	0.983974	0.988243	0.987498	0.978359	0.987115	0.987779	0.9762	0.988263	0.991524	0.987621	0.989047	0.987015	0.985123	0.987059	0.991937	0.978505	0.991632	0.976239	0.988819	0.98118	0.981849	0.991836	0.981726	0.984287	0.989389	0.98338	0.980328	0.98296	0.981754	0.983416	0.983812	0.977343	0.974347	0.990343	0.985642
5.5	0.993157	0.980224	0.979162	0.975659	0.989188	0.983933	0.983861	0.989493	0.986633	0.98608	0.981446	0.989464	0.989457	0.988046	0.982984	0.984273	0.988381	0.987684	0.978715	0.987215	0.987918	0.97635	0.988559	0.991705	0.987707	0.988924	0.987145	0.98547	0.987225	0.992055	0.978706	0.99151	0.976612	0.988936	0.981509	0.982269	0.991766	0.982028	0.984475	0.989818	0.983567	0.980604	0.983072	0.981919	0.983618	0.984189	0.977692	0.974544	0.990561	0.985871
5.52	0.993408	0.980604	0.979445	0.975771	0.989348	0.984217	0.983933	0.989695	0.986757	0.986352	0.981683	0.989859	0.989624	0.988288	0.983332	0.98462	0.98859	0.987934	0.979105	0.987394	0.988126	0.976563	0.988897	0.991955	0.987871	0.988905	0.987333	0.985871	0.987459	0.992253	0.978952	0.991493	0.977019	0.989127	0.981888	0.982709	0.9918	0.98238	0.98473	0.990269	0.983817	0.980924	0.983257	0.982148	0.983876	0.984604	0.978081	0.974804	0.990822	0.986156
5.54	0.993704	0.981014	0.979764	0.975941	0.989531	0.984545	0.984072	0.989943	0.986948	0.986661	0.981963	0.990281	0.989848	0.988575	0.983706	0.984996	0.988854	0.988232	0.979514	0.987633	0.988387	0.976822	0.989263	0.992258	0.988097	0.988967	0.987563	0.986308	0.987745	0.992511	0.979229	0.991563	0.977448	0.989375	0.982299	0.983153	0.991916	0.982765	0.985036	0.990728	0.984111	0.981278	0.983501	0.982426	0.984176	0.985046	0.978493	0.975108	0.991114	0.986481
5.56	0.99401	0.981439	0.980106	0.976152	0.98975	0.984905	0.984261	0.990221	0.987194	0.986993	0.982274	0.990716	0.990114	0.988891	0.984092	0.985386	0.989159	0.988564	0.979932	0.987919	0.988687	0.977108	0.989642	0.992598	0.988369	0.989095	0.987825	0.986763	0.988067	0.992813	0.979524	0.991703	0.977884	0.989665	0.982727	0.983589	0.992095	0.983169	0.985376	0.991184	0.984432	0.981653	0.98379	0.982739	0.984504	0.9855	0.978917	0.975443	0.991424	0.986832
5.58	0.994342	0.98187	0.980459	0.976393	0.989989	0.985286	0.984488	0.990521	0.987483	0.987341	0.982606	0.991153	0.990412	0.989225	0.984482	0.98578	0.989495	0.98892	0.980348	0.988238	0.989016	0.977409	0.990028	0.992963	0.988675	0.989274	0.988107	0.987224	0.988413	0.993145	0.979828	0.9919	0.978318	0.989985	0.983162	0.984009	0.992323	0.98358	0.985738	0.991629	0.984766	0.982042	0.984113	0.983075	0.984849	0.985958	0.979341	0.975795	0.991744	0.987198
5.6	0.994691	0.982301	0.98082	0.976656	0.990242	0.985682	0.984744	0.990833	0.987805	0.9877	0.982951	0.991586	0.990734	0.989567	0.984867	0.986171	0.989854	0.989294	0.980756	0.988583	0.989365	0.977717	0.990414	0.993344	0.989007	0.989495	0.988405	0.987685	0.988775	0.993498	0.980134	0.992143	0.978745	0.99033	0.983596	0.98441	0.992588	0.983991	0.986113	0.99206	0.985106	0.982441	0.984463	0.983429	0.985206	0.986414	0.979761	0.976158	0.992069	0.987571
5.62	0.99505	0.98273	0.981186	0.97694	0.990506	0.986091	0.985023	0.991157	0.988157	0.988068	0.983308	0.992012	0.991077	0.989915	0.98525	0.986558	0.99023	0.989681	0.981157	0.988949	0.989731	0.978029	0.990799	0.993737	0.989359	0.989752	0.988716	0.988142	0.98915	0.993864	0.980441	0.992425	0.979164	0.990693	0.984028	0.984792	0.992884	0.984401	0.986498	0.992474	0.985449	0.982849	0.984835	0.983797	0.985572	0.986868	0.980176	0.976528	0.992396	0.987949
5.64	0.995414	0.983159	0.981563	0.977245	0.990751	0.986513	0.985325	0.991491	0.988535	0.988445	0.983676	0.992431	0.991438	0.990267	0.98563	0.986942	0.990623	0.990082	0.981554	0.989334	0.990113	0.978348	0.991183	0.994138	0.989731	0.990044	0.989043	0.988596	0.989535	0.994241	0.980753	0.992742	0.979579	0.991072	0.98446	0.98516	0.993205	0.984812	0.986892	0.992873	0.985795	0.983268	0.985231	0.98418	0.98595	0.987321	0.980588	0.976907	0.992727	0.988331
5.66	0.995784	0.983595	0.981954	0.977575	0.99101	0.986952	0.985651	0.99184	0.988939	0.988836	0.984061	0.992847	0.991818	0.990628	0.986015	0.987329	0.991033	0.990498	0.981952	0.989739	0.990511	0.97868	0.991571	0.994546	0.990124	0.99037	0.989389	0.989051	0.989934	0.994627	0.981076	0.99309	0.979999	0.991467	0.984898	0.985522	0.99355	0.985228	0.987298	0.99326	0.98615	0.983704	0.985652	0.984582	0.986342	0.987778	0.981005	0.977301	0.993064	0.988723
5.68	0.996156	0.984044	0.98237	0.977939	0.991288	0.987413	0.986003	0.992207	0.98937	0.989247	0.984469	0.993262	0.992218	0.991	0.986411	0.987724	0.99146	0.990932	0.982359	0.990167	0.990928	0.979034	0.991967	0.99496	0.990538	0.990734	0.989758	0.989514	0.990349	0.995021	0.981418	0.993469	0.980433	0.991879	0.985347	0.985886	0.993918	0.985657	0.987722	0.993639	0.986519	0.984163	0.986102	0.98501	0.986756	0.988244	0.981436	0.977719	0.993413	0.989129
5.7	0.996532	0.984515	0.982819	0.978344	0.991592	0.987901	0.986386	0.992597	0.98983	0.989682	0.984906	0.993681	0.992642	0.991388	0.986826	0.988135	0.991908	0.991389	0.982786	0.990622	0.991367	0.979418	0.992375	0.995382	0.990978	0.991139	0.990157	0.989991	0.990784	0.995423	0.981788	0.993877	0.980893	0.99231	0.985817	0.986263	0.994309	0.986107	0.988168	0.994016	0.986909	0.984654	0.986587	0.98547	0.987198	0.988727	0.98189	0.978173	0.993777	0.989556
5.72	0.996911	0.985018	0.98331	0.978798	0.991891	0.988422	0.986803	0.993014	0.99032	0.990147	0.98538	0.994106	0.99309	0.991798	0.987267	0.988569	0.992376	0.99187	0.983242	0.991107	0.99183	0.979845	0.992801	0.995812	0.991446	0.991587	0.99059	0.990489	0.991244	0.995833	0.982196	0.994314	0.98139	0.992761	0.986315	0.98666	0.994723	0.986587	0.988642	0.994394	0.987328	0.985183	0.987111	0.985969	0.987674	0.989232	0.982377	0.978671	0.994161	0.990009
5.74	0.997292	0.985559	0.983848	0.97931	0.992224	0.98898	0.987259	0.99346	0.990841	0.990646	0.985897	0.994542	0.993563	0.992231	0.987741	0.98903	0.992868	0.99238	0.983734	0.991623	0.99232	0.980321	0.993245	0.99625	0.991943	0.99208	0.99106	0.991015	0.991731	0.996252	0.982648	0.994777	0.981934	0.993232	0.986841	0.987085	0.995159	0.987103	0.98915	0.994777	0.98778	0.985756	0.987679	0.986512	0.98819	0.989764	0.982905	0.979222	0.994566	0.990494
5.76	0.997675	0.986143	0.984439	0.979883	0.992592	0.989576	0.987755	0.993936	0.991391	0.991182	0.986462	0.994988	0.994061	0.99269	0.988251	0.989521	0.993381	0.992917	0.984269	0.992172	0.992837	0.980853	0.99371	0.996696	0.992471	0.992617	0.99157	0.99157	0.992247	0.996677	0.983151	0.995264	0.982531	0.993723	0.987398	0.987543	0.995615	0.98766	0.989693	0.995168	0.98827	0.986377	0.988292	0.987103	0.988747	0.990326	0.983482	0.979834	0.994994	0.991013
5.78	0.998058	0.986772	0.985083	0.980522	0.992997	0.990212	0.988291	0.994442	0.991971	0.991754	0.987076	0.995445	0.994582	0.993174	0.9888	0.990045	0.993915	0.993483	0.984849	0.992753	0.99338	0.981444	0.994196	0.997148	0.993011	0.993195	0.992119	0.992142	0.992791	0.997108	0.983707	0.995633	0.983185	0.994232	0.987997	0.988036	0.996088	0.98826	0.990272	0.995568	0.988798	0.987049	0.988951	0.987743	0.989347	0.99092	0.98411	0.980511	0.995445	0.991567
5.8	0.99844	0.987448	0.985779	0.981227	0.993437	0.990887	0.988866	0.994963	0.992578	0.992363	0.98774	0.995912	0.995124	0.993681	0.989387	0.9906	0.994468	0.994074	0.985477	0.993364	0.99393	0.982095	0.9947	0.997606	0.993571	0.993811	0.992704	0.99273	0.993362	0.997542	0.984318	0.99601	0.983897	0.994756	0.988628	0.988564	0.996574	0.988903	0.990887	0.995977	0.989364	0.987772	0.989654	0.988432	0.989988	0.991545	0.98479	0.981253	0.995917	0.992156
5.82	0.998819	0.988168	0.986524	0.981997	0.993908	0.991597	0.989479	0.995494	0.993208	0.993004	0.988451	0.996386	0.995684	0.994209	0.990009	0.991184	0.995038	0.994689	0.986151	0.994	0.9945	0.982804	0.995219	0.998062	0.994156	0.994459	0.993322	0.993348	0.993956	0.997976	0.98498	0.996422	0.984665	0.995294	0.989261	0.989127	0.99707	0.989587	0.991534	0.996395	0.989965	0.988543	0.990397	0.989166	0.990669	0.992197	0.985521	0.98206	0.996405	0.992774
5.84	0.999194	0.988929	0.987313	0.982829	0.994407	0.992339	0.990125	0.996046	0.993859	0.993673	0.989205	0.996864	0.996257	0.994753	0.990664	0.991792	0.995622	0.99532	0.986868	0.994659	0.995078	0.983566	0.99575	0.998501	0.994752	0.995132	0.993968	0.993992	0.99457	0.998245	0.985691	0.996847	0.985486	0.995841	0.989917	0.98972	0.997572	0.990307	0.992209	0.99682	0.990598	0.989358	0.991177	0.989942	0.991383	0.992873	0.986299	0.982927	0.996906	0.993419
5.86	0.999564	0.989725	0.988138	0.983719	0.994927	0.993108	0.9908	0.996614	0.994527	0.994365	0.989998	0.997343	0.996841	0.995309	0.991345	0.99242	0.996217	0.995965	0.987624	0.995335	0.995657	0.984377	0.996289	0.998946	0.995256	0.995824	0.994637	0.994656	0.995198	0.998584	0.986444	0.997244	0.986354	0.996396	0.990611	0.990339	0.998075	0.991058	0.992908	0.99725	0.991257	0.990214	0.991982	0.990753	0.992127	0.993569	0.98712	0.983851	0.997417	0.994085
5.88	0.999928	0.990551	0.988993	0.984664	0.995465	0.993899	0.991492	0.997191	0.995213	0.995074	0.990823	0.99782	0.997431	0.995872	0.992049	0.993061	0.996819	0.996618	0.988413	0.996023	0.996249	0.985231	0.996832	0.999393	0.995761	0.996528	0.995323	0.995338	0.995837	0.99897	0.987235	0.997704	0.987262	0.996955	0.991348	0.99098	0.998577	0.991834	0.993624	0.997685	0.991939	0.991105	0.992795	0.991595	0.992894	0.994283	0.987977	0.984825	0.997932	0.994768
5.9	1.000157	0.991401	0.989872	0.985657	0.996014	0.994707	0.992195	0.997773	0.995881	0.995771	0.991675	0.998293	0.998024	0.996438	0.99277	0.993701	0.997428	0.997275	0.98923	0.996673	0.996849	0.986121	0.997376	0.999841	0.996259	0.997239	0.996017	0.996027	0.996481	0.999258	0.988058	0.998128	0.988205	0.997518	0.992122	0.991639	0.999074	0.992633	0.994354	0.998121	0.992637	0.992028	0.99363	0.992464	0.993683	0.995006	0.988864	0.985844	0.998449	0.99532
5.92	1.000463	0.992236	0.990771	0.986697	0.996572	0.995528	0.992917	0.998311	0.996528	0.996475	0.992551	0.998755	0.998618	0.997005	0.993504	0.99435	0.998041	0.997932	0.990074	0.997154	0.997457	0.987045	0.9979	1.000291	0.996806	0.997949	0.996715	0.996719	0.997129	0.999612	0.988908	0.998566	0.989176	0.998083	0.992923	0.992313	0.999567	0.993445	0.995092	0.998562	0.993349	0.992973	0.994483	0.99335	0.994485	0.995659	0.989779	0.986902	0.998965	0.995877
5.94	1.000765	0.993076	0.991684	0.987779	0.997135	0.996358	0.993658	0.998828	0.997168	0.997186	0.993443	0.999192	0.999212	0.99757	0.994248	0.995	0.998658	0.998586	0.990938	0.997764	0.998069	0.987982	0.998408	1.000744	0.997322	0.998658	0.997418	0.997409	0.997777	0.999963	0.989786	0.999015	0.990172	0.99865	0.993741	0.992998	1.000053	0.994267	0.995835	0.999002	0.994071	0.993916	0.995349	0.994251	0.995297	0.996236	0.990713	0.987996	0.999477	0.996446
5.96	1.001082	0.993927	0.992611	0.988901	0.997702	0.997195	0.994415	0.999334	0.997829	0.9979	0.994347	0.999626	0.999804	0.998133	0.994999	0.995636	0.999278	0.999235	0.99182	0.998338	0.998684	0.988942	0.998912	1.001199	0.997861	0.999362	0.998124	0.998096	0.998423	1.000278	0.990681	0.999477	0.99119	0.999219	0.994562	0.993695	1.000536	0.995096	0.996581	0.999443	0.994802	0.994876	0.996226	0.995164	0.995974	0.996775	0.991665	0.989123	0.999986	0.997026
5.98	1.001342	0.994794	0.993549	0.990062	0.998257	0.998003	0.995187	0.999828	0.998509	0.998616	0.995264	1.000058	1.000396	0.998693	0.995756	0.99628	0.999901	0.999878	0.992719	0.998922	0.999302	0.989929	0.999417	1.001657	0.998367	1.000059	0.998784	0.998776	0.999067	1.000652	0.991587	0.99995	0.992228	0.999792	0.995361	0.994402	1.001015	0.995932	0.997329	0.999886	0.995541	0.995851	0.997111	0.996085	0.99661	0.997424	0.992633	0.99028	1.000491	0.997617
6	1.001681	0.995676	0.994501	0.991261	0.9988	0.998815	0.995975	1.000328	0.999208	0.999334	0.996167	1.000489	1.00097	0.999252	0.99652	0.996934	1.00053	1.000515	0.993635	0.999479	0.999923	0.990944	0.999926	1.002118	0.998926	1.00075	0.999453	0.99945	0.999709	1.000977	0.992502	1.000435	0.993284	1.000369	0.996131	0.995122	1.001491	0.996772	0.998077	1.00033	0.996284	0.996841	0.998003	0.997015	0.99727	0.998012	0.993616	0.991468	1.000993	0.998216
6.02	1.001964	0.996572	0.995465	0.992497	0.999347	0.999635	0.996777	1.000836	0.999924	1.000052	0.997073	1.000922	1.001536	0.999811	0.997292	0.997598	1.001161	1.001147	0.994543	1.000046	1.000546	0.99199	1.00044	1.002583	0.999497	1.001436	1.000131	1.000115	1.000349	1.001323	0.993437	1.000932	0.99436	1.000952	0.996919	0.995855	1.001967	0.997618	0.998827	1.000778	0.997022	0.997844	0.998901	0.997951	0.998006	0.99863	0.994614	0.992678	1.001495	0.998825
