wind	load	color
0.0     3493.7469820000006      0
0.0     3238.324032     0
8.741249807750943       4008.6584800000005      0
91.45325800323859       4182.33287      0
78.01924336310371       3998.4007770000003      0
31.252706471241705      3932.786685     0
0.8787442427449976      4156.515655     0
469.14396557318145      3712.15214      0
414.17510542800187      3070.994686     1
493.0268562073656       4149.637541     1
491.11796685955153      3041.1476233999992      1
4.089151697024688       3657.1335939999994      0
0.0     5497.375614999999       0
41.65471383388853       6709.29731      0
0.0     4217.542748000001       0
15.796396194333084      5839.284743000002       0
1.9447231857861676e-06  3506.2080199999996      0
10.331489594917501      3879.842547999999       0
292.9881294501075       5560.302560999998       0
0.0     6079.940697000001       0
0.0     3957.354296     0
34.53277444479638       4259.291329     0
55.94383665104834       6044.904612     0
144.60483929599283      4056.9573050000013      0
198.22816995605314      3873.190857     0
328.66417516662415      2951.957571600001       1
442.45123081830127      3072.8686783000003      1
163.9293638036241       4319.298918     0
415.28460501894216      2900.3136260999995      1
493.4845365170936       3343.036498999998       1
169.2586359564691       4369.282709999999       0
83.80196882386115       3105.6840600999994      0
94.53676132146637       4426.884124999999       0
546.9875138856509       3312.753382     1
493.1940456331816       3934.6753169999993      1
6.435788008180071       5988.409287999998       0
0.41299257506835885     3324.4002399999995      0
0.0     5405.109904999998       0
224.76559204058114      3812.111724     0
0.0     4030.866206     0
363.40520299169776      3628.0783069999993      0
91.20549525525476       5674.328825999999       0
7.754842367222076       6539.254738999999       0
31.414434076176757      5392.465483     0
99.43744556130335       5194.474347999998       0
347.7695254523153       5332.625747000001       0
16.468724492564142      6395.0080910000015      0
531.0038058514189       3350.762828000001       0
493.6564210514506       3343.4406139999996      0
19.903788357385977      3374.0877329    0
324.46387453068525      5930.631668999998       0
413.14534034305774      4094.0195269999986      1
49.15321316584871       4175.775699     0
197.38245658985 3677.146157     1
492.91241087700104      5233.6626879999985      0
85.05245122225688       3123.5134543000004      0
172.49650473286312      2989.0507214999993      0
492.8777366076468       3382.274797000001       1
19.56698327261444       6055.396087     0
341.5099421276595       5828.0922709999995      0
0.0     3718.3206840000007      0
66.24580726531644       6236.520389000001       0
0.0     6093.273238999999       0
0.0     3639.029131     0
238.63332257034648      4032.3405539999994      0
28.48190165816821       6432.850485000001       0
0.0     3377.590657     0
0.0     4010.87776      0
201.81682673258615      4120.602907999999       0
125.75043820810701      3154.6430959999993      0
0.0     4203.679729999998       0
464.5420543614124       2952.7970995000005      0
500.3472819359015       5188.126735     0
284.43176517272855      3408.2971239999997      0
14.814281026243403      4506.706934000002       0
31.192050325906145      4306.03579      0
492.9674201967245       3779.8252550000007      0
32.810115743350515      4233.945930999998       0
101.011243338875        4230.5535169999985      0
550.1193141194296       3344.1697040000004      1
141.64519414159278      4656.4725020000005      0
268.03172365085493      3817.900756     0
344.873089580211        6269.699569999999       0
0.0     4005.1746929999986      0
44.966393347667385      4081.2868540000004      0
0.0     5459.757780999999       0
194.09132904941885      3833.4471210000006      0
546.9553251174971       3442.893135     1
0.0     3716.113775000001       0
233.22898662233058      3362.3766339999997      0
128.2521375947201       3817.491397     0
213.57733770450963      4427.267289000001       0
546.8757704970901       3183.3456751000003      1
0.0     3538.9582629    0
391.8445479518401       3236.5415479    0
109.12423971686995      4806.163863999999       0
30.06700192676086       3223.758083     0
18.377558336861608      4158.2066700000005      0
42.713596970622596      4042.8405770000004      0
416.38902499501444      3845.6788269999993      1
490.5437327430917       3311.4259060000004      1
412.9291261523516       3544.9572359999993      0
0.0     3467.5386550000003      0
219.47040021635834      4050.6936499999997      0
6.373612801090187       4072.613914999999       0
88.81729740434639       4068.903731     0
237.8627954532305       4036.1735780000013      0
0.0     3798.498163     0
327.9586331824578       4053.995469     0
92.80494111306557       4637.228731999999       0
0.0     4802.500559999999       0
80.87395639344099       6260.950583     0
0.0     5507.109795000001       0
36.378657149160226      5891.197474000001       0
179.74305566466623      7189.259397999998       0
342.2845791283991       4490.127042000001       1
10.39023928923339       4164.330713     0
63.22323736049989       3737.5767060000003      0
335.05628270899507      3180.8032364000005      0
60.63069321667337       4419.737776000001       0
0.0     3036.6414179    0
505.917946039272        3262.3073651000013      1
9.199422983000115       4580.447099000001       0
552.4849619042969       3471.9561489999996      1
493.5587208237038       3321.4875658999995      1
411.50572433737676      4126.594397999999       1
40.93719857694516       3773.9913559999995      0
466.47022396209803      3779.1600309999985      1
430.4975216345525       3097.4377048999995      1
0.0     3822.5079960000007      0
11.048177185926978      4225.115463     0
0.0     4967.531120000001       0
0.0     3439.730401999999       0
0.0     6767.00022      0
145.7504748270024       3937.0815189999994      0
0.0     4049.692653     0
10.233146741983505      6908.063585999997       0
0.0     7239.419179000001       0
69.96099556441908       4843.705578     0
377.9705924882743       4286.497878000001       1
490.75468768581834      4324.798737     0
49.55203172281325       3083.2614211000005      0
370.3452820893848       2940.713668300001       1
49.770676218206525      4133.713219     0
8.990747780165318       3648.3882780000013      0
228.22840371095134      3727.060179999999       0
257.7283929396859       3478.6795370000004      0
59.16298937274307       3196.491961699999       0
200.58970244209644      3919.164616999999       0
0.0     4035.8451069999996      0
495.2291078534426       3105.657000799999       1
49.48472072326609       4351.226963     0
339.7692035355759       3881.645348999999       1
340.14832736633525      4307.7655239999995      1
26.906224185489446      4909.014334000001       0
42.85381111932266       4970.819476999999       0
103.96926075982083      4027.2085199999997      0
0.0     4807.887607999998       0
339.5121932043738       5612.410587999999       0
0.023458873858102167    6861.147154999999       0
259.79555789544975      7515.179061     0
9.765200654247117       4920.331204999999       0
66.16745116818528       4443.371831     0
549.8290355551895       3880.7051480000005      1
7.400675285755096e-06   3915.029778999999       0
490.33335588617285      3289.271422500001       1
487.9332717833781       2963.7770731    1
3.0750167074502768      4722.928797000001       0
215.4995098460676       4900.749891000001       0
152.12728307499017      3986.475286000001       0
250.1451418640845       3052.0384407000006      1
490.6950516573177       3886.492955     0
0.0     4965.988667000001       0
0.5158955198417509      3217.456239999998       0
23.094315335110686      4259.150323000001       0
0.0     4352.584739     0
547.8915661594561       3094.1784390000003      1
146.55518468786707      3857.846033     0
260.2404523480138       3847.5916300000004      0
0.0     3501.2992209999998      0
339.7829385555887       4428.4942       1
377.85801924604806      4269.949797     1
8.084783131257186       6247.712385     0
13.826779606326708      7186.735110999999       0
23.476217562374877      5747.757992999999       0
87.62530470063864       5538.804622999999       0
0.0     3957.0371599999994      0
401.2740740222245       3407.2073330000003      0
36.00542337636833       7308.084088999997       0
0.0     3874.8080370000007      0
5.071509875050903       6571.887662000001       0
216.67199654300506      3972.3023990000006      0
465.8199514025477       3019.4039921999993      1
58.72489747596713       4136.799642999999       0
182.10430747405476      3174.820519     1
451.05415208522555      5000.392384999999       0
36.34478295039394       6345.447722     0
16.038717669760253      3011.7297499    0
81.99153639055204       4192.887242000001       0
416.2899607147881       3635.4516950000007      1
552.4669048736787       3856.578951999999       0
28.764071846073964      4780.508199     0
490.5534369410391       3062.2987342999995      1
546.6048898895774       4202.4861599999995      0
410.8092168370053       4308.900557     1
14.84923862783476       3184.745285     0
412.5164852594919       3697.6480069999993      0
388.94184514040535      3889.1157700000003      0
0.0     3537.618651     0
0.0     3392.6000219999996      0
0.0     3904.9525269999986      0
0.0     4498.726480000001       0
463.79325210808753      3449.5376410000003      1
142.56996809678168      3970.203494     0
92.71139295273069       3982.648545999999       0
159.966021527277        5047.969874000002       0
309.73207448277884      4122.174044000001       0
0.9385382309956656      6190.957018999999       0
540.869823870981        4168.558413000002       1
0.0     3903.4360060000004      0
0.8173733170468199      5964.894861     0
493.1753944967675       4452.446948999999       0
38.996228174059446      3104.222342599999       0
0.0     3087.2171648999997      0
16.389085562170518      4840.729475000002       0
459.287511115155        3297.424219999999       0
151.20874984990172      4401.141700000002       0
335.53944386320535      4639.23077      0
67.59548340246593       4151.734709999999       0
256.6766424573174       4189.401369999999       0
548.6660482758735       3369.6272544    1
343.07267362371823      5673.0524639999985      0
50.30282576775155       4527.999333999999       0
342.3798314113813       3295.977912000001       1
0.5886875504993638      3737.2215040000006      0
2.0644235974773895e-06  4481.05414      0
397.61886608686814      4408.972163000001       1
24.567917267849836      3571.855242     0
0.0     4286.633752     0
0.0     4542.611104999999       0
20.034237583293876      4571.153712     0
84.0980044347983        4050.4207620000007      0
0.0     6126.151576999999       0
37.56529003034978       6233.734619     0
1.465866511756849       6563.692191999999       0
0.01876000531298145     7088.726449     0
414.16587202856545      3704.6148310000003      1
67.41916494970856       4163.104039     0
490.44660688463983      4158.226694999999       1
124.76528348851073      6459.2359700000015      0
0.0     3059.6678485999996      0
24.480375417292024      3059.3920814000003      0
493.4485071472284       3177.150259999999       1
83.53858826058205       3488.911197000001       0
253.0008742397397       4969.0074289999975      0
545.1692484923173       2958.4103736999996      1
62.887405603261534      3085.976580699999       0
251.7267200104284       3212.1453010000005      1
10.077095932802752      3202.0312296    0
486.8883037450328       4782.795334     0
0.08934269907942405     3336.9057080000002      0
42.037263521238074      3952.5395270000004      0
490.31407548919856      3750.990536999999       1
472.2938321377919       3934.663200999999       1
0.0     3279.4768890000005      0
226.29896022263586      5864.540531999999       0
487.6074324640009       3631.0396630000005      1
490.5810763654014       3809.779762     1
39.96716148449681       4247.808387     0
378.3965661819025       4180.888685999998       1
233.99502174010286      3689.458923     0
0.0     3514.5094799999997      0
0.0     3895.5190590000007      0
6.235279258964218e-06   3887.00582      0
21.70775248550609       5817.426465000002       0
120.5519070667667       4367.081246     0
41.72436208246374       3807.687677     0
24.141774250291526      6400.801404000001       0
140.56701811283443      7484.011711     0
0.0     5167.005603     0
490.39259340944267      3803.5884490000003      1
0.0     2937.2237255000005      0
69.57154058645118       3785.8062860000005      0
541.9433024672825       3319.745778999999       0
91.24027980975615       3243.0276700000004      0
350.54007740690855      3174.1774290000008      0
418.17848087115124      3512.5599634    0
1.5520228897239756      3574.1203479999995      0
37.69467381144021       3858.491769     0
17.962009090747816      5511.078287     0
374.7986152135765       3136.8465899000003      1
546.9790149811037       3453.5968683000006      0
534.7945487146102       3240.3772716000008      1
484.3947016656159       3804.126096     1
47.33195271051775       4938.537529     0
13.246349814339768      7190.409657000002       0
17.91137276486352       5846.594061     0
103.96659829239579      3411.247207799999       0
106.48452962689625      3542.6421769999984      0
0.0     3899.917732     0
48.2543359760925        3824.7388260000002      0
62.142364374653916      4053.5570220000004      0
82.60049628364405       3965.269936     0
7.985929897198579e-06   3644.6473829999995      0
0.0     5725.055391999999       0
54.32560472277195       3953.959445     0
0.0     4031.0806810000013      0
161.6963130124577       3819.589851999999       0
543.7860133844662       3707.9146760000003      0
10.563652045877268      6545.849960000002       0
336.24298133857644      6206.515224     0
338.1390718249637       3989.7206509999987      1
0.0     3510.6948980000006      0
490.3481180553506       3924.0090670000004      0
493.10271597181537      4247.934293000001       1
10.987736646911019      3084.9902838000007      0
467.60962301360706      2938.6291573999997      1
41.81473052631349       3512.272049     0
546.7435443791701       2954.2809827    1
3.6718112729242858      5163.996970999998       0
0.3359146633530942      3013.3636518999992      0
18.559513951348585      4264.237550000001       0
170.37943960533198      5413.332060999997       0
199.17166397062408      3879.0532480000006      0
392.42234590592295      3477.721755299998       1
56.159300521248234      4001.0555249999998      0
332.7923116955086       3470.4531469999997      0
0.0     3442.4390469    0
370.8830192968182       3102.950951099999       0
0.0     5858.17351      0
205.2470451704609       4223.543584     0
81.2978425802462        3433.2058799999995      0
492.933264612136        3649.095924     1
546.5916743013953       4300.2525       0
40.715701794139406      4968.190826999999       0
0.0     3835.889251000001       0
123.93308636032918      4273.1222720000005      0
3.888478329844456       5974.7277680000025      0
1.9913609758903973e-06  3336.9188925999997      0
52.140869839128946      3825.1899719999997      0
0.0     6258.225568000002       0
41.91729269899858       6446.870144000001       0
483.7046872678515       4255.022061     1
208.03671742590763      3896.5107790000015      0
155.14187575690804      6447.357567     0
0.0     3568.942845     0
439.6931369137829       3929.591284     1
52.509312174551056      6097.138117     0
129.76563610844588      3120.636522099999       0
342.7596005786321       4449.398154     0
24.443089752818658      3454.298732     0
18.10094549753356       3939.448620000001       0
118.6617958803587       3299.074461     0
13.837878085210049      3923.274516999999       0
2.6904808248950487      5553.257883     0
170.64816363998924      3039.1480047999994      0
166.4054755576666       3450.0136050000006      0
9.946055552970783       4734.469073     0
114.62258140729398      3335.907354000001       0
436.94739754469555      3295.770203     1
308.75631230521014      3054.649826399999       1
487.263923819783        3355.1813223    1
77.00442870167336       3778.2103279999988      0
490.71066565485813      2975.4910714    1
87.47289840004527       5589.042240000001       0
185.6296496700497       3504.3544810000003      0
342.9101747843994       3433.7394019    0
490.7238441906479       3434.0760480000013      1
464.80298764703133      4732.176048999999       1
492.80415696186094      3976.422183     1
0.0     3648.2163349999996      0
0.0     3660.8233840000003      0
345.03305535163327      5359.633749999999       0
20.707010804737344      3796.2986459999997      0
2.5851382204030835      3974.1235610000003      0
110.71506087984899      3625.240725     0
0.1664404894336435      6576.300031999999       0
54.04484825234741       5077.467835999999       0
339.38554996915474      5299.906091999997       0
22.04741429769343       4823.288264000001       0
1.733002388067895       3962.2142769999987      0
121.21310356988906      4021.464013     0
0.0024353510750732017   7205.971209999998       0
139.21868764998317      6321.871099999999       0
88.5081031601367        4054.0462259999995      0
327.34666379839933      5915.243819999998       0
528.1778679544527       3569.3807100000013      0
0.0416147347668539      4463.8421849999995      0
0.0     3286.0503586000004      0
208.10419067549927      3719.6020349999994      0
0.0     3347.3972510000012      0
19.797163757159495      4455.347735     0
23.94962457083121       3539.3022487000007      0
74.04569806261321       3404.861092000001       0
0.0     3835.537256999999       0
348.6616792659975       4691.966380999999       0
9.64495852294002        4451.799923     0
0.0     5094.269955     0
27.142325980489485      5719.062114000001       0
141.79842146295914      3400.105245     0
29.77861007773942       6048.700057000001       0
0.05247896398574518     3782.758078999999       0
94.59965242729365       3298.2012649999997      0
64.41125428081241       4424.9847789999985      0
546.840170982163        3514.6449829999997      0
493.89057379440874      3276.7055129999994      1
553.3632667583267       3131.8357295999995      1
49.51775621755405       3898.202992     0
0.0     4131.989191999999       0
492.7831618825703       4116.206751000001       0
0.0     5634.132576     0
0.0     3625.6033190000003      0
549.9406422731585       3951.1490500000004      0
84.93374295960629       3904.0643049999994      0
36.88036184235652       5952.012885     0
0.0     6105.504744000002       0
0.0     3472.860760000001       0
3.9943753531260846      4647.647631     0
436.43521262647715      3117.5408372999996      1
8.680843069289134       4020.145246     0
18.02763431650456       6848.300977     0
311.3603229994904       3927.2325680000013      0
126.11443003315487      7423.982271999999       0
522.2396737875164       3894.0014799999985      1
459.6875860295553       3863.0178719999994      1
541.6390185781764       3493.9846960000004      1
487.02966522270776      4024.5151389999996      1
487.6109831431219       3028.3343539    0
380.89803389451623      2824.5483704999997      1
490.46914292874015      3416.2892280000005      1
0.0     4055.217216999999       0
495.2339383555593       3242.786943     0
516.8062440562042       3473.987958999998       0
493.28305325990635      3239.1787530000006      0
25.712685902644616      3264.4791771999994      0
84.48773221337979       3310.2195519999996      0
0.0     4441.376817     0
442.585660004018        3031.4260810999995      1
63.28434807568637       3442.304272     0
145.82947702464304      4654.840100999998       0
304.07547197527674      4382.533676999999       0
450.70527528776256      4040.910055     1
293.54459690173564      4151.750721000001       0
553.2001067145682       3112.1663237000002      1
103.12109311388788      4728.122241     0
417.4040456704009       3473.0461549999995      1
54.65136096164623       4109.516051     0
492.68173785633564      4104.526331000001       0
544.3251471073027       3564.075742000001       1
248.15132287068016      3082.865818499999       1
144.23122878438795      4527.584027     0
167.77142504767514      4563.605407999999       0
101.98529732696635      6609.477108000001       0
27.06811454346974       5324.296716000001       0
257.1529312814985       4585.176758000001       0
0.0     3803.3042040000005      0
42.35262060155589       5312.910478999999       0
337.70195735253014      4276.973824000001       1
0.0     6029.639572     0
23.22856904736885       4712.511229     0
0.0     3443.6167529999993      0
0.0     4161.648953999999       0
233.5942612090184       4593.927908000001       0
0.0     5807.0461639999985      0
546.9440338797598       3841.1031470000003      0
192.77738954900695      3827.225978     0
3.5374785129601466e-06  4044.7764210000005      0
0.0     3810.7420700000002      0
0.0     3325.0908489999997      0
0.04724292761988176     6856.742220000002       0
390.1530254732226       3955.250950999999       0
93.18443541216782       7058.656721     0
490.2094993003945       4600.513624000001       1
184.10529164292925      3359.947302     0
58.242908259805546      3649.4409470000005      0
415.0651646253533       3135.9943381999997      1
59.230905792659364      4350.069019     0
112.18078650593166      4339.3061959999995      0
19.940301854938948      3100.8348712000006      0
125.70853370305709      4013.529481     0
410.606263923415        4164.590234     1
1.108150225518719       3363.8734634    0
57.890931563351664      4923.110141     0
0.0     3967.5406999999996      0
490.618929531127        3024.2245676000002      1
272.5134080917295       4284.220833     0
489.8544188803321       3765.200827000001       1
495.5658464382695       2989.2974043    1
7.073400848298739       4273.453033999999       0
178.59398569382515      4429.262485999999       0
40.65142499332039       4391.061055     0
74.38744868628507       4287.552921     0
69.41922397477205       2963.411175600001       0
1.4713515882303395e-06  3992.676592     0
415.56522909853095      4905.852500000001       0
119.09334841182515      4171.013742     0
408.9863298250309       3143.9838600000003      1
247.2681513905158       4120.270570000001       0
34.89007403815901       4463.474759000001       0
0.0     3783.2354199999995      0
55.746075952742835      5239.97281      0
53.55427879298323       4169.952785     0
161.31732244871162      3380.225892999999       0
360.08190157733276      4153.793277000002       0
115.77271663675339      3887.3214849999995      0
16.0497765821193        5857.339062999999       0
87.26459064396684       5124.448092     0
195.34788171445666      4873.341592999998       0
0.13905232961676203     4851.967778000001       0
0.0     3496.863712999999       0
2.6459647159603166e-06  3847.424558999999       0
18.83304904631312       4300.194398999999       0
0.0     3846.9939600000007      0
0.9133961804016181      5479.111968     0
180.76652196868415      5207.009338999999       0
5.2394433592884395      4367.563980999999       0
34.777499413084215      4257.753614999999       0
24.49397052534808       6677.195323999998       0
257.58593820996964      6322.295813000001       0
2.9322237761628695e-06  3921.744076     0
213.7871275967377       3781.2976370000006      0
228.32118360886636      3908.322211     0
0.5589867844534776      3804.4965910000005      0
108.7743124124156       3429.062296000001       0
51.372660719459496      3385.6232320000004      0
489.73531136438737      2897.2897239    0
492.8199563541098       4797.592125000001       0
0.0     4306.45504      0
553.1715139288069       3194.020143399999       1
121.68399245199726      4064.0667490000014      0
488.13420621621964      3098.6795778999985      1
48.16224824681471       5950.891983     0
349.595053598637        3155.798847999999       0
490.2724325933601       3380.133305     1
5.48482904674909        4755.458102     0
293.6330029260695       3382.443476     0
78.2379422266058        3507.2606090000004      0
472.9375290081278       4132.168188     1
489.56970910823713      4136.878331999999       0
402.4189533086128       3078.6589905999995      1
485.06105188230197      3441.9765270000003      1
404.6449202845249       4038.0186819999994      0
10.78011140322456       5132.909259999999       0
0.0     3736.4324519999996      0
10.611641643853757      3211.3538360000007      0
415.53834462985594      3907.350467000001       1
550.0711790666783       3115.6840169999996      1
393.2617014110778       4477.374328999999       0
0.0     4947.981290000001       0
412.99156392092425      4643.106669000001       0
0.0     6352.131054999999       0
0.0     3923.1237810000002      0
13.588124044898539      3791.0716440000006      0
38.58218419726292       4137.175144000002       0
527.5098355637435       4240.090179000001       1
9.705404486328344       3890.0892230000004      0
0.9980139744028131      6309.910888     0
16.986085488704422      5328.053100000001       0
0.0     4202.78335      0
7.189522530575214       4923.215985000002       0
19.259178863832503      6459.708631999998       0
0.0     4474.673450999999       0
55.07764087364349       5388.027083999999       0
4.161601058837906       6090.069686999997       0
24.65419582147881       4798.118339     0
493.5163655552548       3639.853224999999       0
309.2308012266978       4134.932564000001       0
95.87170621169112       4881.066214999998       0
324.1364725079495       3902.528985999999       0
0.0     3964.4028170000006      0
0.0     5061.230182000001       0
2.494709740655223e-06   3599.0832849999993      0
163.48357804159397      4095.4647069999996      0
0.0     3917.8035619999996      0
3.9634974650869466      5968.003672     0
0.0     6192.196961999999       0
531.573128252989        3974.428891000001       1
492.40590086587554      4106.017153000001       1
549.8922336027445       3371.102046     1
35.597301839945786      3320.4524689999994      0
197.11927224676828      3467.155284     0
168.70844752058667      3015.5359945999994      0
410.9835515154806       3540.1287549999997      0
0.0     3083.8313584999996      0
395.5552143733579       3579.4391169999994      0
66.2740003050619        3231.092976600001       0
159.09731514815704      3518.326228     0
490.99154909379 3365.8350369999994      1
149.73261268805396      4020.6650649999992      0
0.0     3560.5744887999995      0
82.21460226265741       3568.0756999999985      0
481.04766346299436      3767.6891159999986      0
35.21273170342855       3857.4198620000006      0
213.03051943317865      2728.5265906000004      1
493.5684185272352       2965.8820716000005      1
88.32344750726567       4816.961324000003       0
135.5581994342866       3156.0479709    0
278.64559670497334      2956.8755912    1
490.65329857177613      3141.3008379000003      1
213.22215721659325      4798.735561     0
388.5202370964912       4279.410365000001       0
493.69819577865456      3150.5978595999995      1
385.99377342333645      3896.792783     1
492.6646775433577       4029.6129849999998      1
462.69866025928314      4088.5408059999995      0
490.48926119204214      3345.2637300000006      1
376.772291504069        4063.826963     0
92.32432901872953       3993.473894000001       0
95.22698258887775       4540.509636999998       0
363.8807072858438       4900.686179     0
7.325478763417742       4059.3842459999996      0
0.0     3871.1670760000006      0
8.042969726663095       4152.134116     0
83.61587592679884       4527.795167     0
0.150260418363288       3864.1434890000005      0
175.77839151227 5252.855720999999       0
34.01392651240684       4016.2673669999986      0
102.07907557844314      3511.408642000001       0
480.5953418134239       3674.0914909999997      0
324.60189093481426      3443.1454729999996      0
151.83221687180878      4923.1812039999995      0
0.0     5090.160705     0
0.0     5172.856724999998       0
0.0     3460.282718999999       0
0.0     3519.4610210000005      0
0.000147125829964132    6206.972787999999       0
343.2337389440876       4327.31271      1
8.925342625445708       6855.8264260000005      0
0.0     4076.450804     0
169.13146270977663      4921.166934999999       0
0.0     3999.075268     0
19.207222580744684      5617.833479999998       0
44.317541119730855      6419.6262369999995      0
278.38138691848513      3917.6909049999986      0
260.64590286570643      5198.572145     0
6.251004647259116       6060.864147999999       0
328.01394489579707      3799.920637     1
25.210738450976066      6153.518417000001       0
0.0     6970.383188000001       0
0.7529812394307592      3868.429656     0
0.0     4413.647810999999       0
52.707726286226176      4085.3950200000004      0
424.1825431821206       3554.107228     0
55.16806087331442       3565.5932979999993      0
1.7159869227161755      4200.153429     0
13.056889271371524      2951.330769100001       0
462.3244639721896       3950.7325450000003      0
0.0     3815.314253000001       0
549.7815322000855       3406.13219      1
398.76373190639407      3188.695378999999       1
0.0     4093.1422860000002      0
197.08405454452375      3105.7865429    0
549.4744234619649       3207.8933844000003      0
348.36773623444014      3162.2075846    0
228.17057797576769      3103.239135400001       0
268.5379524341966       3533.7848910000007      0
0.0     4744.712193999999       0
380.95474426849523      3009.5755534    1
310.6606384486369       3817.956307     0
463.62149768646645      4325.852673     1
37.769440010827715      3052.1469165000003      0
409.4043668588019       3528.568907     1
490.3567154147743       3093.6585780000014      1
242.92875389144234      4042.4835089999992      0
522.2894073694105       3252.089432999999       1
31.859826466151542      3038.2307738    0
490.7787979441816       2939.6484006    1
118.17739429731542      5259.768392999999       0
12.498653677912303      5129.526468999999       0
339.7615283442181       4791.181862     1
0.0     4287.920405999998       0
22.957315187108758      3759.956487999999       0
227.0062036953322       5340.805516     0
466.461445019132        3976.6573150000004      1
113.17243737026756      6325.667227     0
0.6762896009980323      3805.756048     0
492.7591305824911       3931.4529009999997      0
423.1676302554485       3689.591954     0
130.7363493887592       4270.914283     0
5.990428424904364       5566.736444000002       0
489.05687949389664      3995.4726939999996      0
0.0     4437.794956000001       0
261.06672904275905      3091.4999576000005      1
44.4020889505841        6258.212439999998       0
490.62940959940613      3542.2344329999996      1
238.09409322981082      5876.275648000003       0
0.0     3168.6630737    0
399.24426773485277      3925.4245460000006      0
0.0     3937.9516500000004      0
82.59332310552476       5746.727599999998       0
49.573738180810814      3873.463104     0
337.1579865076407       3101.7018592    1
252.58515067912396      3832.925589     0
51.81818413145757       3714.2080650000007      0
0.0     3601.0332120000003      0
81.82196589281496       3895.1391639999997      0
132.76595849372487      6933.387646     0
45.87311451379479       6776.202327     0
0.0     3856.5142419999997      0
414.0860290602767       3895.3702730000005      1
100.08628052907014      3525.7392989999994      1
30.614290209099515      6679.518486000001       0
0.0     3666.2324540000004      0
119.472479461778        7405.869335999999       0
414.1287085500412       3811.4241829999996      1
0.0     4053.7122650000006      0
468.21667131642755      3858.789737     1
177.1778796993459       4119.415362     0
230.68733702129668      3613.945374000001       0
0.0     4482.0431610000005      0
43.821440408572485      3846.3362459999994      0
490.3966516734493       3955.5836340000005      1
21.709001930709352      3087.9878757000006      0
400.21669578708793      3398.359663     1
335.1193338677735       2991.4801138999997      1
6.012302113871218       5540.141176999999       0
451.74606641240143      3209.885763     1
0.0     4974.112203     0
407.82683708987247      4488.792374000001       1
490.9023707185055       3147.628488900001       1
0.0     3491.847204     0
316.9394464780146       4659.865194     0
450.36706057519956      4032.9537370000003      0
15.012392723131857      3878.633091999999       0
18.574612320763535      5460.507543999999       0
412.46522134974447      3557.620075999999       1
411.5049528529189       3717.3774114    1
0.0     5294.037297999999       0
146.4889280259448       3123.214685200001       0
192.23683479984112      4141.882445000001       0
0.0     4620.988183000001       0
166.99747552727231      3720.048071     0
536.9196152553154       3199.9060337000005      1
47.92690615068672       5503.63273      0
348.3791054107509       3420.1752930000016      0
194.25924358794325      5172.211661000001       0
0.0     6105.419837     0
340.27474800637674      4046.7185710000003      1
0.0     5716.473106     0
413.97590449317914      4160.157665999998       0
17.53886647325457       6579.326085000001       0
542.1931368996142       3268.1259230999985      1
0.0     5762.727727     0
28.8234534579354        6680.5136909999965      0
475.82851913256377      3799.770108     0
0.0     3653.6295759999994      0
378.4495334053086       3565.999101000001       0
0.5417838280363259      5930.747847     0
173.9626636771302       3683.4687330000006      0
33.70624560476757       3452.331039     0
158.4726508096512       3359.468148000001       0
2.5257451141285434e-06  3565.7425290000006      0
