time	V16_0	V16_1	V16_2	V16_3	V16_4	V16_5	V16_6	V16_7	V16_8	V16_9	V16_10	V16_11	V16_12	V16_13	V16_14	V16_15	V16_16	V16_17	V16_18	V16_19	V16_20	V16_21	V16_22	V16_23	V16_24	V16_25	V16_26	V16_27	V16_28	V16_29	V16_30	V16_31	V16_32	V16_33	V16_34	V16_35	V16_36	V16_37	V16_38	V16_39	V16_40	V16_41	V16_42	V16_43	V16_44	V16_45	V16_46	V16_47	V16_48	V16_49
5.1	0.674768	0.602816	0.63629	0.607569	0.6	0.627449	0.621984	0.649641	0.66093	0.630598	0.613204	0.685058	0.655445	0.658766	0.624447	0.685544	0.64626	0.65605	0.612902	0.611179	0.682629	0.636852	0.632175	0.666279	0.637177	0.596193	0.625837	0.612261	0.596966	0.660766	0.61504	0.648424	0.59597	0.69539	0.62652	0.619927	0.638857	0.605021	0.605075	0.659822	0.600393	0.6177	0.628798	0.643045	0.642129	0.682749	0.59451	0.595851	0.672026	0.648684
5.12	0.840903	0.863243	0.847167	0.788957	0.830305	0.850196	0.754622	0.834475	0.812421	0.852762	0.805571	0.89478	0.806004	0.882419	0.899623	0.854983	0.851461	0.833279	0.82604	0.81448	0.823586	0.782631	0.859177	0.832574	0.819714	0.768504	0.849993	0.817874	0.828258	0.870961	0.848732	0.866947	0.75521	0.910764	0.862417	0.793697	0.801215	0.751682	0.841656	0.899921	0.828977	0.791232	0.85541	0.84572	0.859272	0.826431	0.849557	0.796615	0.874275	0.816322
5.14	0.855876	0.875688	0.850184	0.79114	0.852409	0.866848	0.763209	0.844145	0.822574	0.865824	0.809123	0.906582	0.813465	0.898952	0.910403	0.860004	0.869064	0.844273	0.828312	0.830949	0.834625	0.782631	0.862723	0.847822	0.832047	0.767101	0.857597	0.831029	0.848543	0.890605	0.860557	0.89423	0.751601	0.929159	0.873537	0.791828	0.811084	0.751597	0.857404	0.914314	0.836803	0.794085	0.869101	0.854799	0.865853	0.826782	0.865305	0.797889	0.885267	0.822583
5.16	0.87159	0.882177	0.848047	0.784782	0.869302	0.883364	0.764264	0.85098	0.831076	0.875449	0.805002	0.919008	0.820687	0.916168	0.919964	0.863496	0.885686	0.858794	0.8277	0.84715	0.844392	0.774904	0.869346	0.865221	0.846157	0.759283	0.865665	0.839555	0.869004	0.911859	0.862113	0.917601	0.739043	0.938831	0.881099	0.781116	0.81911	0.744615	0.872433	0.939442	0.836728	0.791577	0.87842	0.861766	0.870664	0.827348	0.872859	0.79177	0.896178	0.82402
5.18	0.887581	0.891526	0.845737	0.775638	0.88869	0.902879	0.764206	0.860069	0.839018	0.884634	0.799359	0.928992	0.831226	0.933414	0.929992	0.869338	0.898569	0.874394	0.827193	0.866983	0.852143	0.765361	0.881132	0.880732	0.862114	0.750357	0.876572	0.846974	0.895113	0.930629	0.863846	0.935545	0.724843	0.944105	0.888763	0.77016	0.828541	0.735668	0.890414	0.958987	0.837586	0.787658	0.88675	0.869055	0.877232	0.830219	0.878802	0.783767	0.907721	0.825591
5.2	0.902099	0.900963	0.845164	0.765172	0.908021	0.922571	0.763402	0.870822	0.845873	0.894151	0.793198	0.936891	0.84345025	0.947636	0.93899225	0.876904	0.908824	0.889832	0.827109	0.8873625	0.857487	0.755223	0.894578	0.893721	0.877222	0.741078	0.888213	0.85440975	0.9251545	0.944646	0.86567	0.950821	0.710532	0.947741	0.897093	0.760096	0.839083	0.726471	0.911153	0.969659	0.839537	0.783464	0.895695	0.877668	0.88467	0.833545	0.884582	0.775326	0.919193	0.827372
5.22	0.914438	0.909004	0.846085	0.75385	0.924841	0.938465	0.76215375	0.8829	0.85142	0.90346	0.7868295	0.942291	0.856998	0.960119	0.946695	0.88469625	0.916399	0.903336	0.827399	0.90688625	0.862672	0.744638	0.9077275	0.904515	0.891494	0.730892	0.899465	0.861573	0.95195875	0.954656	0.8677485	0.964038	0.696656	0.950129	0.905111	0.75102	0.850139	0.717162	0.93208875	0.976129	0.842679	0.779189	0.904903	0.886796	0.893129	0.836719	0.891201	0.766871	0.92946	0.82903
5.24	0.92578125	0.9159535	0.847849	0.742087	0.937763	0.950327	0.7604675	0.89547	0.856195	0.91213675	0.78024075	0.946403	0.8711065	0.969805	0.9536165	0.892458	0.922502	0.914565	0.828287	0.92375025	0.867871	0.733754	0.92024375	0.912064	0.90491375	0.719796	0.909961	0.869001	0.9688585	0.961169	0.8700545	0.975233	0.683263	0.951826	0.91236625	0.742465	0.861853	0.707911	0.9489825	0.9776095	0.846988	0.774974	0.914294	0.8957025	0.901946	0.839491	0.89820375	0.758371	0.9377725	0.830487
5.26	0.934371	0.9222935	0.850333	0.7299795	0.94758	0.959328	0.75864925	0.907898	0.860581	0.920178	0.773549	0.949146	0.884829	0.976061	0.9593215	0.899752	0.9273	0.923777	0.829754	0.93649025	0.8733195	0.721376	0.93048925	0.917215	0.9170745	0.700912	0.919683	0.876441	0.97786	0.965458	0.8723815	0.98432	0.670154	0.95293	0.9182045	0.733863	0.87365875	0.698795	0.9616015	0.9766275	0.85266575	0.771075	0.92364475	0.903404	0.909854	0.842417	0.905714	0.749866	0.9445385	0.831854
5.28	0.93932	0.9284	0.853181	0.71699925	0.953869	0.965946	0.756867	0.919128	0.864167	0.928379	0.7662625	0.950771	0.89703975	0.980025	0.96344275	0.9063885	0.931426	0.931476	0.8320005	0.9463615	0.878767	0.701245	0.939123	0.920875	0.92842575	0.678809	0.928096	0.88406475	0.983318	0.967818	0.8754075	0.991044	0.657006	0.95293	0.923068875	0.725099	0.884944	0.689759	0.970899	0.974536	0.858972	0.767266	0.933149	0.910947	0.91753025	0.845404	0.91332875	0.739847	0.94989175	0.833164
5.3	0.94138	0.93370425	0.8568975	0.70140825	0.958326	0.970536	0.754874	0.92857725	0.867286	0.936849625	0.7542295	0.951965	0.90718725	0.982865	0.9666495	0.911479	0.935047	0.937818	0.834173	0.9536185	0.8841695	0.691001	0.946632	0.923811	0.93899175	0.665866	0.934555	0.8920555	0.98684375	0.968846	0.878918	0.995803	0.647153	0.951956	0.927366102	0.71573	0.894804	0.679906	0.9771845	0.973152	0.86546	0.762660625	0.941996	0.9175055	0.92458775	0.848123	0.921108	0.727119	0.95436775	0.8346905
5.32	0.942051	0.937142	0.861379625	0.660924	0.961588	0.973549	0.752518	0.936065875	0.870139	0.944255	0.744805	0.952991	0.91539	0.983824	0.96894775	0.91523425	0.938387	0.94311	0.836855	0.958969	0.889505	0.649162	0.9514215	0.926643	0.948052875	0.651808	0.940018	0.90006725	0.989266	0.969609	0.8825235	0.99882	0.639021	0.950781	0.930930644	0.705203	0.9027795	0.659777	0.98013125	0.973023	0.872663	0.751379125	0.949612	0.923208875	0.93087375	0.851593	0.92815275	0.708071	0.95763575	0.836499125
5.34	0.942206	0.9389015	0.867259309	0.66234125	0.964098	0.97551	0.7494235	0.941167125	0.8729305	0.9506305	0.731909	0.953628	0.921543625	0.984031	0.9704125	0.91690225	0.9416635	0.94752	0.839023	0.96311325	0.894704	0.651426	0.9532645	0.929263	0.955202625	0.636752	0.944313	0.907859	0.99092075	0.970326	0.886806	0.999819	0.62797	0.949766	0.93355824	0.677703	0.9091795	0.661596	0.98118575	0.9723	0.88128	0.747782625	0.95586	0.927696375	0.936148875	0.8546375	0.933707875	0.695731	0.95946425	0.838375625
5.36	0.942234	0.9398875	0.87552545	0.641515	0.965929	0.976803	0.745683	0.9451725	0.876167	0.95616925	0.721156	0.953967	0.92507575	0.983934	0.9714125	0.9176325	0.94464	0.951385	0.837779	0.96608625	0.899386	0.5905465	0.954555	0.93152	0.9602255	0.622823	0.947699	0.91508875	0.99151875	0.97101	0.890865	0.999586	0.6058965	0.948826	0.935336849	0.682537	0.91414	0.654062	0.981349	0.971931	0.887527976	0.742805875	0.9607305	0.931456625	0.940262125	0.85649	0.93804175	0.660284	0.96064025	0.840268
5.38	0.942231	0.94044525	0.884155376	0.606629	0.967254	0.977389	0.724705	0.9476875	0.879601	0.96065475	0.7116135	0.954284	0.927160375	0.98346	0.971857	0.91818975	0.9469465	0.954751	0.831609875	0.9680375	0.9038895	0.588697	0.955464	0.933454	0.963606375	0.608302224	0.950038	0.921239	0.991178	0.971735	0.894558	0.998766	0.597988	0.94797	0.936583964	0.66511225	0.917443	0.628194974	0.98097975	0.971933	0.897821125	0.7375175	0.964663	0.934822875	0.94323875	0.8585335	0.9385155	0.653279781	0.961346	0.84223475
5.4	0.942255	0.94062475	0.890357632	0.572736478	0.967833	0.977293	0.723848	0.949244625	0.882934	0.963974625	0.7033945	0.954515	0.928882	0.982826	0.97202375	0.91876175	0.9487695	0.95738	0.83340275	0.9690465	0.908169	0.553288879	0.9559575	0.935159	0.965586125	0.591505638	0.951195	0.92649	0.990397	0.972428	0.896514968	0.997736	0.585187695	0.947275	0.937532835	0.627092264	0.919911	0.625109507	0.98037775	0.971874	0.904288181	0.731394	0.96761	0.937589375	0.945394375	0.860899	0.940119	0.647511731	0.9619375	0.844143
5.42	0.942426	0.94021	0.89393138	0.5418345	0.967843	0.976914	0.717150435	0.950431	0.8861745	0.966588125	0.693718824	0.954859	0.930458125	0.982199	0.9720675	0.91930125	0.9504565	0.959327	0.832768625	0.969628	0.91222	0.529561204	0.9563555	0.936773	0.96602725	0.578269262	0.951842	0.93103325	0.98946825	0.973125	0.898729414	0.996616	0.577145496	0.946815	0.938357582	0.576313871	0.9216085	0.614842092	0.9797495	0.971639	0.898838877	0.713770026	0.9697765	0.939909125	0.947021	0.863395	0.940021	0.601313674	0.96256175	0.84612475
5.44	0.942636	0.9390515	0.894449607	0.533442488	0.967632	0.976568	0.667679992	0.9511825	0.888805	0.96860775	0.668586795	0.955305	0.93201675	0.981616	0.97199925	0.91994025	0.952053	0.960718	0.829722928	0.96993325	0.915946	0.5191485	0.9567845	0.938169	0.965765	0.558915048	0.952347	0.93422725	0.98857475	0.973851	0.892759817	0.99552	0.554633454	0.946645	0.939096143	0.573205298	0.922198	0.606364533	0.9791745	0.972059	0.902154134	0.708444458	0.971317	0.9417825	0.94836675	0.865918	0.93888675	0.59895053	0.96319675	0.848371
5.46	0.943026	0.93568825	0.890043654	0.494058586	0.967248	0.976305	0.671402396	0.95168275	0.891086	0.970109875	0.652481716	0.955892	0.93310425	0.981135	0.97181575	0.92055525	0.953469	0.961827	0.826512991	0.97012925	0.919296	0.481505884	0.9573055	0.9396285	0.96512775	0.556889666	0.952813	0.93634025	0.98771525	0.97462	0.891305008	0.994492	0.530823432	0.946737	0.939803954	0.555638184	0.922171	0.564562348	0.97879125	0.9726455	0.900455229	0.644929435	0.972291	0.9434255	0.94931475	0.868309	0.93622325	0.549554955	0.96381925	0.85063875
5.48	0.943578	0.933057	0.887276836	0.476042215	0.96684	0.976118	0.648258596	0.95191825	0.893537	0.971199375	0.65047577	0.956577	0.9340665	0.98071	0.97162775	0.92101775	0.954801	0.962699	0.816408016	0.970325	0.922375	0.465574949	0.957843	0.9411595	0.964495625	0.520171103	0.953254	0.93777325	0.986926	0.975413	0.886536483	0.993599	0.482936	0.947061	0.940399889	0.538056504	0.921685	0.56207982	0.9784575	0.9730625	0.899203238	0.613202261	0.9727115	0.9448105	0.9498525	0.870586	0.933352379	0.518908955	0.964474	0.8527535
5.5	0.944322	0.9324955	0.864747934	0.47043323	0.966451	0.976031	0.627425811	0.95219275	0.895908	0.9719615	0.625167366	0.957249	0.9351335	0.980412	0.9714275	0.92164875	0.9560615	0.963365	0.810081288	0.97050925	0.9252595	0.448086	0.9583575	0.9426155	0.963986125	0.508176494	0.953695	0.93873075	0.9862115	0.976216	0.879695968	0.992829	0.477958322	0.947538	0.940925388	0.520418138	0.922025	0.552538214	0.9782115	0.973717	0.893643829	0.595046288	0.9728915	0.94590075	0.950044625	0.8724505	0.926422678	0.513885691	0.96516925	0.854555375
5.52	0.945138	0.93141525	0.872113398	0.463475375	0.96616	0.976014	0.605969366	0.9525505	0.8982525	0.972485125	0.60818448	0.958003	0.936186125	0.98021	0.97150125	0.92220175	0.9573395	0.963911	0.803521161	0.97066425	0.9277845	0.439152672	0.9588945	0.9441455	0.96360425	0.462361	0.954102	0.93922075	0.98557175	0.977053	0.86530391	0.992176	0.436528304	0.948017	0.94140145	0.510506625	0.92198	0.541836414	0.9780735	0.9743225	0.891277309	0.580880131	0.972981	0.946873	0.949879875	0.874002	0.924132148	0.489623855	0.965809	0.8559
5.54	0.946071	0.92980225	0.868700361	0.464411646	0.965915	0.976115	0.58305885	0.95298325	0.9004855	0.972787375	0.572659128	0.958787	0.937408125	0.980094	0.97150625	0.92277875	0.9584285	0.964439	0.793650702	0.97077975	0.929966	0.4250734	0.9594205	0.945714	0.96332675	0.466308	0.954462	0.93927925	0.984979	0.977952	0.857490548	0.99167	0.42595	0.948623	0.941861948	0.504264926	0.921993	0.537581857	0.977968	0.9749885	0.881396902	0.563892099	0.9731035	0.94770975	0.94942425	0.875086	0.913763344	0.480284469	0.96647125	0.841000753
5.56	0.94712	0.927522	0.844658046	0.458399325	0.965702	0.976246	0.574658524	0.953498375	0.9024605	0.972899875	0.57096954	0.959801	0.938723	0.98007	0.9715725	0.9232255	0.959506	0.964947	0.787438023	0.97083625	0.931841	0.425694402	0.959997	0.947339	0.963178375	0.455698291	0.954775	0.93903075	0.98443225	0.978839	0.850889783	0.991399	0.412345779	0.949385	0.942206008	0.491237723	0.921972	0.51521317	0.97785725	0.975704	0.874329995	0.544169308	0.9731995	0.9482585	0.94796675	0.875711	0.902851931	0.467731606	0.9671975	0.84408427
5.58	0.948145	0.92449475	0.850743712	0.446012111	0.965526	0.976405	0.562326578	0.954185125	0.9041825	0.972837	0.54261309	0.96095	0.940119375	0.980115	0.971603	0.92373375	0.9604995	0.965453	0.779996546	0.97085725	0.9334605	0.428579357	0.960586	0.9490085	0.96314075	0.432291396	0.955095	0.93842375	0.983921	0.979712	0.83855	0.991135	0.392909606	0.950091	0.942603072	0.487118703	0.921975	0.503307642	0.977807	0.9764315	0.86708525	0.538079583	0.973206	0.948576375	0.946990125	0.875868	0.892676705	0.467904972	0.96800825	0.844653557
5.6	0.9494	0.920938959	0.842544451	0.441256163	0.965354	0.976575	0.548138194	0.9549575	0.90581	0.972610625	0.526628546	0.962284	0.941489625	0.980201	0.97162075	0.92422075	0.961503	0.965954	0.772977776	0.9708605	0.9349795	0.431004639	0.9611425	0.9506995	0.963193375	0.437502606	0.955532	0.937437	0.983475	0.980588	0.820803874	0.99104	0.379194372	0.950649	0.942979571	0.483996456	0.921963	0.47394534	0.9777515	0.9772005	0.852161463	0.52900198	0.973164	0.94867025	0.94531075	0.875677	0.883819236	0.453033601	0.968899	0.845039119
5.62	0.950676	0.917498317	0.822098632	0.438369158	0.965189	0.976726	0.540441207	0.95575725	0.90745	0.972266625	0.495973994	0.963607	0.942857375	0.980339	0.97163975	0.92474275	0.962456	0.966462	0.766963622	0.97083575	0.9363935	0.433429216	0.9618575	0.9523015	0.96331	0.443337085	0.956103	0.9361	0.983108	0.981484	0.804606324	0.990967	0.379962581	0.951065	0.943259755	0.486777239	0.922104	0.46049956	0.977844	0.978107	0.857163875	0.52325778	0.973084	0.9485375	0.9396	0.875148	0.880833375	0.441464814	0.96985325	0.845511151
5.64	0.951989	0.912668369	0.813012025	0.436491985	0.965027	0.97688	0.528594391	0.95649725	0.9091425	0.97182025	0.499237518	0.964927	0.944285375	0.980521	0.97172375	0.92527775	0.963394	0.967029	0.76027518	0.97083225	0.9377085	0.435430936	0.962624	0.953732	0.96352625	0.448242251	0.956772	0.93442475	0.98277075	0.982384	0.796657704	0.990963	0.371574856	0.9513	0.943404251	0.485388304	0.92217	0.443300635	0.97802375	0.9789125	0.845686668	0.523720722	0.972961	0.9481465	0.9370795	0.874342	0.878369701	0.44398235	0.97088625	0.845927402
5.66	0.95331	0.91001591	0.771238492	0.429354627	0.964872	0.97702	0.512891273	0.956973375	0.910819	0.971417625	0.50092157	0.966235	0.94575225	0.980754	0.97179575	0.925742	0.9643335	0.96762	0.761438719	0.9708275	0.9390405	0.431361602	0.9634295	0.9550245	0.963857125	0.45013767	0.957485	0.9307175	0.98245825	0.983291	0.785919792	0.991032	0.372535188	0.951406	0.943393685	0.48223	0.922433	0.43082593	0.97811175	0.9798795	0.836839518	0.523454643	0.972811	0.947471625	0.932905925	0.873406	0.877103073	0.447815274	0.971918	0.846277746
5.68	0.954772	0.905598944	0.776112998	0.427286374	0.964716	0.977134	0.503890122	0.957565125	0.912541	0.971004625	0.481910102	0.967531	0.947269	0.980945	0.9717815	0.9264455	0.965227	0.968271	0.757092666	0.9708185	0.940398	0.435432074	0.9641475	0.9563335	0.964280625	0.451417779	0.958191	0.9284645	0.982178	0.984227	0.774296302	0.991177	0.372990965	0.951442	0.943237307	0.477773235	0.922577	0.426929256	0.9781175	0.980967	0.833183982	0.522019567	0.9726305	0.9464965	0.930457366	0.872372	0.877045989	0.451414294	0.9729	0.846623433
5.7	0.95637	0.897054	0.768373498	0.42645925	0.964559	0.977222	0.489553714	0.958285375	0.9141825	0.970486625	0.483694431	0.968828	0.94875025	0.981171	0.971735	0.92711025	0.966114	0.968978	0.756810123	0.9708155	0.941847	0.440060254	0.965021	0.957664	0.964781875	0.451944028	0.95894	0.923992379	0.981926	0.985095	0.760859491	0.991426	0.372108291	0.951376	0.942942176	0.478459919	0.922431	0.415421039	0.97804925	0.9819445	0.829307592	0.519931374	0.9723945	0.94509075	0.92605545	0.871306	0.878145306	0.454493242	0.97389175	0.84698037
5.72	0.958086	0.889050927	0.723756882	0.42424625	0.964418	0.9773	0.46734738	0.959114625	0.9157935	0.969956	0.485812998	0.970143	0.950224625	0.98137	0.9716625	0.92744775	0.9670115	0.969729	0.754939666	0.9708175	0.9433865	0.443312796	0.965996	0.959021	0.965292875	0.45272362	0.959738	0.92177955	0.98168375	0.985859	0.759932258	0.991729	0.372843237	0.951251	0.942379482	0.480807741	0.922434	0.413436352	0.97791025	0.9830985	0.824441849	0.520472556	0.972163	0.943222875	0.921762355	0.87024	0.881876003	0.454310747	0.9749065	0.833908594
5.74	0.959904	0.881206447	0.707821377	0.41676325	0.964289	0.977353	0.4626915	0.960004375	0.9173905	0.96948575	0.479033964	0.97145	0.95177	0.981619	0.9714745	0.927761	0.9679035	0.970501	0.759522795	0.97087025	0.945022	0.445610755	0.967126	0.960449	0.9658965	0.450442985	0.960531	0.918396789	0.9814385	0.986646	0.746699893	0.992069	0.372737693	0.951041	0.941523412	0.477428474	0.903631	0.414567108	0.97770725	0.984293	0.821050589	0.521841766	0.972017	0.940983	0.918563637	0.869118	0.886120503	0.452634331	0.97598375	0.839103398
5.76	0.9618	0.881872366	0.704286379	0.413690941	0.964176	0.977408	0.4533175	0.960937125	0.918791	0.969001875	0.47687089	0.972774	0.953408375	0.981946	0.97129575	0.9283015	0.9688365	0.971343	0.76431553	0.97096725	0.9467035	0.443124156	0.968314	0.961939	0.96658625	0.44525096	0.961229	0.911582891	0.98119975	0.987496	0.741503274	0.992438	0.371440842	0.950764	0.940359717	0.47361584	0.905098	0.415124436	0.97745375	0.985534	0.81900791	0.521462005	0.971884	0.938608625	0.913431623	0.867949	0.892989193	0.449728926	0.97711925	0.839576683
5.78	0.963666	0.876028301	0.665409552	0.408811465	0.964068	0.977487	0.439657443	0.961935375	0.920317	0.968503375	0.47650444	0.974114	0.9551655	0.982312	0.97105525	0.929089	0.969782	0.972236	0.768162255	0.9710575	0.948432	0.441918958	0.969593	0.9634085	0.967404375	0.438377597	0.96183	0.910397818	0.980945	0.988401	0.741509621	0.992851	0.371876784	0.950449	0.938881334	0.470790247	0.905758	0.415692239	0.97716625	0.9868315	0.820350863	0.520444026	0.9717565	0.935905	0.908018401	0.867002	0.900322716	0.444759465	0.978288	0.839987839
5.8	0.965508	0.869182343	0.669742379	0.404673282	0.963932	0.977595	0.43592296	0.962999	0.92205	0.96795175	0.47283159	0.975458	0.95702025	0.982695	0.97079675	0.93014125	0.970718	0.973161	0.774192569	0.97108575	0.950269	0.437730982	0.9709955	0.964903	0.968296375	0.43097825	0.962426	0.905720013	0.98066325	0.989355	0.737640056	0.993303	0.370842786	0.950132	0.937329276	0.461464583	0.873842	0.406052306	0.97686025	0.9881875	0.821855761	0.522382864	0.9715565	0.932704625	0.904491766	0.866035	0.90826565	0.438101846	0.979515	0.837804676
5.82	0.967374	0.867175526	0.666357817	0.400930015	0.963769	0.977815	0.437821038	0.96415425	0.923925	0.967422125	0.464369288	0.976798	0.9588055	0.983108	0.97049675	0.931408	0.971692	0.974107	0.779996022	0.971063	0.952209	0.431841771	0.9724995	0.9664305	0.96922225	0.423351883	0.962966	0.902180285	0.980417	0.990347	0.735639539	0.99378	0.369966616	0.949833	0.935980838	0.449111447	0.868391	0.407431784	0.97656075	0.989576	0.823306598	0.513315082	0.9713845	0.9290405	0.894728595	0.865139	0.915877033	0.426151961	0.98079175	0.831581783
5.84	0.969242	0.866344231	0.656643587	0.398976083	0.96363	0.978193	0.437992	0.965411375	0.925905	0.966952375	0.457965905	0.978123	0.96058	0.983544	0.97017825	0.93285025	0.9726745	0.975062	0.785413828	0.9710925	0.9542485	0.429025665	0.974083	0.9679965	0.970184375	0.410307345	0.963567	0.898026805	0.980325	0.991393	0.734309648	0.99427	0.368518562	0.949527	0.934289515	0.43943424	0.87226	0.40841755	0.976271	0.9909835	0.82428849	0.503931792	0.971261	0.923319903	0.896433839	0.864379	0.917598511	0.420545609	0.98210575	0.826431562
5.86	0.971088	0.870402555	0.652964226	0.394295685	0.963494	0.978858	0.429694	0.966746	0.927875	0.96653975	0.4441275	0.979428	0.96247075	0.984016	0.969738	0.9344595	0.9737105	0.976053	0.790171509	0.97121675	0.95631	0.424592804	0.9757195	0.969583	0.971171125	0.402659469	0.964249	0.889718947	0.98048175	0.992502	0.732333882	0.994796	0.366643838	0.9492	0.93221213	0.4216285	0.856677	0.408892989	0.97586825	0.9923975	0.825081075	0.496348137	0.9711785	0.921670321	0.893013469	0.863729	0.919194619	0.407669072	0.98346525	0.822407101
5.88	0.972891	0.877670054	0.647629719	0.391381394	0.963355	0.979536	0.42506	0.968134875	0.929992	0.966187625	0.4393755	0.980708	0.9644635	0.98453	0.969342	0.93621825	0.974786	0.977098	0.794170127	0.971404	0.958412	0.416651949	0.9772955	0.9711685	0.972170125	0.395481546	0.965005	0.872822714	0.9807815	0.993669	0.729655114	0.995381	0.357055309	0.948865	0.927751714	0.415738356	0.798989	0.408771514	0.97549675	0.9938105	0.825803467	0.479160173	0.9711355	0.913081366	0.882188473	0.863145	0.917060102	0.396316181	0.984856	0.821730572
5.9	0.974634	0.884727353	0.641346459	0.388015077	0.963269	0.980171	0.424467	0.96945475	0.932251	0.96589975	0.432371154	0.981963	0.9665325	0.985116	0.96889775	0.93811725	0.9759115	0.978186	0.795431055	0.9716975	0.960552	0.410312998	0.9788845	0.972681	0.97320375	0.389940439	0.965832	0.86683916	0.98103925	0.994875	0.72624747	0.996025	0.354737224	0.94853	0.926725	0.40554658	0.785483	0.404409607	0.9751215	0.99522	0.807856879	0.469183602	0.9711345	0.913064298	0.882408346	0.845852	0.919498659	0.386760379	0.9862725	0.812368565
5.92	0.976302	0.891293036	0.630696023	0.37550895	0.963234	0.980785	0.425487102	0.9708065	0.934682	0.9657015	0.427542953	0.983194	0.96865175	0.985784	0.968518	0.940044	0.977076	0.979329	0.782290347	0.972114	0.9626055	0.400413786	0.980411	0.9741365	0.974275625	0.385552208	0.966691	0.862122459	0.9812835	0.996108	0.722140078	0.996743	0.34540072	0.948201	0.9239483	0.398616324	0.772293	0.402926942	0.97477125	0.9966265	0.808826552	0.446421247	0.9711985	0.911758546	0.880101526	0.854216	0.916824197	0.379232	0.9877075	0.803676002
5.94	0.977879	0.897210007	0.627492717	0.370873279	0.963239	0.9814	0.425137506	0.972247	0.937203	0.96562125	0.42238383	0.984406	0.97077525	0.986559	0.96823325	0.942042	0.9782545	0.980528	0.777281214	0.972576	0.96456	0.386937871	0.9819715	0.975518	0.97535425	0.381562168	0.967584	0.859881382	0.9816095	0.997384	0.705965683	0.997535	0.339677651	0.94789	0.920634491	0.391196605	0.725181	0.400896686	0.9744295	0.9980315	0.806669172	0.44217539	0.971244	0.909883649	0.881359634	0.85323	0.917831719	0.37168595	0.9891615	0.786384977
5.96	0.979344	0.90150197	0.617709947	0.360320362	0.963312	0.982083	0.42263992	0.97375525	0.939773	0.96569325	0.416130441	0.985603	0.97289525	0.987455	0.96805275	0.944018	0.9794845	0.981762	0.769997844	0.97311725	0.9663965	0.378180157	0.9835605	0.9768365	0.976459	0.378013807	0.968487	0.852602346	0.9820055	0.998706	0.67705489	0.998413	0.337141651	0.947729	0.917369413	0.380530674	0.721474	0.39846511	0.97417825	0.999438	0.801727994	0.432153752	0.9713455	0.909903812	0.881889353	0.847715	0.916257831	0.363748561	0.9906305	0.773376931
5.98	0.980682	0.904971826	0.6130163	0.3545363	0.963493	0.982865	0.422416016	0.97512175	0.942548	0.965912375	0.408437421	0.986783	0.975009375	0.988484	0.9679975	0.9460865	0.9807605	0.983038	0.729344332	0.97377	0.9681295	0.371126792	0.9851675	0.9780955	0.977609125	0.374930978	0.969518	0.8335724	0.98254475	0.99997	0.665579552	0.999397	0.334947593	0.947605	0.914237922	0.37218317	0.70714	0.3958607	0.9740535	1.0008475	0.795196609	0.426732832	0.971631	0.907651899	0.88451597	0.838533	0.912249272	0.3554635	0.9921165	0.762383687
6	0.981892	0.907698999	0.603256483	0.346980818	0.963845	0.983806	0.415117626	0.9764775	0.945489	0.966291875	0.401436413	0.987946	0.9770635	0.989659	0.96804975	0.94821925	0.9820865	0.984372	0.719898584	0.9744955	0.9697265	0.36538476	0.9867705	0.9792	0.97880125	0.372320382	0.970677	0.830630987	0.98324975	1.001245	0.657409982	1.000437	0.332350732	0.947458	0.910902785	0.359018136	0.703805	0.393335308	0.97412175	1.0022585	0.745382156	0.420997032	0.972118	0.906003619	0.88938153	0.837053	0.909728943	0.346895269	0.99358675	0.750779403
6.02	0.98296	0.909761417	0.594260326	0.335166588	0.964357	0.984892	0.412785858	0.97779825	0.948432	0.96666525	0.395383416	0.989115	0.979072375	0.990986	0.96827125	0.95040375	0.983482	0.985764	0.70370234	0.975369	0.9710865	0.360529313	0.9883675	0.9802355	0.980061875	0.365604374	0.972003	0.815613298	0.984129	1.002572	0.649263235	1.001526	0.328949836	0.947309	0.904061543	0.347959126	0.699474	0.38805436	0.9746405	1.0036645	0.716058195	0.415044853	0.972797	0.909113597	0.8888918	0.833281	0.906510888	0.333484132	0.9950165	0.744809483
6.04	0.983868	0.911178148	0.584457648	0.327831875	0.965032	0.986117	0.409766511	0.97917525	0.95144	0.967041625	0.38429648	0.990299	0.981010625	0.99247	0.9687715	0.95254275	0.98495	0.987218	0.684563204	0.97639975	0.9722235	0.350296135	0.989948	0.9811865	0.981315625	0.363592529	0.973499	0.80438073	0.9852065	1.003961	0.641298741	1.002733	0.324282374	0.947174	0.89278707	0.331847156	0.692192	0.380282946	0.97535025	1.005028	0.687146459	0.397685694	0.973642	0.911985391	0.894639591	0.829923	0.883972121	0.320690176	0.99647175	0.69417757
6.06	0.984593	0.911788254	0.580450141	0.318753904	0.965914	0.987538	0.403971246	0.980602	0.954461	0.967701125	0.37760194	0.991494	0.982853625	0.994109	0.96943225	0.95467225	0.986491	0.988732	0.650111752	0.9776135	0.973092	0.34629098	0.991508	0.9820275	0.982629125	0.36184199	0.975158	0.790736032	0.98649275	1.0054	0.633626499	1.004074	0.318066034	0.947062	0.884216145	0.319122907	0.680136	0.375483554	0.97641375	1.006369	0.668655683	0.388918076	0.974752	0.910084499	0.900862036	0.825216	0.867865	0.310237424	0.9979465	0.677684641
