time,_BUS___13-BUS___14-1_AC_side1_Distance_distance_UMonitoredPu,_BUS___13-BUS___14-1_AC_side1_Distance_distance_PMonitoredPu,_BUS___13-BUS___14-1_AC_side1_Distance_distance_QMonitoredPu,R,X
5.253561,0.779225,12.107517,0.332968,0.0501120690478963,0.00137812859620515
5.256378,0.778584,12.167071,0.350144,0.0497812026829834,0.00143260357667269
5.259194,0.777856,12.224971,0.366597,0.0494493069387897,0.00148286385103404
5.262011,0.777041,12.281199,0.382362,0.0491163780584971,0.00152918591639164
5.264828,0.776145,12.33575,0.397479,0.0487831119748357,0.00157187544856581
5.267645,0.775168,12.388619,0.411988,0.0484494382858111,0.00161120357164061
5.270462,0.774114,12.439801,0.425928,0.0481157852118139,0.00164744276565979
5.273278,0.772986,12.489293,0.439332,0.0477824416953136,0.00168082818418028
5.276095,0.771787,12.537092,0.452237,0.0474496895969662,0.00171160148416101
5.278912,0.770518,12.583198,0.464678,0.047117549829954,0.00173997808982131
5.281729,0.769182,12.62761,0.476686,0.0467862917633001,0.00176615925543159
5.284545,0.767783,12.670331,0.488294,0.0464562857895047,0.00179034988220121
5.287362,0.766322,12.711363,0.499533,0.0461275388679496,0.00181272676056245
5.290179,0.764802,12.750712,0.510432,0.0458002848880319,0.00183346083073384
5.292996,0.763225,12.788383,0.52102,0.0454746390050792,0.00185271245116966
5.295813,0.761594,12.824384,0.531324,0.045150824289182,0.00187063305064986
5.298629,0.75991,12.858724,0.541372,0.0448288215134846,0.00188736213331884
5.301446,0.758177,12.891413,0.551189,0.0445089634178736,0.00190303817256761
5.304263,0.756396,12.922463,0.560801,0.0441912206793126,0.00191778306876786
5.30708,0.754569,12.951888,0.570231,0.0438756771006269,0.00193170842959479
5.309896,0.7527,12.979701,0.579502,0.0435626519943046,0.00194493262641439
5.31274,0.750772,13.006178,0.588735,0.0432491409449004,0.00195770679089552
5.31274,0.750772,13.006188,0.588737,0.0432491072272955,0.00195771040997379
5.3128,0.750731,13.006723,0.588922,0.0432425565958448,0.00195794843294027
5.31286,0.75069,13.007264,0.589115,0.0432359844965531,0.00195821096632519
5.31298,0.750607,13.008343,0.589502,0.0432227371736289,0.00195873448365627
5.31322,0.750442,13.010492,0.590273,0.043196398084748,0.00195977734636618
5.313701,0.750111,13.014757,0.591814,0.0431437527857154,0.00196185583112503
5.314662,0.749445,13.023149,0.594887,0.0430386136576348,0.00196596934911437
5.316584,0.7481,13.03939,0.601001,0.0428292430483121,0.00197405077241179
5.320429,0.745362,13.06972,0.613121,0.0424144180472508,0.0019897266664893
5.324274,0.742562,13.097211,0.625128,0.0420047456607955,0.00200488047764076
5.328118,0.739704,13.121913,0.637064,0.0416002867246945,0.00201967846166796
5.331963,0.736795,13.143882,0.648968,0.0412014263288451,0.00203428539922817
5.335808,0.733837,13.163182,0.660881,0.0408079676568109,0.0020488367077961
5.339652,0.730838,13.179876,0.672838,0.040420395165811,0.00206347752001415
5.343497,0.7278,13.194037,0.684877,0.0400384996324524,0.00207832125321273
5.347342,0.724728,13.205735,0.697032,0.0396624231465542,0.00209348272782158
5.351186,0.721628,13.215048,0.709333,0.0392923991627943,0.00210906501250259
5.355031,0.718502,13.222055,0.721812,0.0389282274655647,0.00212515087279354
5.358876,0.715356,13.226837,0.734496,0.0385701466013353,0.0021418286471735
5.36272,0.712194,13.229478,0.747412,0.0382181747721877,0.00215917230013386
5.366565,0.70902,13.230062,0.760586,0.0378723375250678,0.00217725130153141
5.366708,0.708901,13.230045,0.761081,0.037859511753432,0.00217793326211769
5.366708,0.708901,13.230045,0.761081,0.037859511753432,0.00217793326211769
5.366708,0.708901,13.230045,0.761081,0.037859511753432,0.00217793326211769
5.37041,0.705837,13.228676,0.774039,0.0375325538143933,0.00219611247731361
5.374254,0.702649,13.225409,0.787795,0.0371988502368472,0.00221581564867575
5.379172,0.698574,13.218685,0.805876,0.0367811600885295,0.00224236027770567
5.379172,0.698574,13.218685,0.805876,0.0367811600885295,0.00224236027770567
5.381944,0.696278,13.213637,0.816304,0.0365501082794619,0.00225797027638627
5.389633,0.689933,13.195448,0.84629,0.0359258438554677,0.00230410383917574
5.397322,0.68364,13.171524,0.877832,0.0353259754063185,0.00235434196095147
5.405012,0.677422,13.142569,0.911023,0.0347501367024847,0.00240882690356107
5.412701,0.671304,13.109285,0.945955,0.0341982580000409,0.00246771758691864
5.415909,0.668787,13.094318,0.961066,0.0339750050555106,0.00249361762931672
5.415909,0.668786,13.094238,0.960997,0.0339751349396721,0.00249346336546045
5.415959,0.668747,13.093998,0.961235,0.0339716983855343,0.00249387433063752
5.41601,0.668708,13.093759,0.961473,0.0339682593639282,0.00249428481427023
5.41611,0.66863,13.093279,0.961949,0.0339613867508453,0.00249510623149395
5.41631,0.668473,13.092318,0.962902,0.0339475433306085,0.00249674330917792
5.41671,0.668161,13.090389,0.964811,0.0339200812091783,0.0025000378118258
5.417273,0.667722,13.08766,0.967507,0.0338814853828785,0.00250469329722293
5.417273,0.667722,13.08766,0.967507,0.0338814853828785,0.00250469329722293
5.417511,0.667537,13.086505,0.968645,0.0338652363388671,0.00250665795439363
5.419112,0.666293,13.078633,0.976374,0.0337562691334467,0.00252004498626881
5.422314,0.663825,13.062498,0.992076,0.0335415468897821,0.00254742727403498
5.428719,0.658967,13.028829,1.024471,0.033124172590101,0.00260458973078497
5.441528,0.649604,12.957184,1.093304,0.0323374426310312,0.00272857554375063
5.45339,0.641399,12.887609,1.161915,0.0316641886687903,0.00285476505200441
5.45339,0.641398,12.887499,1.161853,0.0316643830875753,0.00285465461401383
5.453508,0.641319,12.886793,1.162557,0.0316579803634444,0.00285596320802117
5.453626,0.641239,12.886088,1.163262,0.0316514762359337,0.0028572643263933
5.453862,0.641081,12.884676,1.164674,0.0316386699072462,0.00285988846250787
5.454334,0.640764,12.881851,1.167502,0.0316129612956279,0.00286513138046451
5.455278,0.640134,12.876197,1.17318,0.0315619468722464,0.00287568175848677
5.455507,0.639982,12.874827,1.174559,0.0315496503365303,0.0028782464999044
5.455507,0.639982,12.874827,1.174559,0.0315496503365303,0.0028782464999044
5.455507,0.639982,12.874827,1.174559,0.0315496503365303,0.0028782464999044
5.457167,0.638883,12.864871,1.184624,0.0314608406340476,0.00289697944699702
5.460944,0.636421,12.842183,1.207868,0.0312626038309074,0.00294039562931243
5.468499,0.631659,12.796857,1.255777,0.0308816067555828,0.00303046376830697
5.471568,0.629789,12.778606,1.27578,0.030732598290431,0.00306825597776205
5.471568,0.629789,12.778606,1.27578,0.030732598290431,0.00306825597776205
5.471568,0.629789,12.778606,1.27578,0.030732598290431,0.00306825597776205
5.483608,0.62282,12.707911,1.357271,0.0301803887749788,0.00322342251633681
5.495654,0.616462,12.640369,1.443573,0.0296773583512717,0.00338925495191006
5.495654,0.616462,12.640369,1.443573,0.0296773583512717,0.00338925495191006
5.495654,0.616462,12.640369,1.443573,0.0296773583512717,0.00338925495191006
5.498718,0.614943,12.623669,1.466284,0.0295572450286883,0.00343317901234936
5.513827,0.608078,12.546527,1.5826,0.0290094455570149,0.00365920772645146
5.528937,0.602265,12.478493,1.70606,0.0285344863030812,0.0039012359667337
5.53521,0.600169,12.453422,1.759403,0.0283579881246903,0.00400637908042822
5.53521,0.600176,12.453008,1.759269,0.0283596400488356,0.00400644049928137
5.535507,0.600082,12.451863,1.761825,0.0283516487788011,0.00401149961332784
5.535804,0.599988,12.450724,1.764383,0.0283436413635816,0.00401655670626063
5.536398,0.599801,12.448456,1.769506,0.0283276894394388,0.00402668543225148
5.537586,0.599432,12.443973,1.779786,0.0282960991646783,0.00404701948066797
5.539961,0.598714,12.435223,1.800474,0.0282341668281897,0.00408797520445094
5.544713,0.59736,12.418605,1.842372,0.0281154186743875,0.00417108524942766
5.554215,0.594979,12.389007,1.928237,0.0278979172503846,0.00434205875136965
5.563718,0.593036,12.36443,2.016824,0.027706649095595,0.00451937006846043
5.567354,0.592408,12.35639,2.051432,0.0276402293250368,0.00458888485429149
5.567354,0.592408,12.35639,2.051432,0.0276402293250368,0.00458888485429149
5.567354,0.592408,12.35639,2.051432,0.0276402293250368,0.00458888485429149
5.57322,0.591532,12.345013,2.108085,0.0275411377977452,0.00470303753218888
5.582723,0.590467,12.330845,2.201976,0.0274009413929213,0.00489311278542705
5.592225,0.589839,12.321973,2.298456,0.027285540520904,0.00508965685312856
5.601728,0.589647,12.318401,2.397486,0.0271946167399931,0.00529279026632588
5.601882,0.589647,12.318386,2.399116,0.0271932974535552,0.00529613822895171
5.601882,0.589647,12.318386,2.399116,0.0271932974535552,0.00529613822895171
5.601882,0.589647,12.318386,2.399116,0.0271932974535552,0.00529613822895171
5.608236,0.589765,12.318987,2.466766,0.0271462209964721,0.00543578583065177
5.608236,0.589767,12.318939,2.466778,0.027146492549212,0.00543588783072633
5.608427,0.589774,12.318995,2.468826,0.0271452847078123,0.00544013409081255
5.608618,0.589781,12.319052,2.470875,0.0271440727295396,0.00544438084242206
5.608999,0.589795,12.319172,2.474975,0.0271416311156137,0.00545287122140726
5.609762,0.589825,12.319438,2.483188,0.0271368530050428,0.00546988488759683
5.611287,0.589893,12.320068,2.499661,0.0271277333336204,0.00550403918488526
5.614338,0.590062,12.321726,2.532798,0.0271113144456747,0.00557287858903663
5.62044,0.590533,12.326625,2.599833,0.0270858471297275,0.00571272989977555
5.632643,0.591998,12.342616,2.736903,0.0270637019691031,0.00600121782208441
5.642471,0.593679,12.36131,2.850165,0.0270734253212849,0.00624235855915271
5.642471,0.593679,12.36131,2.850165,0.0270734253212849,0.00624235855915271
5.642471,0.593679,12.36131,2.850165,0.0270734253212849,0.00624235855915271
5.644847,0.594152,12.366606,2.877922,0.0270794090472702,0.00630184442232072
5.646392,0.594473,12.370184,2.896061,0.0270840558068178,0.00634081738347211
5.646392,0.594473,12.370184,2.896061,0.0270840558068178,0.00634081738347211
5.646392,0.594473,12.370184,2.896061,0.0270840558068178,0.00634081738347211
5.65705,0.596982,12.39815,3.022829,0.027132341850203,0.00661521515570528
5.669253,0.600477,12.436702,3.17157,0.0272222611413656,0.00694213841966471
5.674404,0.602146,12.45489,3.235486,0.0272710864090272,0.00708438358598091
5.674404,0.602146,12.45489,3.235486,0.0272710864090272,0.00708438358598091
5.674404,0.602146,12.45489,3.235486,0.0272710864090272,0.00708438358598091
5.676775,0.602953,12.463644,3.265131,0.0272957295132176,0.0071507283585139
5.676775,0.602953,12.463644,3.265131,0.0272957295132176,0.0071507283585139
5.676775,0.602953,12.463644,3.265131,0.0272957295132176,0.0071507283585139
5.681457,0.604619,12.481637,3.324089,0.0273484544436085,0.00728339532570929
5.69366,0.609392,12.532234,3.480333,0.0275105740425971,0.00763997533794806
5.705864,0.614779,12.587678,3.640253,0.0277083489296683,0.00801302673267237
5.715281,0.619342,12.633155,3.766139,0.0278850916364603,0.00831297733073386
5.715281,0.619345,12.633074,3.766241,0.0278853881011462,0.00831334416053045
5.715345,0.619378,12.633392,3.767106,0.0278867267258981,0.00831544335594834
5.715409,0.61941,12.633709,3.76797,0.027887978170831,0.00831751507877426
5.715537,0.619474,12.634343,3.769698,0.0278904804984489,0.00832165855826788
5.715793,0.619604,12.635614,3.773156,0.0278956550323015,0.00832999948867216
5.716305,0.619864,12.638161,3.780078,0.02790597857756,0.00834668712398155
5.71733,0.620387,12.64328,3.793946,0.0279267843851887,0.00838016020455523
5.719379,0.62145,12.653613,3.821778,0.0279694893649179,0.00844764093275787
5.723478,0.623638,12.674626,3.877807,0.0280588095199242,0.00858460422958664
5.731675,0.628257,12.717761,3.991215,0.0282532357425575,0.00886671311831003
5.739053,0.632607,12.756866,4.094353,0.0284409595626086,0.00912820814360246
5.743617,0.635413,12.781064,4.158766,0.0285653135646918,0.00929472341521638
5.743617,0.635413,12.781064,4.158766,0.0285653135646918,0.00929472341521638
5.743617,0.635413,12.781064,4.158766,0.0285653135646918,0.00929472341521638
5.746431,0.637142,12.795985,4.198481,0.0286413819270604,0.00939750225047204
5.752744,0.641152,12.829161,4.28828,0.0288220207251019,0.00963405908110747
5.755512,0.642959,12.843508,4.327892,0.028905024587856,0.0097401601395495
5.755512,0.642959,12.843508,4.327892,0.028905024587856,0.0097401601395495
5.755512,0.642959,12.843508,4.327892,0.028905024587856,0.0097401601395495
5.758427,0.644862,12.858622,4.36962,0.0289920024432927,0.0098520691965485
5.764109,0.648671,12.887571,4.451445,0.0291695224016886,0.0100753295285345
5.766124,0.650054,12.897608,4.480607,0.0292351896415616,0.0101562549702479
5.766124,0.650054,12.897608,4.480607,0.0292351896415616,0.0101562549702479
5.766124,0.650054,12.897608,4.480607,0.0292351896415616,0.0101562549702479
5.76813,0.651432,12.907605,4.50965,0.0293004403841564,0.0102369673520696
5.76813,0.651432,12.907605,4.50965,0.0293004403841564,0.0102369673520696
5.76813,0.651432,12.907605,4.50965,0.0293004403841564,0.0102369673520696
5.769223,0.652182,12.91305,4.525471,0.0293358418054744,0.0102809561917023
5.774337,0.655765,12.937872,4.599832,0.0295079964070519,0.0104910472239208
5.779452,0.659419,12.96191,4.674507,0.029686129224917,0.0107058310746471
5.784468,0.663053,12.984524,4.747998,0.0298653684164615,0.0109207476154399
5.784468,0.663053,12.984524,4.747998,0.0298653684164615,0.0109207476154399
5.784468,0.663053,12.984524,4.747998,0.0298653684164615,0.0109207476154399
5.78968,0.66688,13.007008,4.824606,0.0300562218345005,0.011148561467792
5.793898,0.670024,13.024312,4.886792,0.0302151238313267,0.0113368771738527
5.793898,0.670024,13.024312,4.886792,0.0302151238313267,0.0113368771738527
5.793898,0.670024,13.024312,4.886792,0.0302151238313267,0.0113368771738527
5.798885,0.673794,13.043802,4.960546,0.0304078661314608,0.0115640837469745
5.808091,0.680894,13.076352,5.097148,0.0307780672641593,0.0119972576448978
5.817296,0.688155,13.103436,5.23444,0.0311664822465214,0.0124500994495247
5.825985,0.695148,13.123794,5.364399,0.0315496601574141,0.0128960394683711
5.825985,0.695148,13.123794,5.364399,0.0315496601574141,0.0128960394683711
5.825985,0.695148,13.123794,5.364399,0.0315496601574141,0.0128960394683711
5.826502,0.695568,13.124846,5.372143,0.0315729308365883,0.0129231458703029
5.827145,0.696091,13.126099,5.381776,0.031602001283743,0.0129570020811832
5.827145,0.696091,13.126099,5.381776,0.031602001283743,0.0129570020811832
5.827145,0.696091,13.126099,5.381776,0.031602001283743,0.0129570020811832
5.827358,0.696264,13.126506,5.384964,0.0316116221421106,0.012968222253269
5.827358,0.696264,13.126506,5.384964,0.0316116221421106,0.012968222253269
5.827358,0.696264,13.126506,5.384964,0.0316116221421106,0.012968222253269
5.835707,0.703111,13.139735,5.510081,0.0319969953273114,0.0134177771477208
5.837928,0.704945,13.142187,5.543406,0.0321017005889238,0.0135405743088912
5.837928,0.704945,13.142187,5.543406,0.0321017005889238,0.0135405743088912
5.837928,0.704945,13.142187,5.543406,0.0321017005889238,0.0135405743088912
5.843992,0.709986,13.146625,5.634486,0.0323927756484613,0.0138831556306197
5.852277,0.716936,13.147133,5.75889,0.0328019364822699,0.0143683603100676
5.860562,0.723941,13.140666,5.883145,0.0332237399544306,0.0148744424060553
5.868847,0.730984,13.12666,6.007214,0.0336574313949125,0.0154028056702587
5.876236,0.737277,13.107296,6.117613,0.0340532057290245,0.0158937689405622
5.876236,0.737272,13.107256,6.117643,0.03405275085444,0.0158936830787015
5.876316,0.73734,13.107004,6.118838,0.0340570729095385,0.0158991110316023
5.876395,0.737408,13.106759,6.12003,0.0340613887843421,0.0159045208050165
5.876555,0.737544,13.106267,6.122415,0.0340700204527602,0.0159153483040049
5.876875,0.737817,13.105272,6.127184,0.0340873908235339,0.0159370759840547
5.877514,0.738362,13.103246,6.136721,0.0341220783538985,0.0159805955560946
5.878792,0.739453,13.099043,6.155785,0.0341917257483577,0.0160681137153191
5.881349,0.741634,13.090023,6.193879,0.0343316481538563,0.0162448969368167
5.886462,0.745993,13.069497,6.269905,0.0346141629140491,0.016605651550753
5.896689,0.754683,13.01818,6.421173,0.0351888967403764,0.0173568036122632
5.90414,0.760976,12.971828,6.530605,0.0356148616917121,0.0179301324252992
5.90414,0.760976,12.971828,6.530605,0.0356148616917121,0.0179301324252992
5.90414,0.760976,12.971828,6.530605,0.0356148616917121,0.0179301324252992
5.906915,0.763311,12.952635,6.57119,0.0357749455105662,0.0181495088983498
5.917141,0.771842,12.872318,6.71966,0.0363696517558181,0.0189858341067631
5.927368,0.780242,12.77683,6.866254,0.0369701176221493,0.0198676994218091
5.92888,0.78147,12.761405,6.887734,0.0370591568692011,0.0200019993707064
5.92888,0.781471,12.761495,6.887741,0.0370590912825889,0.0200018432362219
5.929043,0.781604,12.759807,6.890062,0.0370687599644768,0.0200164512220571
5.929206,0.781736,12.758116,6.892381,0.0370783403505577,0.0200310177884977
5.929533,0.782002,12.754722,6.89702,0.0370976982779658,0.0200603013516951
5.930186,0.782531,12.747888,6.906289,0.0371361874743061,0.0201188811084423
5.931493,0.783588,12.734029,6.924799,0.0372132932073723,0.0202366882931646
5.934107,0.785694,12.70555,6.9617,0.0373676362500158,0.0204746959621374
5.939334,0.789868,12.645545,7.035005,0.0376762460210563,0.0209601546741846
5.942444,0.792325,12.607917,7.078275,0.0378595892459715,0.0212549451324933
5.942444,0.792325,12.607917,7.078275,0.0378595892459715,0.0212549451324933
5.942444,0.792325,12.607917,7.078275,0.0378595892459715,0.0212549451324933
5.949788,0.798047,12.513382,7.179405,0.0382912822075786,0.0219691705198084
5.955623,0.802496,12.432722,7.258464,0.0386314431585219,0.022553785038721
5.955623,0.802496,12.432722,7.258464,0.0386314431585219,0.022553785038721
5.955623,0.802496,12.432722,7.258464,0.0386314431585219,0.022553785038721
5.970697,0.813602,12.20151,7.457585,0.0394966607818361,0.0241404305693893
5.973255,0.815418,12.159174,7.490457,0.0396401890345092,0.0244196794481979
5.973255,0.81542,12.159173,7.49048,0.0396403179853147,0.0244198358772131
5.973485,0.815583,12.155292,7.493447,0.0396532130775712,0.0244452581292565
5.973716,0.815747,12.151407,7.496409,0.0396662159371494,0.0244707611346727
5.974177,0.816074,12.143615,7.502329,0.0396921385243054,0.0245218151203669
5.975099,0.816726,12.127944,7.514143,0.0397438725606046,0.0246242183996034
5.976944,0.818022,12.09625,7.537669,0.0398468897451339,0.024830229664426
5.980633,0.820584,12.031475,7.584301,0.0400512693664231,0.0252471855950357
5.988012,0.825578,11.89651,7.675793,0.0404521039396373,0.0261002576600314
5.994534,0.82984,11.771573,7.754517,0.0407962247449718,0.026874489783201
5.994534,0.82984,11.771573,7.754517,0.0407962247449718,0.026874489783201
5.994534,0.82984,11.771573,7.754517,0.0407962247449718,0.026874489783201
6.002768,0.835016,11.606277,7.85103,0.0412158389294665,0.0278803261295943
6.017525,0.843677,11.291376,8.014973,0.0419177508818206,0.0297545349245759
6.024923,0.847709,11.125679,8.092455,0.0422417238370959,0.0307252482544324
6.024923,0.847709,11.125679,8.092455,0.0422417238370959,0.0307252482544324
6.024923,0.847709,11.125679,8.092455,0.0422417238370959,0.0307252482544324
6.032282,0.851515,10.955656,8.166417,0.0425441330743579,0.0317126725764937
6.041278,0.855876,10.743041,8.252069,0.0428834982313223,0.0329401690234869
6.041278,0.855876,10.743041,8.252069,0.0428834982313223,0.0329401690234869
6.041278,0.855876,10.743041,8.252069,0.0428834982313223,0.0329401690234869
6.046263,0.858156,10.622644,8.29735,0.0430568503443758,0.033631717038141
6.046263,0.858156,10.622644,8.29735,0.0430568503443758,0.033631717038141
6.046263,0.858156,10.622644,8.29735,0.0430568503443758,0.033631717038141
6.047039,0.858502,10.603738,8.304258,0.0430828498020042,0.033740092421285
6.06032,0.864064,10.277686,8.415993,0.0434851992645478,0.0356083200648511
6.072273,0.868462,9.979208,8.506001,0.0437753136823672,0.037312867109046
6.078681,0.870588,9.818612,8.55001,0.0439021442221357,0.0382298202760942
6.078681,0.870588,9.818612,8.55001,0.0439021442221357,0.0382298202760942
6.078681,0.870588,9.818612,8.55001,0.0439021442221357,0.0382298202760942
6.083031,0.871939,9.709333,8.578205,0.0439767161933934,0.0388534708546661
6.085399,0.872643,9.650043,8.592949,0.0440133638765227,0.0391920109692155
6.085399,0.872643,9.650043,8.592949,0.0440133638765227,0.0391920109692155
6.085399,0.872643,9.650043,8.592949,0.0440133638765227,0.0391920109692155
6.088098,0.873418,9.582524,8.609246,0.0440517274545394,0.0395774806701328
6.088098,0.87342,9.582573,8.609322,0.0440515577813338,0.0395774752293677
6.088182,0.873445,9.580542,8.609773,0.0440530129076656,0.0395892467358393
6.088266,0.873469,9.578447,8.610271,0.0440541807167398,0.039601245865233
6.088433,0.873516,9.574252,8.611267,0.0440564088562858,0.0396251842674124
6.088768,0.873611,9.565876,8.613245,0.0440609871286512,0.0396731127479511
6.089439,0.873798,9.549122,8.617182,0.04406978452042,0.0397688241822904
6.090779,0.874167,9.515645,8.624956,0.0440867406883258,0.0399601076564142
6.09346,0.874886,9.448828,8.640105,0.0441181977134815,0.0403421313897597
6.098822,0.876242,9.315868,8.668796,0.0441707697938462,0.0411027069625519
6.109545,0.87864,9.05366,8.719757,0.0442365251299533,0.0426050624451974
6.120269,0.880634,8.797982,8.762204,0.0442531241759006,0.0440731637853514
6.123369,0.881139,8.725645,8.77291,0.0442495482311919,0.044489238809613
6.123369,0.881138,8.72561,8.772908,0.0442494569771848,0.0444893153728851
6.123472,0.881155,8.723204,8.773256,0.0442493314985785,0.0445032253133015
6.123575,0.881171,8.720802,8.773599,0.0442491266935842,0.0445170173236021
6.123782,0.881203,8.716,8.774284,0.0442487091516024,0.0445446008179851
6.124195,0.881268,8.706407,8.775645,0.0442479683325448,0.0445998518169039
6.125022,0.881395,8.68726,8.778329,0.0442461717396311,0.0447100066673478
6.126674,0.881642,8.649135,8.78355,0.0442418041887364,0.0449293598934432
6.12998,0.882111,8.573583,8.793399,0.0442303677126921,0.0453643793049439
6.136591,0.882947,8.425473,8.810749,0.0441969664086941,0.046217984152158
6.149813,0.884234,8.142785,8.83627,0.0440947077751062,0.0478500590979545
6.154572,0.884582,8.046014,8.842557,0.0440490099534373,0.0484097941299676
6.154572,0.884582,8.046014,8.842557,0.0440490099534373,0.0484097941299676
6.154572,0.884582,8.046014,8.842557,0.0440490099534373,0.0484097941299676
6.156124,0.884682,8.015022,8.844275,0.0440332499850696,0.0485890334439134
6.156124,0.927684,8.55191,8.37945,0.0513410215667522,0.0503056654206513
6.156125,0.927685,8.551842,8.379468,0.0513410325264346,0.0503061842281718
6.156127,0.927685,8.551775,8.379485,0.0513409386750001,0.0503065884583123
6.15613,0.927685,8.551641,8.37952,0.0513407449561084,0.050307397045153
6.156137,0.927686,8.551372,8.379589,0.0513404742725812,0.0503091285783502
6.156151,0.927687,8.550836,8.379727,0.0513398217539716,0.050312471263271
6.156178,0.927689,8.549768,8.380003,0.0513385153482148,0.0503191329441438
6.156205,0.927692,8.548704,8.380276,0.0513373359789972,0.0503258791752208
6.156233,0.927694,8.547644,8.380547,0.0513360563001016,0.0503324930960681
6.15626,0.927697,8.54659,8.380816,0.0513348974429334,0.0503391797018572
6.156287,0.927699,8.545539,8.381083,0.0513336384314177,0.05034573996862
6.156315,0.927702,8.544494,8.381347,0.0513325062768355,0.0503523728246327
6.156369,0.927708,8.542416,8.381871,0.0513302612554115,0.0503655673335456
6.156424,0.927713,8.540357,8.382387,0.0513279470707583,0.050378539944245
6.156479,0.927719,8.538315,8.382896,0.0513257793783107,0.0503915199482946
6.156533,0.927725,8.53629,8.383397,0.0513236536435212,0.0504043986303341
6.156588,0.927731,8.534283,8.38389,0.0513215698765073,0.0504171699569783
6.156697,0.927744,8.530318,8.384855,0.0513176218307378,0.0504425295745799
6.156916,0.927773,8.522702,8.386649,0.0513107975446792,0.0504916925309939
6.157135,0.927804,8.51532,8.388341,0.0513047286386245,0.0505396812724886
6.157353,0.927837,8.508157,8.389938,0.0512993798524585,0.0505865860727036
6.15779,0.927908,8.494308,8.392923,0.0512903067458618,0.0506781241231657
6.158227,0.927986,8.481168,8.395601,0.051283627195331,0.0507662236810717
6.158665,0.928069,8.468716,8.397982,0.0512790914047427,0.05085078854851
6.159539,0.928248,8.445513,8.402014,0.0512753764505088,0.0510112802848619
6.161288,0.928642,8.404239,8.407882,0.0512837765313467,0.0513060065985668
6.162763,0.928995,8.373617,8.411049,0.0513029424463129,0.0515322784359635
6.164238,0.929355,8.345484,8.413157,0.0513286836973746,0.051744904735226
6.165713,0.929714,8.319101,8.414512,0.0513584104666493,0.051947435326551
6.166652,0.929939,8.302924,8.415101,0.0513783896397109,0.0520725395096379
6.166652,0.92994,8.302925,8.415097,0.0513785249709942,0.0520726456457018
6.166662,0.929942,8.302763,8.415102,0.0513787015688374,0.0520738715930259
6.166671,0.929944,8.302601,8.415106,0.0513788843335289,0.0520750976505297
6.166691,0.929949,8.302277,8.415115,0.0513793541123411,0.0520776617644863
6.166729,0.929958,8.30163,8.415132,0.0513801891957614,0.0520826722303097
6.166806,0.929976,8.300337,8.415166,0.0513818584620603,0.0520926883265996
6.16696,0.930013,8.297757,8.415232,0.0513853164666759,0.052112801020866
6.167268,0.930086,8.292619,8.415352,0.0513921826707393,0.0521528008488719
6.167885,0.930231,8.28243,8.415553,0.0514059932299764,0.0522322386720453
6.169117,0.930515,8.262347,8.415813,0.0514336258254525,0.0523889612550742
6.171583,0.931058,8.223121,8.415867,0.0514882413186064,0.0526951009235175
6.172546,0.931262,8.208072,8.415741,0.0515093249126745,0.0528125408195635
6.172546,0.931262,8.208071,8.415741,0.0515093247559095,0.052812547093053
6.172565,0.931265,8.207783,8.415737,0.0515096365381136,0.0528146947927784
6.172583,0.931269,8.207495,8.415734,0.0515100526071918,0.0528169558517102
6.172621,0.931277,8.20692,8.415726,0.0515108972654029,0.052821472294086
6.172695,0.931293,8.205769,8.415711,0.0515125794097628,0.0528305124330351
6.172844,0.931323,8.203469,8.41568,0.0515157260732267,0.0528483578837115
6.173142,0.931385,8.198878,8.415613,0.0515222616757256,0.052884237958857
6.173737,0.931506,8.189732,8.415459,0.0515350856595507,0.0529555058003653
6.174928,0.931742,8.171576,8.415075,0.0515603865635871,0.0530967979691528
6.177309,0.932192,8.13579,8.414014,0.0516097833712727,0.0533747109774043
6.179691,0.932611,8.100698,8.412569,0.051657409095814,0.0536461818944198
6.182073,0.933,8.066302,8.410745,0.0517034183368168,0.0539112306059568
6.184454,0.93336,8.032616,8.408545,0.0517479811576419,0.0541698032400882
6.186836,0.933692,7.999662,8.405968,0.0517912965375388,0.0544217969925557
6.189217,0.933996,7.967467,8.403013,0.0518334558344533,0.054666960429436
6.189286,0.934004,7.966553,8.402923,0.0518346119933196,0.0546738662649632
6.189286,0.934004,7.966564,8.402924,0.0518346093091358,0.0546737944481913
6.18935,0.934012,7.965696,8.402837,0.0518357613874452,0.054680401274364
6.189414,0.93402,7.96484,8.402752,0.0518369041323665,0.0546869302926425
6.189543,0.934035,7.963129,8.40258,0.051839090475705,0.0546998679601134
6.1898,0.934066,7.959713,8.402233,0.0518435898099294,0.0547258325946492
6.190314,0.934127,7.95291,8.401525,0.0518525551837579,0.0547775014039165
6.191341,0.934244,7.939414,8.400057,0.0518702163129263,0.054879714501714
6.193397,0.934465,7.912879,8.396908,0.0519052981823187,0.0550803334095589
6.195226,0.934645,7.889799,8.393866,0.0519360640278178,0.0552541784672744
6.195226,0.934645,7.889799,8.393866,0.0519360640278178,0.0552541784672744
6.195313,0.934653,7.888706,8.393715,0.0519374997976915,0.0552623676322048
6.195401,0.934661,7.887615,8.393563,0.0519389421935506,0.055270545463353
6.195576,0.934678,7.885438,8.393258,0.051941944479496,0.0552869911649912
6.195926,0.93471,7.881096,8.392642,0.0519477621549746,0.0553195863199548
6.196625,0.934772,7.872468,8.391385,0.0519593274785579,0.0553842481434867
