time_95	V4_95	time_5	V4_5
7.669648	0.206176	7.995	0.945661
7.689648	0.196969	8.02	0.947435
7.709648	0.185163	8.035	0.946814
7.724648	0.174755	8.05	0.946326
7.744648	0.159005	8.07	0.946377
7.764648	0.141312	8.095	0.947343
7.779648	0.12688	8.115	0.946043
7.804648	0.100861	8.135	0.946795
7.819648	0.08431	8.15	0.946861
7.834648	0.067489	8.17	0.946034
7.854648	0.046617	8.195	0.946171
7.874648	0.035667	8.215	0.947528
7.899648	0.05235	8.235	0.947286
7.914648	0.072168	8.255	0.94897
7.929648	0.094479	8.28	0.948305
7.949648	0.125403	8.295	0.947746
7.964648	0.148212	8.31	0.948931
7.979648	0.169787	8.335	0.948934
7.994648	0.189381	8.355	0.948123
8.009648	0.206308	8.375	0.947474
8.029648	0.223741	8.395	0.948712
8.044648	0.232447	8.41	0.948928
8.064648	0.237945	8.425	0.949201
8.084648	0.236832	8.445	0.94912
8.099648	0.232394	8.465	0.949233
8.119648	0.223415	8.485	0.949475
8.134648	0.21609	8.505	0.948158
8.149648	0.210091	8.53	0.948374
8.164648	0.207247	8.55	0.94898
8.179648	0.209224	8.57	0.949718
8.194648	0.217091	8.595	0.948576
8.214648	0.236863	8.62	0.949254
8.229648	0.257509	8.64	0.950222
8.254648	0.29846	8.67	0.949165
8.274648	0.332482	8.69	0.950277
8.289648	0.356153	8.72	0.949241
8.304648	0.37664	8.74	0.950389
8.324648	0.397043	8.765	0.949511
8.349648	0.409032	8.785	0.948954
8.369648	0.407074	8.81	0.949832
8.389648	0.395274	8.83	0.949178
8.409648	0.374645	8.85	0.950239
8.424648	0.354111	8.87	0.949467
8.449648	0.311721	8.885	0.948983
8.474648	0.261089	8.9	0.950153
8.489648	0.227841	8.915	0.949533
8.519648	0.159029	8.935	0.950476
8.534648	0.126831	8.95	0.949887
8.549648	0.100721	8.97	0.94906
8.569648	0.086504	8.99	0.949976
8.589648	0.101847	9.015	0.948886
8.604648	0.124132	9.035	0.949686
8.619648	0.148279	9.055	0.948785
8.634648	0.17071	9.075	0.949556
8.649648	0.189561	9.09	0.948843
8.664648	0.203959	9.11	0.949547
8.679648	0.213748	9.13	0.95022
8.694648	0.219367	9.15	0.949196
8.709648	0.221763	9.17	0.949902
8.724648	0.222281	9.19	0.948814
8.739648	0.222502	9.215	0.949106
8.754648	0.224008	9.235	0.949757
8.769648	0.228087	9.26	0.950018
8.789648	0.238671	9.285	0.948595
8.804648	0.250311	9.305	0.94911
8.824648	0.269137	9.325	0.949637
8.844648	0.288856	9.345	0.950036
8.864648	0.306022	9.37	0.948424
8.884648	0.317509	9.395	0.948476
8.899648	0.320917	9.415	0.948783
8.914648	0.319076	9.435	0.949047
8.934648	0.307792	9.455	0.949262
8.949648	0.292535	9.475	0.949372
8.969648	0.263254	9.495	0.949357
8.989648	0.224264	9.52	0.950501
9.009648	0.176677	9.54	0.948475
9.029648	0.123021	9.555	0.948717
9.044648	0.083181	9.58	0.947713
9.059648	0.057273	9.6	0.948888
9.074648	0.070817	9.62	0.949888
9.094648	0.126919	9.64	0.947355
9.109648	0.174351	9.665	0.947524
9.124648	0.219986	9.685	0.948144
9.139648	0.260963	9.7	0.949354
9.154648	0.295143	9.72	0.948012
9.169648	0.320878	9.735	0.947317
9.184648	0.337038	9.755	0.947466
9.199648	0.343058	9.775	0.947415
9.214648	0.338937	9.79	0.948144
9.229648	0.325195	9.81	0.947886
9.249648	0.293647	9.825	0.948486
9.264648	0.26195	9.845	0.946244
9.279648	0.225567	9.87	0.948211
9.294648	0.187404	9.89	0.94755
9.309648	0.152212	9.91	0.946745
9.324648	0.128124	9.925	0.948592
9.339648	0.125176	9.945	0.94763
9.354648	0.145053	9.965	0.948241
9.369648	0.178513	9.98	0.946555
9.389648	0.228381		
9.404648	0.262454		
9.419648	0.289854		
9.439648	0.312338		
9.454648	0.317075		
9.469648	0.310927		
9.487148	0.290324		
9.502148	0.261993		
9.517148	0.224987		
9.532148	0.180702		
9.547148	0.130935		
9.562148	0.078904		
9.577148	0.03959		
9.592148	0.064793		
9.607148	0.119921		
9.622148	0.17739		
9.637148	0.231986		
9.652148	0.280883		
9.667148	0.3218		
9.687148	0.360913		
9.707148	0.380203		
9.722148	0.381445		
9.742148	0.366764		
9.757148	0.34514		
9.772148	0.316235		
9.780898	0.296752		
9.800898	0.247607		
9.815898	0.209392		
9.830898	0.173645		
9.845898	0.144932		
9.865898	0.126669		
9.880898	0.130443		
9.895898	0.144056		
9.908398	0.157861		
9.928398	0.17692		
9.943398	0.185365		
9.968398	0.185661		
9.983398	0.178545		
9.998398	0.168274		
